链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Ft411i76m?from=search&seid=14471170896752309338,5万官兵阵亡，12位将军战死！此战堪称最惨烈首都保卫战之一！,202000.0,508.0,20181214.0,2355.0,281.0,1062.0,150.0,160.0
评论点赞数,评论内容,,,,,,,,
915,淞沪会战撤退不及时、组织不力，以至于几乎变成溃退。兵员武器损失巨大，建制不全士气不高，又匆忙投入南京保卫战。客观的说开头是打得极为激烈、坚定，但是从唐生智一苇渡江开始，全军就差不多就崩了。既没有提前规划好撤退路线，也没有为撤退做好准备，甚至都没有通知到每一支军队就跑了，以至于督战的宋希濂部36师拿枪又把撤退的军队赶回去。大量无法撤离的军队淤积在长江边上，惨遭屠戮。再之后，南京就变成了炼狱。党国作战，从抗战到解放战争都没改变这一点，当断不断反受其害。要打就不要随便撤离，要撤离就要坚决而不要恋战。打到一半想要撤、撤到一半又叫打，浪费士兵的鲜血。,,,,,,,,
589,小日本真不是东西。我外婆家离南京很近，那时候日本兵进村子，家家户户门前都必须悬挂日本国旗，否则它们就要找你的麻烦我外婆家那时候是一个大家族，很多人住在一起，修了一大片房子，几乎把小半个村子都占了日本鬼子进村后，其他村民都挂了膏药起，可是我外婆家不肯挂，这里是中国的领土，凭啥挂你日本的棋子？不挂就是不挂！然后，日本鬼子直接一把火，把房子和田里的作物全烧了，一大家族的人都无家可归，只能睡在烧焦了的田地里,,,,,,,,
314,打就打，跑就跑，不疏散百姓，还打到一半总司令带头逃跑，可真是军事鬼才,,,,,,,,
185,日本年轻人：我不知道有这事，日本老人：我是原子弹受害者，日本政客：压根就没这事，日本老兵甲：我不清楚我没参加，日本老兵乙：那都是朝鲜籍军人干的。,,,,,,,,
96,我们没有资格替代死难者去原谅日本人,,,,,,,,
96,广大国军官兵值得尊敬 腐败的国府不值得尊敬,,,,,,,,
82,国军基层的士兵没得说，都是拿命在拼，可国民党那帮指挥官，还有蒋介石和他那群官僚，毫不夸张的说，80%都应该上军事法庭。,,,,,,,,
47,南京是中国的耻辱，那些先辈都是民族的英雄，面对外敌，他们的本心不为某党，不为政府，只为了他们自身，他们的子孙后代，也就是我们，为了守住我们的家园，为了整个中国，宁可流尽鲜血，宁可尸横遍野，也绝不让任何人践踏我们的家园。死难的先辈只能用敌人的尸体来祭奠，国家的耻辱也只能用敌人的血才能洗净。,,,,,,,,
