链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1zf4y1q7yD?from=search&seid=4951455791367003205,南师大回应校内悬挂旭日旗：学生误将“旭日旗”当成日本国旗,120000.0,74.0,20201121.0,3980.0,169.0,289.0,431.0,740.0
评论点赞数,评论内容,,,,,,,,
4514,"某宝都没得卖，很努力自己去打印定制的罢，辛苦你了，阿里嘎多<img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/>",,,,,,,,
3521,补充一条，举报这事的帖子是同学校马克主义学院的学生写的。,,,,,,,,
3245,不知道日本国旗？负责日本文化交流不知道日本国旗？扯淡,,,,,,,,
3622,七十多年前的日本在这里屠杀了三十万中国人七十多年后这里居然有中国人为他们挂上了旗帜,,,,,,,,
2025,"他这个旭日旗旁边还挂着正常的日本国旗啊，这声明骗傻子呢？本来是学生自己的问题，这声明一出真感觉这学校有点东西<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>",,,,,,,,
1455,"联想还在918挂旭日旗呢<img alt=""[抠鼻]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/cb89184c97e3f6d50acfd7961c313ce50360d70f.png@100w_100h.webp""/>，这种事还有谁会记得",,,,,,,,
1039,他既然能代表日本摊位，他会不知道，这并不是一个偏门知识。,,,,,,,,
946,能考得上985，211院校的脑子，然后你说你分不清国旗和军旗，而且还是日语专业的，糊弄鬼的吧？,,,,,,,,
708,"日本国旗和军旗的分不清吗？！<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>",,,,,,,,
495,这可是南京啊。。,,,,,,,,
429,一个赞不是给这挂旗的玩意儿点的，而是为了不让这个视频消失！当年金陵十三钗用自己“肮脏”的身体救下纯洁的学生，现在却被一个貌似“纯洁”的身体给玷污了她们高贵的灵魂！！！这种学生还不开除留着干吗？我更想知道一个负责日本文化的却连日本国旗都不知道的人是怎么进的大学？,,,,,,,,
373,一个负责日本展位的不知道日本国旗长什么样？阁下何故把我智商按在地上摩擦？,,,,,,,,
473,"这尼玛在南京呀<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
288,过不了几天就没事了想想以前的赵薇还有杨八年，现在还在娱乐圈捞钱呢,,,,,,,,
255,日语专业的，居然分不清日本国旗和日本二战时的军旗？能考上211的学生难道初中没学过历史吗？明明膏药旗随处可见，非要整一个连淘宝都搜不到的旭日旗，一句简简单单的“不知道”就完事了？糊弄鬼子呢？,,,,,,,,
218,大部分日本民众不喜欢中国人，这是事实，前段时间VTB支持台D就是个例子，可惜有些人就是喜欢活在自己的幻想里，还在指望中日友好，去外网看看吧，很多日本媒体是怎么黑我们的，况且日本现在还是美国的殖民地，你们觉得这样的国家的人民会对我们有客观的映像吗？在外网中，它们说我们是帝国主义者，它们认为我们是加害者，自己是受害者，你们喜欢这样的国家吗？别跟我讲什么中日友好，不要以偏概全，现在的日本政府跟过去的日本政府没什么两样，只不过就是加了一条狗链而已，网站上所谓什么日本网友对中国震撼，羡慕的评论都是大海捞针给你们看，如果不信我，可以去日本网站，雅虎，来看看日本人的真实民调，而不是在我们内网看海里捞针的产物。,,,,,,,,
