链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV14x411g7ks?from=search&seid=14471170896752309338,【电影不烧口】一部中国人都该看的电影，女孩目睹母亲被数10名日本兵轮番糟蹋,193000.0,346.0,20171015.0,561.0,191.0,1323.0,101.0,300.0
评论点赞数,评论内容,,,,,,,,
1573,"“拍这个电影干嘛，仇日？”发这条弹幕的你确定你说这句话，经过脑子了？！
你说拍这个干嘛？！
你恐怕不是个傻子吧。
日本侵华战争比这个更残忍，现实更恐怖。难道不应该铭记历史吗？！
这是滔天大罪，血海深仇，岂是一睁眼一闭眼就能忘记的。
何况日本还没有道歉，更加不能遗忘历史。
你这种神志不清，胳膊往外拐的人，连日本人都会在心里耻笑！",,,,,,,,
129,今天看到微博上有个文章讲的是一位华裔张纯如小姐为了揭露南京大屠杀四处奔走，并写下书籍向全世界揭露南京大屠杀和日本人的暴行。但是她在36岁的年纪在美国自杀。因为南京大屠杀中日本人的恶性折磨着她的精神，使她患上了抑郁症。,,,,,,,,
72,我补充一下161楼关于731的事吧，大家应该努力把这个视频顶上去，我之前上班的地方留在哈尔滨平房区，并且我也去看过，里边还有好多以前留下来的东西，看的真是毛骨悚然，听我单位的老师傅说当年他才9岁左右中国解放，然后清理的时候骨头用拖拉机往出拉，加上消毒，等等足足忙了一年多，而且最可恨的是当时把那些带鼠疫的老鼠放出来了，平房区所有人几乎都打疫苗，防疫站年年来抓老鼠化验，而且不论男女老少都穿长筒袜，当时带细菌的跳蚤也特别多。,,,,,,,,
1127,论 中国人都该看的电影。和 不转不是中国人有何区别。,,,,,,,,
61,热评那俩，的确都很讨厌标题党，但是up主的推荐确实怀着警醒人们国耻勿忘的心意来的，看过就过了，不是每个时候都适合调侃和表示自己与众不同的,,,,,,,,
64,不管你怎么黑美国，这个国家现在站在实力的颠峰。不管你怎么黑中 国，世界上没一个政府敢说自己能让这十四亿人过得更好。不管你怎么黑日本，你手机的摄像头，你电脑里的电容，你电子设备里，90%有日本部件。战争与政治是把**射进敌人的膛，是把对手扔进监狱，而不是打字，如果你觉得你的祖国不好，你就去建设它，如呆你觉得政府不好，你就去考公务员去做官，如果你觉得人民没素质，就从你开始做一个高素质的公民，如果你觉得同胞愚昧无知，就从你开始学习并改变身边的人，而不是一昧的设骂，抱怨，逃离。横眉冷对千夫指，俯首甘为瑞子牛。_转载网上朋友的一段话。-最后祝祖国生日快乐。,,,,,,,,
90,仇日是错误的，盲目喜欢日本也是错误的，日本也有好的地方，漫画什么的，也有值得我国学习的地方，但是，作为中国人，勿忘国耻，不能遗忘那段被欺辱的历史,,,,,,,,
39,为了有一天能让日本人认罪，我们可以先放下仇恨，哪怕因为强忍愤怒指甲已经扎进肉里鲜血淋漓也保持微笑，从他们那里学习知识，但最终的目的是让自己强大到哪怕不用逼迫都能让他们下跪道歉。这份屈辱和仇恨只是暂时放下，绝对不能被遗忘。,,,,,,,,
28,总有人用元朝和清朝给日本洗白，那我就真得说一句了。扬州三日嘉定三屠是一场野蛮屠杀。南京大屠杀也是屠杀，但时代已经进入现代了，有着一些人类共同遵守的价值观，比如红十字会了 日内 瓦公约什么的。这是再对手无寸铁的平民屠杀就是反 人 类罪了，比如美国队波黑动武就是因为这个。所以南京大屠杀是犯罪,,,,,,,,
31,我们在等日本的道歉，而日本却在等我们忘记。,,,,,,,,
25,就看这标题，我还是去看二十二给阿婆们捐款吧，根本不想给up这种吃人血馒头的东西增加点击率,,,,,,,,
24,有人说这是煽动仇日情绪。呵呵，仇日情绪还需要煽动么？大仇未报，刻骨铭心啊,,,,,,,,
23,我们需要的不只是精神谴责，如果我们没有飞机大炮，日本人管你怎么骂他禽兽，该来欺负你还得来。有些福中人怎么就想不明白，还以为天下人都是好人似的。,,,,,,,,
27,我看不了这些东西，我特别仇恨这些，每次看到恨不得立即杀光他们……我讨厌日本这个民族，也不想说日本人民是姑无辜的，中国人民难道就是有罪的？,,,,,,,,
22,我觉得那些总在这些视频下问出“为什么仇日，人家也有好人啊”“和我们又没关，干嘛这么激烈”这种问题的人，你去看那些他们在中国做过的事，了解你现在生活的土地上当年被侵略的过往，了解躺在你脚底无辜的女人老人幼儿甚至被疱出来还没成形的孩子，把他们当做童话书翻页而不是当成自己老一辈先祖的悲惨的亲人，觉得他们要原谅求公道就是仇视人家整个民族就是有有色眼镜。我，至少我觉得这样是不对的。日本有好人多到愿意主动公开为当年的罪恶道歉吗？那么为什么这里这么多人争着抢着要原谅一个根本不承认罪行的世纪罪犯？好笑╮(￣▽￣)╭。,,,,,,,,
19,"上了高中我才知道为什么小学初中都放抗战片，了解爱国之后我就不抱怨抗战片太多了，相反感觉好的抗战片太少了，以前亮剑红日经常播，现在不是演技尬的爱情片就是以抗战为背景的爱情片…<img alt=""[小电视_无语]"" src=""//i0.hdslb.com/bfs/emote/fbd12affebfdaadd3d721bffdb685a6b1ee71219.png@100w_100h.webp""/>",,,,,,,,
17,65楼是傻。逼吗？大家没必要去翻评论，它说：管我屁事别人骂它他就拉黑，不敢怼别人，说了不对的话不敢承担责任只会拉黑，还一口一个脏话，看来烈士们用生命换来的不单单是和平，还有一些不懂感恩的废物！希望大家可以珍惜这来之不易的和平，不要做那样废物，尽自己能做的让祖国更加强大，让他国畏惧我们，不让历史重演！爱国不是要抛头颅洒热血，也不要做言语上的巨人，更不要一味的仇视日本什么的小国家，认认真真做好自己的工作，不做不利祖国的事情，多关心自己祖国的国情，才是真的爱国！,,,,,,,,
42,经常有人说要原谅他们，要忘记仇恨，我真是一个大写的呵呵挂在脸上！我们没有资格替侵华战争中死去的士兵和百姓原谅他们，我觉得身为一个国人，一想到那些被刺刀插穿胸膛的平民，那些被抓去做活体实验的战俘，那些被**的年轻的或年老的妇女，想起那些人类难以想象的残忍的杀人方式，我就恨的牙根痒痒，他们做的事情永远不值得原谅。有人说不能忘记，可以原谅，谁敢保证原谅的下一步不是忘记？只有记得这份痛，才能时刻警惕这个凶恶的民族，才能富国强军，让这个我们的国家乃至世界和平稳定。我知道我发的这些等于找骂，但是我还是要说出来，因为b站精日的太多了，我们不得不承认日本文化产业做的很成功，但是文化不等同于历史，不等同于政治，喜欢日漫和日剧可以，可是因为喜欢这些就对日本改观，对不起，我是做不到！,,,,,,,,
14,主要还是有些人  只是嘴上说着报仇报仇 很日本这那的  可是报酬的前提需要自己先强大起来啊  只有国家慢慢变强大了，才是一切的前提  而不是每天啃老  在手机面前说自己的是多么伟大,,,,,,,,
14,日本只要一天不承认罪行 作为中国人就要认清底线,,,,,,,,
26,我说声日本贱畜都该死没人反对吧。,,,,,,,,
12,历史是洗不白的，不是你们改几本书，动动笔杆嘴皮子就能抹掉那些血淋淋的痕迹。你肆意妄言的时候，知不知道那些成千上万的尸体都会转头盯着你，眼里的血泪汇聚着蜿蜒爬向你，和你永远缠绕在一起...嘻嘻，等着看你们的结局。,,,,,,,,
12,受不了那些日本人民无罪论，问一句，那些侵华犯罪的所有日本人就不是日本人民吗？那些各种杀人犯罪的人就不是日本人民吗？一个小士兵不是日本人民来的？？,,,,,,,,
12,"不用太在意标题，只看视频内容就好了，那些以标题为借口来撕逼转移焦点的人可耻至极，谁知道是什么居心。反正我没认识几个人，也没钱去请水军和小号顶赞，你们要是觉得我说的话有道理就赞个吧，看不惯我想举报也无所谓<img alt=""[小电视_思索]"" src=""//i0.hdslb.com/bfs/emote/f8219e484d5a55787c3f1722dc3112d0eba03a69.png@100w_100h.webp""/>我只为劝导各位正三观而已",,,,,,,,
12,你爱看看不想看就别看，热评里面非要搞事情？一个标题看把你急的,,,,,,,,
17,我在这里只想说两件事一，愤青是褒义词，别tm拿来形容键盘侠，这是对愤青的侮辱二，在鄙视愤青的时候，先想想我们中国在危难的时候就是愤青救的，你的历史老师和语文老师死的很早吗？话说完了,,,,,,,,
11,实际点来说，日本右翼才是最大威胁，最令人厌恶的存在。直接用外部力量引起内部反应，用日本民众的力量让右翼消失匿迹，让安倍下台。像美国政府对叙利亚做的那样。或者像普京年轻时那样做特工从另一个方面为国家出力。或者从事国际贸易合法纳税不避税，为国家提供经济上的帮助。又或者像张纯如那样用尽一生心血讲述了南京大屠杀的残忍历史，在国际上引起了巨大反响，真正为中国发声。又或者只是认真做好自己该做的事，学习，工作，养家糊口孝敬老人，做一个国家稳定的螺丝钉。无论怎样都比张开闭口灭日本要好的多。中国人很好。可最大的缺点就是自负。可能是因为中国几千年来都是世界科技经济文化中心的缘故。我们的骨血里流淌这种骄傲。别的国家进贡只是形式，对此我们要几倍的赏赐回去，因为我们好强要面子。我们给了韩国太极旗，给了日本文字。像一只骄傲的狮子，所有力量都要展现在外，爱憎分明不隐藏。而日本人冷漠自私残酷。优点却也是不能忽视的，他们谦虚谨慎，有纪律性。就像一头狼，他们可以不带感情的毁灭一个国家，灭绝一个种族，即使彼此之间没有仇恨。他们为达目的不择手段，在美国给日本广岛投过两个原子弹，使广岛成为不毛之地的之后，还能屈膝于美国，视美国为盟友。比起****，骂旅日的同胞，砸同胞的车，不停撕逼。比起那些我们更应该团结一致吧？不能在这点输给日本吧？一切只为国家更长远的利益着想，这点日本人能做到，凭什么我们做不到？想想怎么好好利用日本的资源技术，加强自身才是实际。我们超越日本成为世界第二大经济体可不是仅凭一腔国仇家恨，只有你变强了，你说的话才有意义。,,,,,,,,
11,不是记恨，是这些错误作为中国人不应该去原谅,,,,,,,,
23,b站里某些为日本侵略罪行洗白的中国人，你们不觉得耻辱吗？,,,,,,,,
10,勿忘国耻，铭记厉史，缅怀先烈,,,,,,,,
10,这个血海深仇，我会报仇的,,,,,,,,
21,正视历史就是仇日？不精日的就是仇日？日杂和他爸爸一样恶心且精神分裂。,,,,,,,,
21,不仇日的意思是爱日本维护日本么？这该是一个中国人该说的话么？就算如今的日本和中国表面宣称美好，我也喜欢日本动漫，爱听日语歌曲，但这不妨碍我仇日的心，勿忘国耻！勿忘爱国之心！,,,,,,,,
12,这种视频的初衷是为了激发国人的爱国心理，为了国家的未来而努力奋斗。国家所实行的爱国主义教育也是为了使人民能够更好工作，加快中国发展，本意不是仇日。不料却养出了一大群只会在网上空谈放屁，与人辩论，动动嘴皮子日本就沉了，现实中却屁都不干的人。要爱国就要有实际行动，为了国家发展，每天少看一小时B站，从我做起(･∀･),,,,,,,,
14,勿忘国耻同胞难，屠杀东京做好汉,,,,,,,,
9,日本雇国外媒体来抹黑中国美化它们自己被曝光了，还有什么好说的。,,,,,,,,
9,回复某弹幕  我们看日本动漫是喜欢和尊重日本人的文化 但是并不代表包容他的一切（严肃）,,,,,,,,
9,欲亡其族，必先毁其史,,,,,,,,
11,仇日？还用仇？中华民族对日本的敌意是骨子里带的,,,,,,,,
8,现在有不少人已经忘记历史了，比如那个说:拍这个电影干嘛？仇日？。这种人是彻底的忘记了即使。变态的维护日本,,,,,,,,
8,中国人不会整天都把仇日这个词挂在嘴边，毕竟现在以和平为主，但可笑的是***总是认为中国人已经忘了以前的事情。小鬼子是看不出来我们对他们有多憎恨的，因为这份仇恨是刻在中国人的骨头里的，我相信，可能是十年，可能是百年甚至千年，这笔账，一定会算清楚，东京大屠杀，我十分期待。,,,,,,,,
8,至于那些抗战神剧我觉得不只侮辱我们观众的智商。还侮辱了那些为抗战牺牲的人们。,,,,,,,,
10,在b站这个日杂聚集地发对太君们不利的视频，肯定是要被喷啊（#-_-)┯━┯,,,,,,,,
