链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV17b411p7hM?from=search&seid=14747760683923945947,致敬那些在民族危难时挺身而出的人(重制),58000.0,563.0,20190401.0,2209.0,1424.0,1079.0,120.0,120.0
评论点赞数,评论内容,,,,,,,,
688,佟麟阁上将 赵登禹上将 郝梦龄上将刘家麒中将 吴克仁中将 高志航空军少将 夏国章中将 吴国璋中将 饶国华上将肖山令中将 姚中英少将 司徒非少将 刘震东中将 王铭章上将 邹绍孟少将 赵渭滨少将 范庭兰少将 刘桂五少将 周元中将 李必蕃中将 黄启东少将方叔洪中将 付忠贵少将冯安邦中将 林英灿少将 李国良中将张？行中将 王禹九少将 陈安保中将张唐聚五少将 韩炳宸少将 马玉仁中将 丁炳权中将 郑作民中将 关钟毅中将 张自忠上将 张敬少将 戴民权中将 王竣中将 梁希贤少将 陈文杞少将 唐淮源上将 寸性奇中将 金崇印少将 石作衡中将 赖传湘中将 朱实夫少将 李翰卿中将 武士敏中将 朱士勤中将郭子斌少将 戴安澜中将 王凤山少将胡义宾少将 张庆澍少将 周 复中将 张少舫少将 高道先少将 江春炎少将彭士量中将 许国璋中将 孙明瑾中将 卢广伟少将 李家钰上将 陈绍堂少将 周鼎铭少将 王剑岳少将王甲本中将. 阚维雍中将 陈济恒中将 吕旃蒙少将 齐学启中将 胡旭盱少将,,,,,,,,
229,中华人民共和国民 政 部已公布首批（300）和第二批（600），共计九百名抗战著名英烈和英雄群体名录。包括国 民 党人员、共 产 党人员、以及国际志愿援华人员（包括以下国籍人士：加拿大、日本、美国、苏联、印度、新加坡、波兰）,,,,,,,,
172,明天4月3日，第6批志愿军烈士遗骸以及遗物回国!致敬所有为祖国抵抗侵略而牺牲的烈士!,,,,,,,,
117,想到乡绅说的一句话，马革裹尸乃大悲情，并不是什么大豪情。,,,,,,,,
69,知乎问题:为什么中国外交强硬不起来？一个大神的回答十分给力……于是转了＠_＠我现在就特别看不起一些年轻人，没有什么阅历，什么都不懂，就按着自己想法去参与政治，开战，夺岛。以为自己什么对军事很有研究，说中国软弱，如果中国真的在你们这样的人手中，国家还能存活多久。一个国家最重要的是什么，不是军事，更重要的是金融话语权，你以为俄罗斯拿到克里米亚，但你知道不道 俄罗斯只是看起来风光，背后的黄金储备不足，和经济低迷。其实看到这个问题我内心很是忧虑，中国外交现在处在一个尴尬的地步：国人觉得中国外交十分软弱，外国人却认为十分的强硬。当年，在我们外交上最强硬的年代，却是国防最薄弱，美国军舰飞机肆无忌惮侦查飞行的年代，而那个时候，美国是不表态的，而我们的军队就是：开火！想尽一切办法打下来，但是有时候真是无可奈何，国防不是武侠电影，不可能一夜之间变成高手。现在美国的军舰飞机离我们越来越远，而嘴上功夫却越来越多，是哪一方变强了一目了然，我们的军队依然希望开火把它打下来，可是美国人不给你机会，因为他不来了。50年的时候他在台湾海峡，因为他知道你拿他没辙，96年他在台湾东侧，因为他知道你鞭长莫及，99年他敢轰炸大使馆，因为他知道最坏的结果是怎样，现在，哪怕是远在关岛，他也会如坐针毡，美国人非常谨慎，如果我们像俄罗斯一样底牌俩王四个二的话，他连擦枪走火的机会都不会给你，还是那句话，不是我们越强大而国家越软弱，而是别人制造事端让你自己觉得自己国家越来越软弱从而让人们忽视恰恰是敌人用下三滥的招数证明自己对越来越强大中国的无可奈何，因为他知道这个国家不可能被征服，却可以被自己人内部瓦解，战舰上的美国大兵只会越躲越远，而重金收买的汉奸卖国贼将会冲在看不见的最前线，网络赛博战已经打响，如果你做不了上阵杀敌的英雄，那就做一个明辨是非的智者。请求b站的同胞们转发，让更多的人看到，让我们一起保卫国家荣誉。转载,,,,,,,,
61,看到六分钟牺牲八个人只为摧毁一辆装甲车很想让人哭啊,,,,,,,,
29,转大刀砍坦克，一个含着泪的笑话．不过在笑的时候，人的脊梁是挺直了的．不是智与愚的问题．是勇与怯的问题．沙场之上，一个没见过的大家伙上来了，身边的战友纷纷倒下，手中的武器不起作用，是战是逃？是拼着玉碎还是把后背露给敌人？他们不知道该怎么去做．没有人教过他们怎么去做．但我在拼命去做，为了．．．中国人的那口气．这样的人，可笑吗？该去轻漂漂的撇撇嘴，来一句：＂不聪明＂？不聪明．是不够聪明．如果当兵的都聪明了，我们现在也该讲日语了我不是针对谁，抗日是全民的事情，纠结谁的功劳大是我们应该做的事情吗？国共两党牺牲先辈的热血只是后人争执功劳大小的资本吗？我敬重抗战的先辈们，他们的心放在民族危难之上，不像某些人，位居高位却想着党派之争，想着党派之争却也没做好平衡力量，这样的党派，不会得民心！我敬重忠心的军人，鄙视恶心的政治贩子！,,,,,,,,
17,最让人愤怒的是日杂,,,,,,,,
