链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1ht411B7jR?from=search&seid=1750330274017779470,百度地图请改正！“南京大屠杀纪念馆”这样称呼不合适！,152000.0,238.0,20190101.0,830.0,81.0,214.0,39.0,440.0
评论点赞数,评论内容,,,,,,,,
1408,我刚去南京大屠杀遇难同胞纪念馆参加完了成人仪式，我是杭州的，老师和馆里的讲解员反复强调不是纪念屠杀和战争，而是纪念遇害同胞，不然你觉得呢?,,,,,,,,
1170,大屠杀纪念馆 这个真的。。。你写个历史馆 悼念馆也好啊,,,,,,,,
873,本来念着就不对，南京大屠杀这是耻辱，怎么能叫“南京大屠杀纪念馆？”搞得我们要纪念耻辱？不应该改成南京大屠杀遇难同胞纪念馆吗？（我感觉我成为了键盘侠）,,,,,,,,
764,本来想无视的但是越想越气 视频中的人在做的事情 和评论区的人 同样是人为什么区别那么大 简单来说 你在扣键盘 人家在替40w人伸张正义,,,,,,,,
341,我也是南京人，不过我们都是说全称的,,,,,,,,
31,作为一个老南京人，说几句。其实这个纪念馆在我家附近，以前公交站名字就叫南京大屠杀纪念馆，都是这么叫的，后来有人提出，才大面积改叫做遇难同胞纪念馆，我估摸着百度地图只是落后了，并非有特别的意思。,,,,,,,,
18,恕在下直言，上过大学的谈到纪念馆的时候教授用的都是全称，而且会强调一个字都不能少，评论里居然有说视频里的人很无聊是杠精，知道是哪里不就好了。wtf？？卖弄自己的水平也就算了，但不觉得你们说这些话侮辱了先辈吗？,,,,,,,,
17,百度本来就是垃圾，自从谷歌走了之后没了对手就更是如此了,,,,,,,,
13,谷歌地图都是全称讽刺不？,,,,,,,,
12,我去南京上大学第一年，思修老师就给我们强调了名称是“南京大屠杀遇难同胞纪念馆”，我觉得这样的科普是必要的。,,,,,,,,
19,之前在天安门看升旗的时候看到一个老爷子训斥的好，他的孙子从头到位一直在玩手机，等升完后人群散开他直接往那孩子脸上扇了不知道多少巴掌，告诉他“来这种地方一定得知道自己是来纪念以及缅怀什么的，不然的话就跟小日本差不多了!”,,,,,,,,
11,全名：侵华日军南京大屠杀遇难同胞纪念馆。热评都说错了，呵呵。,,,,,,,,
10,百度现在就是渣子 现在的百度越做越烂 搜索引擎广告辣鸡网站破视频满天飞 还有百度贴吧就是喷子黑子渣子基地  以前对百度的好感现在都没了,,,,,,,,
10,有说中国人全都知道这段历史的，我跟你说，我妈就不知道，我奶奶也不知道，他们都以前家里穷，没怎么读书，没什么文化，为了生计没时间去了解这些东西，现在用微信也就是跟亲戚朋友聊天啥的，老一辈农村里不知道的人多了去了，他们连普通话都不会，这样的简称的确很容易让人误解,,,,,,,,
16,懂中文的外国人看了这个一定还以为我们中国喜欢被屠杀呢？气我了。他们百度工作人员所有人一定是汉奸,,,,,,,,
9,这个说实话，真的不能简化，要知道，中国文字有的时候少一个标点符号，意思就差之千里。南京大屠杀纪念馆啊，你仔细想想，多恐怖？纪念什么？纪念侵华日军在南京对我们的同胞大屠杀吗？端午节是纪念屈原，清明节是纪念先人，每年都有一次，合着，我们也要让他们每年来南京屠杀一次我们的同胞吗？有些东西，真的真的需要吹毛求疵，有些东西真的需要上纲上线的。,,,,,,,,
8,百度就是个流氓弟弟公司 不接受任何反趋   我真的很希望Google能快点回到国内 而不是启动google前还要把梯子打开,,,,,,,,
8,这些小事不注意，最终积少成多就会出事，这个省一点，内个省一点最终就是教育的缺失！这种事必须管！,,,,,,,,
8,评论好多小学生，估计是不明白大人一直纠结那几个字干嘛🌚,,,,,,,,
