链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV12x411k74e?from=search&seid=14471170896752309338,日本APA酒店社长：多亏了这件事，这两个月我们达成了最高的营业额,204000.0,2944.0,20170302.0,391.0,561.0,1288.0,760.0,1760.0
评论点赞数,评论内容,,,,,,,,
4971,那你家以前是有多差？,,,,,,,,
1059,作为一个在南京长大的人，真的觉得南京是一个特别宽容的城市，我身边的朋友（包括我）几乎很少有人特别仇视日本，然而我们却一次又一次伤害，然后选择一次又一次原谅…本来我是不想在临考前看这种影响心情的视频的，但是有的话不得不说，我只是个普通人，我不想整天去仇视哪国人，因为世界上有些人你无法用语言去沟通去讲道理。我们所能做的就是不断前进，不断奋斗，让那些叫嚣成为我们前进的动力，如果有那么一天，我愿意为雷达探测事业而奋斗终身。肺腑之言，让人见笑了。,,,,,,,,
343,我大学在南京读的。我很明白南京这座城市到现在依然有着伤痕。如果问我怎么知道的。那么我只想说只要在南京待过的人都应该知道，每年那日那时那刺耳的防空警报响起的意义是什么。南京是一座伟大的城市。,,,,,,,,
284,30万，是当年东京国际军事法庭集合各种证据做出的保守判断，中国尊重这一结论，所以至今不管是纪念馆还是教科书都写的30万，然而实际遇害者远远不止这个数。,,,,,,,,
276,吹吧你，我特意挑了你APA附近的酒店。大晚上别人家灯火通明，就你们楼一片漆黑还什么最高营业，当我们游客是瞎的？,,,,,,,,
237,就算这样，依然有人会说日本右翼是极少数这种谎话。,,,,,,,,
154,老板啊，不要因为全世界有几万人支持你，你就骄傲啊，你嘚看看全世界有多少人想揍死你这个老不死的啊，已经过亿了好吗？所以咱别在这儿装逼了好吗？我都替你丢人(´；ω；`),,,,,,,,
147,为什么在德%国，纳%粹%党如过街老鼠，生怕被警察逮捕，而在日%本他们的首%相就是右%翼，为什么在德%国，任何一个人都熟知那段历史，到了日%本却只有轻描淡写的“不知道”“不清楚，只是知道好像有这么个事”，为什么任何一个德%国人都可以坦率地表示二%战时那是德%国的错，日%本却在极力否认事实。为什么德%国再为二%战时所犯下的罪过努力补偿时，日%本却打着自己是世%界上唯一受过原%子%弹袭击的国%家，到处装受%害%者。为什么日%本一再咬着自己国%家曾遭受的苦难不放，却极力否认自己对其他国%家所施加的暴%行。曾经我因为动漫很喜欢日%本，但如果日%本是现在这个样子，那这个国%家当不上我的喜欢。至于评论里为日%本人辩解的，我只想说，如果他们人人重视此事就像德%国人一样，如果他们的法%律严格地下了规定，如果他们的教%育着重讲述史实，教导他们珍惜和%平就不会这样了。,,,,,,,,
142,我只能祝福日本计划生育越做越好，日本老人越活越久(´･_･`),,,,,,,,
133,村上春树居然被这家伙嘲讽了，一个良知作家被一个流氓羞辱，还有那么多人支持，可见当今日本的悲哀,,,,,,,,
112,都已经是屠杀了还要纠结数字的多少生怕人数算多了受委屈了这就已经很能看出日本人对侵华屠杀这件事的态度如何了，呵呵。这无耻程度让我想起看过的一个视频，一个日本老人状似“非常有礼节地”【请求】一个美国老人给他们道歉，原因是当时拿原子弹炸了日本，给其带来了深重的灾难。结果美国老人只说希望不再发生那样的事情，至于道歉？我永远不会道歉，当年在珍珠港被日本人弄死的同胞，我永远也不会忘记，这是耻辱。听完后，那日本老人就开始【委婉的】【有礼节】地批判这个美国老人不对，什么你们害的我们当年真的好惨，然而，不管他怎么说，怎么逼，美国老人还是那句不道歉。我当时看到就呵呵了，侵华，你不是说日本人民都是无辜的吗？不是说锅都是日本政府的吗？不是说和人民半毛钱关系都没有吗？不是说日本人民不必为此道歉吗？哦，现在轮到你们成受害者了，对他国，这个人民无辜论就不存在了是吧？是个平民必须要向你们日本人道歉是吧？真是把双标玩到飞起！呵呵。。。,,,,,,,,
94,有两万人写信支持你们，有13亿人想干死你们,,,,,,,,
77,外交部黑话大全1、亲切友好的交谈——字面意思；2、增进了双方的了解——双方分歧很大；3、交换了意见——会谈各说各的，没有达成协议；4、充分交换了意见——双方无法达成协议，吵得厉害；5、坦率交谈——分歧很大，无法沟通；6、会谈是有益的——双方目标暂时相距甚远，能坐下来谈就很好；7、我们持保留态度——我们拒绝同意；8、赞赏——不尽同意；9、尊重——不完全同意；10、不愉快——激烈的冲突；11、遗憾——不满；12、表示极大的愤慨——现在我拿你没办法；13、不能置之不理——即将干涉；14、严重关切——可能要干预；15、保留做出进一步反应的权利——我们将报复；16、拭目以待——最后警告；17、请于*月*日前予以答复——*月***我们两国可能处于非和平状态；18、由此引起的后果将由*负责——可能的话我国将诉诸武力（这也可能是虚张声势的俗语）；19、我们将重新考虑这一问题的立场——我们已经改变了原来的（友好）政策；20、这是不友好的行动——这是敌视我们的行动；可能引起战争的行动；21、这是我们万万不能容忍的——战争在即；22、是可忍孰不可忍——不打算忍了，要动手了。23、悬崖勒马——想被XX么？24、勿谓言之不预也——不要说我们没有提前打招呼告诉你，准备棺材吧。,,,,,,,,
69,我上个礼拜去日本出差 在apa附近的酒店定的房间 说句实话感觉他们酒店真的快关门了  几乎没人 都是一些右翼分子 祝你们酒店早日爆炸,,,,,,,,
