链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1NK4y1L72f?from=search&seid=14471170896752309338,传递！勿忘历史！南京大屠杀真实影像,184000.0,445.0,20201213.0,20000.0,6758.0,4030.0,2050.0,700.0
评论点赞数,评论内容,,,,,,,,
2615,连婴儿小孩都不放过，真是有够没人性的,,,,,,,,
1892,还记得大学上近代史的时候，那种愤怒的无法呼吸的感受，每一周都期待上近代史的课，但每一次听完都很难过。我们不能忘记从前的历史，只有发展强大，才能告慰先辈。恨的是帝国主义毫无人性，禽兽不如。恨的是某些国家小人政客无耻掩盖历史。,,,,,,,,
2798,没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅没有人 有资格 替他们 原谅,,,,,,,,
1767,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
2027,没什么好说的，你可以用日本产品，可以去日本旅游，可以看日本动漫……但在大是大非面前，请把屁股摆正，这不是政治正确也不是道德绑架，这只是希望你能尊重下你自己的祖宗，感恩一下你现在享受的安定生活，不要以为和平是理所应当的，很多国家到现在还在上演家破人亡的战争惨剧，你所享受的和平是无数先辈用鲜血和生命换来的，和无数这个国家的奉献者在默默守护着这份来之不易的和平！,,,,,,,,
1088,忘记历史就是忘记了良心,,,,,,,,
1310,"那些喊着日军被洗脑  平民被洗脑无罪论的人  敢进来看看吗？<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/><img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/><img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/><img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
798,应该让那些不承认的日本人好好看看，建议循环播放，这样的事实，为什么不承认！！！,,,,,,,,
1399,山川异域 不共戴天,,,,,,,,
697,"现在还要倒核污水 这个民族 反人类一直可以的<img alt=""[tv_呕吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/9f996894a39e282ccf5e66856af49483f81870f3.png@100w_100h.webp""/><img alt=""[tv_呕吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/9f996894a39e282ccf5e66856af49483f81870f3.png@100w_100h.webp""/>",,,,,,,,
471,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站",,,,,,,,
434,"今天在家听到了警报，站在客厅默哀到了警报结束<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
302,今天是南京大屠杀83周年国家公祭日，望诸君牢记历史，勿忘国耻，为中华民族实现伟大复兴而努力！,,,,,,,,
203,勿忘国耻吧……想起我去旅顺那里的纪念馆，那里的关于屠杀的一切让我脊背发凉汗毛倒竖,,,,,,,,
150,去年战桑干源，今年战葱河道。洗兵条支海上波，放马天山雪中草。万里长征战，三军尽衰老。匈奴以杀戮为耕作，古来唯见白骨黄沙田。秦家筑城避胡处，汉家还有烽火然。烽火然不息，征战无已时。野战格斗死，败马号鸣向天悲。乌鸢啄人肠，衔飞上挂枯树枝。士卒涂草莽，将军空尔为。乃知兵者是凶器，圣人不得已而用之。,,,,,,,,
137,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
161,与小日本不共戴天,,,,,,,,
99,到现在残余日本鬼子还不认罪，还妄想改编历史,,,,,,,,
