链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1iJ411C7Dc?from=search&seid=14204589028410475788,【中国香港/历史】黑太阳南京大屠杀,69000.0,286.0,20191213.0,597.0,43.0,252.0,54.0,100.0
评论点赞数,评论内容,,,,,,,,
62,"<span class=""stick"">置顶</span>甲午战争中的旅顺大屠杀影视片段<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/av79846653"" target=""_blank"">【国产/历史】一八九四·甲午大海战</a>",,,,,,,,
380,1937年12月14日：开车经过市区，我们才晓得破坏的巨大程度。车子每经一二百米就会压过尸首，那些都是平民的尸首。我检查过，子弹是从背后射进去的，很可能是老百姓在逃跑时从后面被打死的。1937年12月16日：我开车到下关去勘查电厂，中山北路上都是尸首……城门前面，尸首堆得像小山一样……到处都在杀人，有些就在国防部面前的军营里进行。机枪声响个不停。1937年12月22日：在清理安全区时，我们发现有许多平民被射杀于水塘中，其中一个池塘里就有30具尸体，大多数双手被绑，有些人的颈上还绑着石块。1937年12月24日：我到放尸首的地下室……一个老百姓眼珠都烧出来了……整个头给烧焦了……日本兵把汽油倒在他头上。1937年12月25日：日本人命令每一个难民都必须亲自登记，而且要在10天内完成……20万人！怎么办？整批年轻力壮的男人已经被拉了出去，他们的命运不是做奴工就是死亡。还有整批的年轻女子被拉出去，因为要成立一个很大的军中妓院。1938年1月1日：一个漂亮女子的母亲向我奔过来，双膝跪下，不断哭泣着，哀求我帮她一个忙。当我走进一所房内，我看见一个日军全身赤裸裸地趴在一个哭得声嘶力竭的少女身上。我立即喝住那个下流无耻的日军，并用任何能够让人明白的语言向他呼喝。他丢下一句“新年快乐”就逃走了。他逃走时，仍然是全身赤裸，手中只拿着一条裤子。1938年1月3日：这些城陷后放下武器的中国兵当中，恐怕有2000人被日本人刺杀，这是非常残忍的，而且绝对违反国际法；在攻城的时候，大约2000平民被打死。1938年1月6日：克罗格看见汉中门边的干渠里大约有3000具尸首，都是被机枪扫射或是别的方法弄死的百姓。《拉贝日记》,,,,,,,,
227,关于这种纪录片无人看隔壁那个日本人来中国玩儿一大堆人看，哎呀,,,,,,,,
187,黑太阳731还要恐怖，当时就恨透了日本人,,,,,,,,
123,个人觉得这部比吴子牛导演同年的那部更写实，唯一不满的就是这片子里日本人都说中文，有些场景十分血腥，可能现实比电影里还要疯狂！当年在优酷看吐了真的，我记得结局奶奶和孙女被日本兵强暴，奶奶放火把房子烧了和日本人同归于尽，最后只剩下小男孩走在新年的南京街道上，一片狼藉…,,,,,,,,
100,日本军人就是军人的耻辱,,,,,,,,
87,这部电影里日本和尚是好的，可能侧面反映了日本依然有好人，不过实在少,,,,,,,,
84,之前有个狗东西写的轻小说给男主设定就是南京大屠杀军官，还准备tv化，最后被强制终止，我只想说这个杂碎快去死,,,,,,,,
94,南京大屠杀是我们的一个永远无法介怀的痛。将来为了告慰先辈的在天之灵，必要杂种们血债血偿！！！！,,,,,,,,
63,黑太阳这个电影系列看的我吐了，真的是国仇家恨,,,,,,,,
66,我是南京人，南京的确很多地方走路很阴森，因为日军刀下的冤魂太多太多了！日本人的后代能有什么好人？！至今对日本人都没好印象！,,,,,,,,
53,"😭我幼儿园时被父母带去电影院看的！初中看了731<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
38,勿忘国耻，打到资本主义,,,,,,,,
34,之后东京大轰炸，两颗原子弹教他们做人,,,,,,,,
31,举报我的，日本人是你爹啊？,,,,,,,,
29,日本和尚放走了中国小和尚，这也是这部剧里唯一善良的日本人了。。,,,,,,,,
27,有个日本和尚后来把两个小孩子救了起来，那个和尚是日军跟守的收尸者,,,,,,,,
23,日本人就应该承认自己历史才能被接受！过去存活的老百姓到死都没等到！,,,,,,,,
21,这部电影很写实，但是当时的历史一定比这还要残忍,,,,,,,,
19,B站精日小鬼可多了,,,,,,,,
19,日本不仅在南京搞屠杀，巴丹死亡行军，将英军战俘斩首，在美军即将拿下菲律宾马尼拉时屠杀数十万当地平民，布什战友被吃人肉，还有针对印尼原始部落的灭门，起因是怀疑土著藏有中国侨民，我很奇怪日军在自己的“共荣圈”内杀死那么多当地的无辜平民与手无寸铁的战俘，难道就不怕他们奋起反抗？,,,,,,,,
18,这个剧演员们演的都很卖力无论是日本魔鬼还是可怜的南京市民，而且有些魔鬼演员在接到家书和作恶时的这种表演也有反差很鲜明。从导演，服化道，演员们都很努力用心,,,,,,,,
14,所以后面日本被美国佬给结结实实的挨两颗原子弹，一点都不冤。,,,,,,,,
13,勿忘国耻！,,,,,,,,
12,小学黑版电脑里边有很多红色电影，我这辈子都忘不了那天全班人一起看的南京大屠杀，光看了开头大家就都受不了了，这还是里面道具做的非常假的情况，当时是真的觉得只有最恶心的恶魔才会做出这种事,,,,,,,,
13,这种电影大陆是拍不出来的,,,,,,,,
10,B站有一个纪录片，叫做那一天我们奔赴战场，里面深刻揭示了日本人如何从淳朴的农村少年变成杀人如麻的士兵，当时整个日本军队气氛就是绝望压抑的，新兵刚来会被教官打的鼻青脸肿，不杀人就要被杀，教官还把军刀放在少年兵脖子上，大喊为帝国献出生命，如果声音小教官会真的砍下去，在这样的环境下，任何善良的人都变得麻木不仁，惨无人道。,,,,,,,,
10,什么时候能打日本我绝对去参军,,,,,,,,
12,畜生不如,,,,,,,,
9,里面的小鬼子比恐怖片里的鬼恐怖多了,,,,,,,,
8,看到这帮瘪犊子玩意儿的，我就来气。,,,,,,,,
7,这部片的牟敦芾导演在2019年因病去世了，牟敦芾导演在世时，为了让香港地区的居民激发他们的爱国情怀，执导了《黑太阳731》、《黑太阳南京大屠杀》等爱国电影。牟敦芾的电影在日本引起了右翼分子的反对，并且威胁牟敦芾导演下架该电影，但牟敦芾坚持披露日军罪证，打破日本侵略者虚伪的一幕，导致他有一段时间曾被日本右翼分子恶意羞辱。,,,,,,,,
7,强者的利刃将挥向强者；弱者只会向更弱小的人恃强凌弱,,,,,,,,
6,1937年12月13日，日军占领中华门，南京正式沦陷。疯狂的日军在南京城里进行六周的血腥大屠杀。村庄里的村民来不及逃跑被日军杀害。机枪疯狂的扫射下南京市民全部集体枪杀。,,,,,,,,
6,一部不想看第二遍的电影太过于血腥露骨,,,,,,,,
5,你可以去看日漫 但是不要喜欢日本 因为无国界的只有艺术对日本鬼子的每一颗子弹都有理有据先烈们受尽了多少无法想象的痛苦都没有跪下 现在某些人却因为看到了敌人想让他们看到的事物就跪下了,,,,,,,,
5,此仇不报，永远别想扯平。,,,,,,,,
5,我們不能讓自己成為那個自己討厭的人，可牠們根本就不是人！,,,,,,,,
4,今天还得看731学院的事，还是有人跟他洗，还是有人进行二次创作，回来又刷了一遍，我气啊,,,,,,,,
3,所以说不能忘战但也不能喜战，宁愿战死也不愿做亡国奴,,,,,,,,
3,"人间，黄油和小英雄不倒相信这三个马路大皇军最喜欢的<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
2,你们知道黑色731这部电影吗,,,,,,,,
2,日本兵是军人中的反面教材，穷山恶水，小地方穷人没见过世面的狭隘循环。,,,,,,,,
