链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1fv411r7ba?from=search&seid=10285669073430163330,美籍华人爱国吗？那位让全世界知道南京大屠杀的华人女作家告诉你！,106000.0,1470.0,20201001.0,12000.0,4242.0,1827.0,328.0,420.0
评论点赞数,评论内容,,,,,,,,
476,"<span class=""stick"">置顶</span>大家记得关注哦，这两天锌铜会聊聊华人川粉",,,,,,,,
1555,日本人从来没有被中国清算过，这才是原因！对张纯如女士的经历既敬佩又惋惜，愿她来生平安喜乐，不再受这种精神折磨。,,,,,,,,
958,永远纪念张纯如,,,,,,,,
696,忘记屠杀是再一次屠杀~这句话送给每一个有良心的中国人,,,,,,,,
583,张纯如会不会是被谋杀呢？有着这么坚强的意志要与法西斯战斗到底的人，怎么会去自杀？,,,,,,,,
458,世界上还是有很多深爱祖国的华人的，我坚信这一点。看到你们这批后浪三观这么正，我很欣慰——中华民族是永远不会被磨灭的民族！,,,,,,,,
456,孤陋寡闻了第一次知道这个作家，失敬失敬,,,,,,,,
329,张纯如可惜了，纪念她,,,,,,,,
224,张小姐的生命虽然短暂，但她的名字将永远被人铭记，这比很多虚活八九十岁，甚至是百岁的人要更有意义。生命的意义不在于长度，而在于宽度。或许这便是对张小姐短暂一生的最好诠释。,,,,,,,,
216,日本军国主义从来就没有被清算，势力一直保留到现在，被美国别有用心地保护下来，包括731部队的恶魔们都被美国佬收编了,,,,,,,,
170,"张太伟大了，这种华人才是真正的中国人，而不是那些出卖同胞换取利益的香蕉人<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
176,感谢分享！通过影片大概可以推测出张的父母是因战乱流亡美国的爱国科学家，这一点与因为生计去美国的投机人士及其后代有本质的区别但我感觉美国华人中“切割派”还是占多数。一是因为盎萨国家的种族歧视氛围，逼一代华人不得不与中国切割来换取内心的平静，二十2代3代华人接受的美国教育对中国及其体制的严重抹黑。所以，张纯如只是个例,,,,,,,,
138,美籍华人，最大问题就是不团结，为了自己利益可以什么都做。,,,,,,,,
121,这种视频里面上来就说看美女的 都是畜生  跟南京大屠杀的施暴者没两样  发情也得看看地方,,,,,,,,
84,外籍华人可以直接作为外国人看待，不要再以血统认为他必须为中国发声。如果他们还在为中国奔走，那么必须感谢他，对抗中国也只许以直报怨，不要代入太多不必要情感，那只会伤害自己。,,,,,,,,
78,有人分析其实南京大屠杀与张自杀的时间点完全对不上，真正使她自杀的是她写了美国华裔史录，揭露了华裔在美国被歧视的历史，后面被CIA跟踪骚扰调查，迫于压力与焦虑才饮弹自杀的。有报道说她母亲说她之前南京大屠杀精神是十分稳定的，写了美国华裔史录后才变焦虑的！,,,,,,,,
78,我觉得有时候，看一下视频内容了在留言，小姐姐是好看，但，个人觉得这期内容，不适合发一些于内容无关的话语,,,,,,,,
60,缅怀张纯如,,,,,,,,
46,涨知识了，怀念张纯如！谨记历史，勿忘国耻！,,,,,,,,
50,日本至今不认罪，不道歉，不赔偿，还否认歪曲历史。所以在如何对待日本这个国家的问题上，美国为全世界做出了完美的榜样。正所谓夷狄惧威而不德。得寸进尺，贪得无厌。忘恩负义，恩将仇报。弱则卑伏，强必寇盗！日本的历史表现完美地体现了这些话。美国就是看透了日本，才给它扔原子弹，才在日本驻军。对待日本，要好好像美国学习！,,,,,,,,
35,"中国的话语权还是不够啊，话都传不出去，外国人对中国的了解太少了<img alt=""[撇嘴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/531863568e5668c5ac181d395508a0eeb1f0cda4.png@100w_100h.webp""/>",,,,,,,,
61,这跟公知不在一个参差,,,,,,,,
32,"前段时间安倍晋三下台还有好多人为之感到惋惜，但是我想告诉你们，安倍曾经在特朗普那里吹过耳边风，建议美国全力反制中国复兴。就在不久之前安倍还出来讲他觉得特朗普听从了他的建议。在政客那里只有利害关系，无论对中国友好与否，那都是权宜之计，都是可以变通的，有的人真的是一见别人说点好话恨不得跪在地上感激，客观上来讲安培是个优秀的首相，能屈能伸，但日本事实上也是中国的战略对手，我们不能忽略这个主要矛盾。<img alt=""[2233娘_喝水]"" src=""//i0.hdslb.com/bfs/emote/695bf5429472049b52c1e0de586f8a2511195a23.png@100w_100h.webp""/>",,,,,,,,
30,就是张纯如让我真正的开始去研究南京大屠杀,,,,,,,,
28,九世之仇，春秋大之,,,,,,,,
21,告诉日本人，灭绝的时候，别问为什么！,,,,,,,,
