链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV11t411v7eo?from=search&seid=14471170896752309338,00后怎么看待南京大屠杀 他们会记得12月13号吗？,180000.0,2608.0,20181213.0,2949.0,1239.0,1726.0,423.0,1300.0
评论点赞数,评论内容,,,,,,,,
2952,对于一个南京人来说，不谈原谅，勿忘国耻吧。,,,,,,,,
2943,谈长相的人真掉价,,,,,,,,
1853,我觉得这期弹幕真的很严格诶，开头先评判别人的长像，公祭日在2014年才设立有人不知道也情有可原，至少作为一个高中生的我在初中课本上是没发现有确切日期的【但高中的课本上有】况且最后他们看完视频之后大多数都对不知道公祭日感到了愧疚，可这个时候弹幕还在不停责骂。当他们看视频哭的时候“演的吧”“真假”“文案写得挺好”等竟然也说得出口？？我想知道发弹幕的同志们是以什么个心态才能把别人想得这么阴暗？？这届网友真的很严格诶🙊,,,,,,,,
1646,1937年12月12日谷寿夫所率部由中华门侵入南京，并伙同第16师团、18师团、114师团等制造了南京大屠杀1947年2月6日南京军事法庭公审，3月10日法庭宣判处死刑，谷寿夫不服上诉，4月25日蒋介石批示维持原判。4月26日被枪毙于南京雨花台。聚集的群众连绵数里，斥责怒骂声不绝。,,,,,,,,
1709,铭记历史不是让我们去复仇，而是记住只有足够强大，才能让悲剧不再发生，勿忘国耻，振兴中华,,,,,,,,
484,里面年纪最大的00的妹砸看着最年轻，现在的孩子都越长越老嘛。。Σ( ￣□￣||),,,,,,,,
243,弹幕真是……首先，嫌弃记不住日期的，你没什么可炫耀的，文科生理科生都好。你近代史背的多好知道的多清楚都不是什么了不起的事，也不代表你比别人更爱国。我相信更多人只是没记住日期，不代表他们不在乎这段历史。然后是对日本的态度，想说弹幕才是不要犯中二了，从以前的圣母包容到现在的绝不原谅都挺中二的【更多像是主流声音下的随波逐流】……我只想说视频里的小姐姐说的挺好的，没什么可杠的，白左过分了。至于弹幕里那位带孩子打怪教他骂日本鬼子的，走好不送吧。其次是哭了没……emmm这都能杠，哭了是人之常情，没哭也不是铁石心肠。不要再弹幕里发我哭没哭影响观感。只要这段视频打动了你，你是害怕是悲伤是愤怒是难以置信都是有意义的。最后，这个视频的“选样”问题。能不能代表你们……唉，您就当您出类拔萃，不能被一般人代表好吗？这个视频传达的又不是00后淡忘历史，而是他们可能还不熟悉，但是他们对那段历史和这个民族的捍卫之心并没有动摇，随着了解的深入，他们会更好的承担他们的责任。这有什么不好吗？非要全部都记下日期？那也太假了。爱国的视频里少点戾气和愤愤不平吧。如果你做的比他们更好，你自己知道继续做下去，给身边的人科普就是了，非要炫耀出来吗？南京之痛是愈合不了的伤口，我绝对不会容忍日本的敷衍和践踏。所以我希望这个国家强大起来，让日本不敢歪曲这一切。,,,,,,,,
191,我觉得这些00后三观都很正啊，抨击他们的那些人哪里来的一种高高在上的优越感？很多年前，90后被嘲垮掉的一代，但现在很多人反而用那些当年令自己难受的话再去嘲00后，也是很神奇。而且我觉得当一个人眼睛永远只盯着别人的错处却不想着自己能从中学到什么，也是挺可悲的。我是90后，看这个视频我同时也在反思自己，而且我不觉得自己有随意评判另一个人乃至一个群体的资格。少年强则中国强，同理，国家的强大离不开每一个个体的努力，但这种强大绝不是通过批评这个批评那个来达到的。我希望看视频的人，无论是70.80.90后的所谓“老人”，还是00.05后这些新生代力量，都能从这个视频中获得一些什么，激励自己变得更好，而不是一味地在语言上争个高下，观点不会使你高贵，行动才会，切记切记，也用以自省。,,,,,,,,
