链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1rW411F7uK?from=search&seid=14667085752957302344,日本人去【侵华日军南京大屠杀遇难同胞纪念馆】了,298000.0,3236.0,20180617.0,7863.0,9291.0,2174.0,455.0,1720.0
评论点赞数,评论内容,,,,,,,,
5206,曾经在知乎上看到过一句话，对于中国人来说，不做反日派，更不做亲日派，而要做知日派。了解并正视历史，了解并吸取日本文化中优质的成分，去其糟粕取之精华，让中华文化更为发扬光大。对于日本的态度，向来不是一言一语能够说清的，两方都会存在争议与其花时间争议于此，不如花时间多去以史为鉴，多接触不同的文化，让自己的认知系统变得更为全面客观。直也最后的总结正是包含了这样的态度，我们也同样要做到。,,,,,,,,
5420,我家就住纪念馆周边。网上有些人乱带节奏，说什么日本人在南京一定会被打什么的，完全是瞎说。南京遭受过创伤，所以更懂得和平的珍贵。我们城市的主题就是博爱，对于想要了解历史真相的人，无论什么国籍，我们都热烈欢迎！希望 直也さん 能传达给更多的日本友人：南京不是个可怕的地方，中国人念念不忘这段历史，不是为了报复，而是为了防止悲剧重演。愿中日人民友谊长存！,,,,,,,,
780,说实话，我个人对参观纪念馆的一些看法，纪念馆是开放式免费的，每天进出的人很多，很多人像看热闹一样叽叽喳喳，没有起码的尊重跟肃静。在我去排队时，有人插队，吵架，园内孩子跑步吵闹，都这么久了，国人对于死者起码的尊重都没有,,,,,,,,
3849,我非常讨厌那些拿历史当做宣泄的靶子，在日本歌曲评论区骂听日文歌的人是卖国贼，砸日本货甚至2012年有以复仇为由殴打日本游客的事件发生过。这些人把历史当做自己宣泄情绪的靶子，拿历史开玩笑，觉得反日就不用收到处罚了，法律意识淡薄。南京大屠杀纪念馆有一句话 要铭记历史，而不是记仇有些社会底层的人把自己生活中不顺心的事以这种不正当的方式发泄出来，很灵人气愤，简直是亵渎历史还不尊重其他人。但是毕竟这些人是极少数，而且都住在小城市。中国人口基数大，这种人也自然多了。上个月李克，强访问日本，竟然还有人说总理精，日，哈哈，我真的呵呵了，必须对这些无知群体的人说一声：你们太无知了！你不尊重他人，别人不可能尊重你！——对那些极少数没素质爱凑群还自以为自己是社会主流的分子们要说的,,,,,,,,
243,建一个南京大屠杀纪念馆，是让你勿忘国耻 为了让你发愤图强将来振兴中华，不是让你一看到日本就在家里抬杠敲键盘屁事都不做，懂,,,,,,,,
209,我认为日本还有直也君这样正视历史的人是非常好的，比那些不敢面对编造谎言的日本人强太多了！,,,,,,,,
144,连up主都自认日本人没有或者不够正视历史，反而热评那些一水的急急忙忙去为“现代”日本人洗脱，去上赶着原谅。up只是做了大部分日本人本来就应该“正视”的事。而不是把大部分日本人不听不看视为正常事件，up主正视历史就被推高，本该是常识，反而成特例，甚至成为为日本人冷漠无视开解的借口。,,,,,,,,
95,"我觉得up愿意去纪念馆并且拍成视频，就说明他承认这段历史。看到弹幕有在冷嘲热讽up的其实很不舒服。我不做亲日也不做反日派，但是我觉得我们的偏见和仇视至少不是应该对着这些承认历史的日本人，而是应该对着那些到现在为止都还坚持自己无罪的偏激人士。我不是宽宏大量可以完全原谅过去历史中日本人做过的一些事情的人，我也没资格去替那些经历了苦难的中国人原谅这些事情。但是现在在b站看到一些非常不友好的评论，也不想让别的国家的人因为看到我们充满偏见的语言diss，而让一些不怀好意的人故意借此来摸黑中国，然后再来一个阿姆斯特朗的螺旋地图炮。<img alt=""[小电视_嘟嘴]"" src=""//i0.hdslb.com/bfs/emote/6fd437f547ef1e4f231ff475d02f58bb94cef5a5.png@100w_100h.webp""/>希望大家都可以在看视频的理智弹幕ww友好对待在b站认真拍视频的up主们(//∇//)（总感觉自己在瞎bb，好像也没资格要求大家这样做来着。。。让我们把满腔怒火和口水都给那些故意摸黑调拨离间的键盘侠们吧！！<img alt=""[小电视_笑]"" src=""//i0.hdslb.com/bfs/emote/f80d384875183dfe2e24be13011c595c0210d273.png@100w_100h.webp""/>我不管，强行总结_(:з」∠)_",,,,,,,,
120,其实非常佩服up主，我曾经无意翻看过日本针对学生的历史教科书，大致也能明白给孩童灌输某些想法会有多危险。但看完这次视频我能明白up主热爱和平，且拥有独立思考的能力，心智和思维比我，比网上很多网民要成熟且理性许多。日本这个国家一直留给我一种压迫个人思想和个人主见的负面印象，但现在我也开始相信会有更多的人愿意怀着善意和理性去面对和学习那些被肉食者掩盖的东西。本着对生命的热爱和对逝者的尊敬，我很希望能有更多人用严肃且理性的目光看待这些悲剧，南京大屠杀不仅对中国人是一种永久的伤痛，亦是人类历史上沉重的一笔，而罪魁祸首是战争本身。任何一个参与战争的前线的士兵，不论是勇敢保卫自己国土的卫兵，还是所谓奉命行事的侵略者，都可能是一个家庭的长子，孩子的父亲，少女的恋人或是任意一个人的挚友，任何一个人的死亡对于某些人来说都是无法形容的悲剧，这也正是生命的可贵的一种提现。而对战争的渴望，对死亡的漠视，对逝者的不敬，都是对生命的亵渎。,,,,,,,,
60,真的吐了，我不是反对让日本人来纪念馆，也不是怀疑是否伪善，我单纯恶心这些弹幕，为什么要谢谢？就因为一个日本人敢于面对黑历史吗就要感谢他？这不是最基本的态度吗,,,,,,,,
