链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Hx41127cc?from=search&seid=17193688311377318020,【探索发现】 南京大屠杀真相 （六集全）,50000.0,724.0,20170214.0,535.0,134.0,1982.0,319.0,80.0
评论点赞数,评论内容,,,,,,,,
174,原子弹下无冤魂,,,,,,,,
112,日本的广岛，长崎被轰炸？死亡无数人？开什么国际玩笑，那俩个地方根本没人住好吗？而且什么美国向日本投放了两颗原子弹？美国不就研制出一枚还试爆掉了嘛。所以说这只不过是日本博取国际的同情而已。别扯什么迁怒，日本人可曾听见过南京三十万亡灵的日夜哭嚎！,,,,,,,,
91,日本的广岛长崎曾经被核平了？我从来没听说过，这根本不存在的事嘛，毕竟日本人也没承认过南京 大屠杀(〜￣△￣)〜,,,,,,,,
56,我是学设计专业的，我打算在寒假期间画一幅关于南京大屠杀画，以我之前画过对开的经验，在作品中注入弱肉强食的思想，可当我开始收集素材的时候，我内心根本无法平静 ，我之前问过我们专业的老师这个问题，老师告诉我:日本人根本就不认为中国人是人，在他们眼里，中国人就是低级的种族，就应该被灭亡，国民政府知道南京守不住，之前那么多地方都守不住，南京就守住了？就因为南京是首都是古城，如果轻易的失守太没面子，所以就意思意思，南京的官员早就把家眷撤出城了，撤不走的是百姓，士兵难道不知道守不住吗？想想就是心疼，心疼！,,,,,,,,
45,以前就看了很多南京大屠杀的照片，现实比电视上播的惨太多,,,,,,,,
42,倭寇需要核平(｀・ω・´),,,,,,,,
25,反正它们最会睁眼说瞎话了，无耻惯了，还不会正视历史，抹杀一切不利于它们的言论，但事实不是你想抹去就抹去的，不但输了战争还输了良心和良知，一个最基本的东西都没有的话就不是人了，二战以后为什么世界原谅了德国就是因为正视历史愿意真诚的道歉，而所谓的大和民族连最起码的羞耻心都没有，怎么会的得到原谅，只能说人不要脸天下无敌，太无耻了。还有靖国神社和长琦广岛死人了吗？没有吧反正它们最会睁眼说瞎话了，反正也没有证据,,,,,,,,
25,这就是我的民族伤疤，每当我看到有关中国历史的东西，我眼里总会涌出泪水，哀我同胞，哭我先烈。,,,,,,,,
24,魂兮归来！去君之恒干，何为四方些？舍君之乐处，而离彼不祥些！魂兮归来！东方不可以讬些。长人千仞，惟魂是索些。十日代出，流金铄石些。彼皆习之，魂往必释些。归来兮！不可以讬些。魂兮归来！南方不可以止些。雕题黑齿，得人肉以祀，以其骨为醢些。蝮蛇蓁蓁，封狐千里些。雄虺九首，往来倏忽，吞人以益其心些。归来兮！不可久淫些。魂兮归来！西方之害，流沙千里些。旋入雷渊，爢散而不可止些。幸而得脱，其外旷宇些。赤蚁若象，玄蜂若壶些。五谷不生，丛菅是食些。其土烂人，求水无所得些。彷徉无所倚，广大无所极些。归来兮！恐自遗贼些。魂兮归来！北方不可以止些。增冰峨峨，飞雪千里些。归来兮！不可以久些。魂兮归来！君无上天些。虎豹九关，啄害下人些。一夫九首，拔木九千些。豺狼从目，往来侁侁些。悬人以嬉，投之深渊些。致命于帝，然后得瞑些。归来！往恐危身些。魂兮归来！君无下此幽都些。土伯九约，其角觺觺些。敦脄血拇，逐人伂駓駓些。参目虎首，其身若牛些。此皆甘人，归来！恐自遗灾些。魂兮归来！入修门些。工祝招君，背行先些。秦篝齐缕，郑绵络些。招具该备，永啸呼些。魂兮归来！反故居些。天地四方，多贼奸些。像设君室，静闲安些。高堂邃宇，槛层轩些。层台累榭，临高山些。网户朱缀，刻方连些。冬有穾厦，夏室寒些。川谷径复，流潺湲些。光风转蕙，氾崇兰些。经堂入奥，朱尘筵些。砥室翠翘，挂曲琼些。翡翠珠被，烂齐光些。蒻阿拂壁，罗帱张些。纂组绮缟，结琦璜些。室中之观，多珍怪些。兰膏明烛，华容备些。二八侍宿，射递代些。九侯淑女，多迅众些。盛鬋不同制，实满宫些。容态好比，顺弥代些。弱颜固植，謇其有意些。姱容修态，絚洞房些。蛾眉曼睩，目腾光些。靡颜腻理，遗视矊些。离榭修幕，侍君之闲些。悲帷翠帐，饰高堂些。红壁沙版，玄玉梁些。仰观刻桷，画龙蛇些。坐堂伏槛，临曲池些。芙蓉始发，杂芰荷些。紫茎屏风，文缘波些。文异豹饰，侍陂陁些。轩辌既低，步骑罗些。兰薄户树，琼木篱些。魂兮归来！何远为些？,,,,,,,,
19,不道歉 不承认 捏造事实 还有尼玛个靖国神社   这个民族怎么样？  记得忘记历史就意味着背叛，否认罪责就意味着重犯。一直都要在心里对这个国家保持敌视，现在祖国的一切，都是先辈拿命打下来了，永远不能忘记这段历史！！！历史老师经常给我说 落后就要挨打。中华民族伟大复兴！,,,,,,,,
14,没有原子弹，日本死的人更多，破坏的更狠。原子弹拯救了疯狂的日本人，让他们清醒了。,,,,,,,,
12,血！债！血！偿！,,,,,,,,
11,这是我最不敢看却又不得不直面的历史 太残忍 愿世界和平,,,,,,,,
13,广岛长崎被核弹轰炸是不存在的。都是日本人自己杜撰的。╮(￣▽￣)╭,,,,,,,,
10,南京大屠杀决不仅仅只有30万，实际上，，当初日本人自己的统计就35W了。。30W是刮民党要求日本改写的，南京直接受屠人数至少40W。。至于那些“间接”遇难的。病死饿死的，根本不算。。,,,,,,,,
10,中日核平相处最好了！中.核平日（￣▽￣）,,,,,,,,
