链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1VA41177g2?from=search&seid=4392260229409422781,“你tm还想让我们原谅，cao”,616000.0,1491.0,20201006.0,41000.0,6994.0,8466.0,334.0,740.0
评论点赞数,评论内容,,,,,,,,
10497,辽宁平顶山惨案 被害人数：3000余人（1932年9月16日）黑龙江桦南惨案 被害人数：无从查证(网上无)（1934年3月12日-19日）吉林舒兰老黑沟惨案 被害人数：约1017人（1935年5月29日-6月6日）黑龙江五常四合川惨案 被害人数：无从查证(同上)（1935年6月-9月）上海南京路、大世界惨案 死伤者合计(至少)三千多（1937年8月14日-23日）日机轰炸南京惨案(三•二四惨案)炸死炸伤中国军民(至少)2000多人（1937年8月15日-12月13日）江苏苏州惨案 被害人数：杀害军民逾万人（1937年8月16日-11月）无锡惨案 被害人数：1.4万余人（1937年9月28日一 12月28日）镇江惨案 被害人数：总人数不知，但仅一个县被害人数为3000余名，伤者1000余名。(镇江受辱妇女就有几千余名)（1937年10月一 12月）溧水惨案 被害人数：至少为1200名（1937年11月29日）江苏常熟惨案 无从查证（1937年8月17日-11月20日）上海宝山罗泾惨案 被害人数：2244名（1937年8月23 H–9月中旬）上海松江惨案（1937年8月-11月）金山：十月初三惨案 被害人数：无从查证(因为本次屠杀无人生还所以无法知道人数)1937年11月5日青浦：青东大屠杀 被害人数：至少一千余人(存活人数极少难以查证)1940年4月14日山西阳高惨案 无从查证（1937年9月9日-12日）南京大屠杀 被害人数：30万（1937年12月13日一1938年2月6日）盱咍惨案 被害人数：2000余人（1938年1月2日一 14日扬州惨案河南花园口决堤山西九二八惨案文夕大火常德细菌战重庆防空洞惨案潘家峪惨案峪南惨案阳城惨案西河等村惨案二圣头惨案晋普山惨案坚水村惨案晋城惨案江阴惨案天宁寺惨案万福桥惨案死亡人数为八百人的惨案有记录的为173件。,,,,,,,,
3545,“惟有民魂是值得宝贵的，惟有它发扬起来，中国人才有真进步。——鲁迅”,,,,,,,,
4337,本想安居乐业，却活得落后挨打。这世界，永无宁日,,,,,,,,
5883,抗日神剧真的是对历史的侮辱,,,,,,,,
1890,"""捍卫国土，慷慨赴死""",,,,,,,,
2092,不能忘记，所谓友好交流，不等于忘记痛苦。诚然，今日之日本国民非当日之侵略者，但我们始终没有资格，也不能替之前保家卫国的战士们原谅，（张纯如的南京大屠杀）我们应当有大是大非的认识，而不是眼前几部日剧，日漫，吸引你的日本文化就能让你说，过去都过去了，现在的日本人又不是之前的日本人。喜欢可以，但请不要忘记。毕竟，日本没有想过道歉，靖国神社依旧屹立不倒。但也没有必要选择再次伤害，珍爱和平，铭记历史才是我们应当做的，警惕日本军国主义，提防悲剧重演,,,,,,,,
1352,"冻伤实验】： 在哈尔滨郊外零下二十几度的低温下，（被迫）接受实验的中国妇女被捆绑著，双手裸露在空气中，几个日本兵不停地用瓢舀起冰水，浇在该妇女手上。十几小时後，这双手冻得硬硬的，上面盖了一层冰。回到室内後，日本人命该妇女把手浸泡在温水中，直到双手软软地垂了下来。忽然，一个日本人使劲一捋，把此妇女双手的皮肉象脱手套一样地脱了下来，整个肘部以上的双手顿时变成了只残留极少数肉丝的森森白骨。该妇女（因还是婴儿的孩子已成为实验的牺牲品，她早已半疯半痴了）把双手（如果还称得上是手）的白骨举成戳向半空的姿势，呆呆地看著，忽然撕心裂肺地惨叫起来。　　2：【活体解剖】： 一个中国小乞丐和日本小孩因玩皮球成了好朋友，日本人授意让日本小孩带中国小乞丐进731大院，以食物诱骗等手段让中国小乞丐接受""身体检查""。中国小乞丐在脱光衣服时还露出了童稚的羞涩笑容。上了手术台，麻醉完毕後，日本人熟练地将中国小乞丐开膛破腹，把心脏、肝脏等器官逐一取出，浸入早已准备好的生理盐水。那离开身体的心脏捧在日本人沾满鲜血的手上时还在跳动。""手术""完毕，日本小孩把中国小乞丐的残骸断肢推去焚化。　　3：【低温实验】：日本人让中国受害者把手伸入超低温冰箱（也许零下几十度甚至零下一百多度），进行速冻。完成後，中国受害者取出双手，看起来呈灰白色，上面结了一层霜，完全不像是人类的肢体了。一个日本人用短棍敲打，就象打断冰柱一样，把中国受害者的手指一根一根地打落，发出清脆的声音。中国受害者发出了绝望而恐怖的号叫。　　4：【高压实验】： 中国受害者被赶入高压舱，随著加压，露出极度痛苦的表情，想叫却叫不出声，直至最终眼珠弹出眼眶、肠子等内脏挤破腹腔，流得满地都是．．．．．．　　5：【转换血液】：把中国受害者的血液全部抽干，然後向他身躯裏注入马的血液，史料称由此引起的剧烈的抽搐和痉挛""连几个壮汉也压制不住""．．．．　　6：【器官转换】：日本人仅仅为了取乐，用手术摘除中国受害者的胃和小肠，把食道和大肠直接连接，让该中国受害者不断地吃东西也只能眼睁睁地饿死；也是仅仅为了取乐　　7：【肢体转换】：砍下中国受害者的手和脚，然後用手术把手接在小腿上，把脚接在手臂上，还用""高明的医术""把它们接活；不进行任何麻醉，只是把中国受害者绑在手术台上就活体解剖，中国受害者越是痛苦地挣扎越是引起哄堂大笑．．．．",,,,,,,,
1041,大学的一个公选课叫流行音乐鉴赏，老师原来是军校里面的，喜欢和我们分享一些价值观恋爱观。有一次她讲内地音乐发展史的时候讲到了中国抗日战争时的音乐发展，然后给我们看了八张图片，都是中国人被日本人杀害的照片，这种类型的照片我看过很多了，都很残忍。但是她的8张照片的残忍程度是我见到过的最残忍的，那真是那个年代老百姓的噩梦啊，感谢先烈，谢谢谢谢！,,,,,,,,
