链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1LK411P7jc?from=search&seid=9057015741557747434,南京大屠杀和你我有什么关系？她用一生做了回答！,391000.0,1756.0,20201109.0,36000.0,4340.0,6990.0,774.0,520.0
评论点赞数,评论内容,,,,,,,,
9834,当年，公知势力很强，网络上盛传的是她书中用的照片都是假的，其中有一部分来自于别的场合，然后进行抹黑。话说凡是这类人，最后死的都很蹊跷，但还不能说，因为没证据就是阴谋论。倒是旅顺大屠杀的时候，日本人威胁收买西方记者的事是事实，由此可见一斑。,,,,,,,,
7570,在收集资料的过程中，因为其中日本人杀ren手法过于残忍和邪恶，以至于她患上了抑郁症，稍微有点良知的人恐怕心理都很难承受的住，可见日本人到底有多么没有人性，在B站某些区块总见有人持平民无罪论，看到这样的言论我都感到巨恶心,,,,,,,,
4833,高三读了女先生的书，我很害怕，不敢再读第二遍。国家富强永远是民族安全的重要保障。,,,,,,,,
3699,一直和你我都有关系，但脚盆鸡总觉得和立本人没关系。,,,,,,,,
3127,勿忘国耻日本一个国家很危险  值得重视但是不值得尊敬日本在外交上很多自身的错误都选择逃避责任，好多事情劣迹斑斑。,,,,,,,,
2512,逼死张纯如幕后还有日本人，别忘了那个年代正是日本如日中天的时代。日本右翼手段也是下三滥的。,,,,,,,,
2117,小日本为什么害怕我们重回巅峰，就是他们知道自己曾今犯下了不可饶恕事情。,,,,,,,,
1128,当年，公知势力很强，网络上盛传的是她书中用的照片都是假的，其中有一部分来自于别的场合，然后进行抹黑。话说凡是这类人，最后死的都很蹊跷，但还不能说，因为没证据就是阴谋论。倒是旅顺大屠杀的时候，日本人威胁收买西方记者的事是事实，由此可见一斑。,,,,,,,,
1015,看了她的南京大屠杀，真的太愤怒了，惨无人道已经不能够形容当时的情形了，简直人间炼狱。,,,,,,,,
953,"公知怎么一个都没去世<img alt=""[热词系列_知识增加]"" src=""//i0.hdslb.com/bfs/emote/7496ff01fbac5304aa807732f1531d5986a0dfc3.png@100w_100h.webp""/>",,,,,,,,
700,日本从未道歉！,,,,,,,,
721,她的死亡跟抑郁症关系不大，只因她写了《美国华裔史录》，2003年出版，在此之后她还进行全美巡回演讲，在04年留下遗书后自杀，遗书内容是她被CIA或者别的什么组织给盯上了，南京大屠杀是99年写的在此之后她一直被日本右翼分子骚扰，但这威胁不了她，因为她是美国公民，美国可以允许中日矛盾，但不能允许华裔出声，像张纯如，马丁路德金这种社会的良心生在美国真是悲哀，时至今日，黑人还是黑人，华裔还是华裔，浪都翻不起一个，黑人偶尔还知道反抗，华裔就跟哑巴了一样，明明受到的压迫比黑人更过分,,,,,,,,
