链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1gz4y1C7NH?from=search&seid=9057015741557747434,今天，南京为30万死难同胞默哀1分钟。,380000.0,4976.0,20201213.0,103000.0,8744.0,4570.0,2339.0,1600.0
评论点赞数,评论内容,,,,,,,,
8643,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
8784,忘记历史就意味着背叛，否认罪责就意味着重犯！一切罔顾侵略战争历史的态度，一切美化侵略战争性质的言论，不论说了多少遍，不论说得多么冠冕堂皇，都是对人类和平和正义的危害。对这些错误言行，爱好和平与正义的人们必须高度警惕、坚决反对！惨痛的过往，我们不敢忘！也不能忘！更不会忘！ ,,,,,,,,
7326,不能忘，不会忘，不敢忘,,,,,,,,
4723,从Ian Buruma到Takashi Yoshida，国内外学者早已证明侵华战争是日本全国上下齐动员的罪行。我不明白为什么有人洗白，说什么和老百姓没错。或许洗白的，是单纯的蠢，或者单纯的恶。国家公祭日！不能遗忘！,,,,,,,,
2472,"遗忘才是真正的死亡<img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/><img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/><img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/>",,,,,,,,
6392,今早跟老爸吃早饭的时候，我说今天是国家公祭日，我爸简单哦了一声，原以为这段对话到此结束，没想到他说：“如果某一天要打日本，不管我多大年纪，我依旧会以退伍军人的身份回部队，中国人和日本人有世仇，解不开的。”我爸18岁应征入伍，海军雷达兵，对越自卫反击战，当时他是文管，给部队写了申请想调到前线，很可惜没有批准。有一年也是公祭日，在外公家吃饭，新闻三十分在播公祭活动直播，外公只说了句“妈了巴子的日本人。”外公外婆年轻的时候退伍到了地质队，从安徽派去四川，为新中国的第一颗原子弹找放射性自资源，外公的父亲也就是我太公，参加过抗日战争，九十多岁的时候还记得当年拿刀跟鬼子玩命的情节。总之一句话，跟日本人该做生意做生意，该合作合作，但这几十万人的仇不能忘。吾辈自强！,,,,,,,,
1693,家国仇恨，12.13，9.18这些，这辈子我都不会忘记的。,,,,,,,,
1459,《三十万的魂》慢慢长夜，不见星光夜幕吞没应天直到，人头落地三十万无家的魂无言的离去岁月载满着猩红悲鸣回荡着思乡谁又能想到，带血的刺刀被打扮成了笛吹的是，岁月静好风吹不散长恨光打不破思乡那数万万的魂啊只能眼睁睁的看着恶魔庙下，祭拜的人们,,,,,,,,
1518,"某师范大学可是当起来鸵鸟了呢，只要自己闭上眼然后一顿拉黑，就没有人会指责我背弃历史<img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/>",,,,,,,,
762,逝者安息，生者警醒,,,,,,,,
637,默哀,,,,,,,,
537,"别忘了日本以前将这个事称为帝国荣耀，全东京出门庆祝，太恶心了。<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
2199,回望历史，不是为了铭记仇恨，是为了更好的前行！🙏,,,,,,,,
502,铭记历史，珍爱和平。昭昭前事，惕惕后人。今日，2020年12月13日，天气，阴。愿吾等手中之烛，照亮你们回家的路。国家公祭，祭奠每一位逝去的同胞。10点，警报鸣，肃立，低头，默哀。我是南京人，生于此，长于此，19年。教育的熏陶和我对南京的感情让我对这段历史格外地敏感。外曾祖父母的逃过一劫让我对和平更加地珍惜。“这盛世与和平如你们所愿，今天的南京，她很好。”“前事不忘，后事之师。”努力学习，回报祖国，吾辈当自强！,,,,,,,,
485,我们没有能力去替老一辈人原谅日本人那些过往的罪行，我们能做的就是努力让日本人承认自己有错。,,,,,,,,
359,愿中国青年都摆脫冷气，只是向上走，不必听自暴自弃者流的话。能做事的做事，能发声的发声。有一分热，发一分光。就令萤火一般，也可以在黑暗里发一点光，不必等候炬火 。此后若竟没有炬火，我便是唯一的光。倘若有了炬火，出了太阳，我们自然心悦诚服的消失。不但毫无不平，而且还要随喜赞美这炬火活太阳，因为他照了人类，连我都在内。----《热风》鲁迅,,,,,,,,
258,还有日杂在这阴阳怪气是我没想到的，已举报,,,,,,,,
204,我们没有权利替我们的前辈原谅侵略者！,,,,,,,,
279,勿忘国耻，振兴中华！,,,,,,,,
194,公祭鼎铭文： 泱泱华夏，赫赫文明。仁风远播，大化周行。 洎及近代，积弱积贫。九原板荡，百载陆沉。 侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。 卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。 兽行暴虐，旷世未闻。同胞何辜，国难正殷。 哀兵奋起，金戈鼍鼓。兄弟同心，共御外侮。 捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。 乙酉既捷，家国维新。昭昭前事，惕惕后人。 国行公祭，法立典章。铸兹宝鼎，祀我国殇。 永矢弗谖，祈愿和平。中华圆梦，民族复兴。,,,,,,,,
188,今天的南京有三十万人等着回家呢……,,,,,,,,
144,巍巍金陵，滔滔大江，钟山花雨，千秋芬芳，一九三七，祸从天降，一二一三，古城沦丧，侵华倭寇，掳掠烧杀，尸横遍野，血染长江，三十余万，生灵涂炭，炼狱六周，哀哉国殇,,,,,,,,
158,"我是南京人，每年的今天南京的天都会变的灰蒙蒙的，挂起很大很猛烈的大风，想来应该是30万同胞今天一起回家了吧<img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/>",,,,,,,,
153,虽然说现在跟日本经济贸易往来很多，日本的文化也很受欢迎，但是从前经历过的悲惨历史，值得我们永远铭记,,,,,,,,
112,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）干了这么多坏事，屠杀了无数的平民百姓，而有的狗却只记得那俩原子弹（转载）,,,,,,,,
129,喜欢战争的没脑子，忘记战争的没良心,,,,,,,,
103,12月13日的南京不是阴天就是下雨，8月6日的广岛却常常天晴。我没什么宗教信仰，但我相信冥冥之中的天意,,,,,,,,
83,12月13日，国家公祭日。2014年2月27日下午，十二届全国人大常委会第七次会议经表决通过了两个决定，分别将9月3日确定为中国人民抗日战争胜利纪念日，将12月13日确定为南京大屠杀死难者国家公祭日。不忘历史，珍视和平。,,,,,,,,
81,愿盛世常在，英灵不朽，逝去的同胞，能得一分安宁。回家吧。我是南京林业大学学生，今天上午，我听到了防空警报。,,,,,,,,
64,不会忘的，30多万英灵尸露荒骨，国家富强才是他们对后代的期望吧,,,,,,,,
105,默哀,,,,,,,,
57,咱们中国人民热爱和平，珍视生命，是绝不会用日本鬼子的残忍屠杀方式进行报复的。但是我相信未来国家更强大了，这个问题一定会得到妥善处理，历史遗留一定会清算，12月13日一定会成为日本的法定赎罪日。,,,,,,,,
64,不能忘，不会忘，不敢忘！永远铭记！,,,,,,,,
62,每一年的今天，南京城天气都不好，龙盘虎踞金陵城，仿佛都在悲鸣。,,,,,,,,
70,勿忘国耻！！！,,,,,,,,
50,一起默哀，我们不敢忘记历史，也不能忘记历史，我们没有替先辈原谅的资格。但铭记历史不是为了仇恨，而是为了珍惜和平。未来我们一起砥砺前行！,,,,,,,,
47,我们是什么时候开始抗日的？是1937年？是1931年还是1894年？不！都不是！是663年，白江口海战！日本图谋入侵华夏，图谋了1000多年！,,,,,,,,
57,可以对某个日本人有好感，我们可以对某个日本文化有好感，我们可以对很多日本的东西都有好感。但是请别忘了三个东西，  第一，我们永远不能原谅日本军国主义（最恶心，万恶之源）是他们残杀你的同胞，试着想想如果你的祖上就有一位死在日本人手里你会怎么想，我们没有资格去原谅，更没有理由去喜欢。  第二，我们永远不能原谅大和这个民族，极大多数日本民众是支持侵华战争的。他们在二战侵略战争上多多少少捐了款，买了国债，我们没有资格去原谅。  第三，我们永远不能原谅日本这个国家所犯下的罪孽，我们没有资格原谅，更没有理由去喜欢。  我们不能把以上的刻板印象强加在某一个日本人身上，同时也要区分出日本友人（小林宽澄，宫川英男等）但是它要是想了，说了，甚至做了关于这三个畜生的事情（不管你是什么人）请别怕，地球上十四亿同胞在你身后，黄泉下四万万先烈在摇旗呐喊，骂他，骂出样子，我们不能像野蛮人那样直接以怨抱怨，但是我们可以做出实际行动来抵制，用属于我们每个中国人的方法来抵制。勿忘国耻，牢记历史，我们要的是振兴中华，而不是传递仇恨，我们意识到了战争的可怕，要做的不是要打回去，而是反战和平。它若敢再来侵华，定让它有去无回。,,,,,,,,
56,默哀,,,,,,,,
34,位卑未敢忘忧国,,,,,,,,
39,"微博上中日关系再好，跟我们想砸了那座畜生庙有什么关系吗？<img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/>",,,,,,,,
32,满江红·祭南京浩浩金陵，不想到，遭倭毒手。淞沪战，万军交锋阵，染红哀柳。为百姓兮出死力，江阴舰落难敌寇。令仍催，未见建康安，方知缪。枪齐射，人亡骤。家何在？悲空守。虎踞城终陷，孟潇心陡。积弱累贫民受苦，刺刀乍现同胞走。猛回头，愿谨记国殇，钟声佑。,,,,,,,,
47,"山川异域，不共戴天<img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/><img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/><img alt=""[保佑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fafe8d3de0dc139ebe995491d2dac458a865fb30.png@100w_100h.webp""/>今天的赤旗蒙上了一层灰色",,,,,,,,
31,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
25,历史不能被篡改，但也不应该被忘却,,,,,,,,
22,逝者安息，生者警醒！我虽然喜欢看日漫动画，但绝不意味着对日本有好感。对这种骨子里恃强凌弱的邻居，要永远警惕。,,,,,,,,
22,【读拉贝日记后感•祭南京大屠杀死难同胞】一次次的，一次次地看，又忍不住的一次次哭一次次的，一次次地哭，又迫不住的一次次看这简直是词穷言尽的，涂满死腥和兽暴的绝望这简直是地狱想象的，缠绕深怒和悲抑的难受这真的真的不是，单单的一行行，着血的文词这简直是要把几万人的一个个运命在时间中扯出尸骨和肉血，绑在历史上腐朽这简直是要把几万人的一个个心魂在历史中割嵌成黑寂的字，禁在意义上囚死就这样光秃秃地，摆陈在故事记述的面前又经过我眼之尽深处，把我所感受到的一切一切对地狱般恶刑而撕裂嘴喉的，震怒的苦喊祭放在我许久许久，难以平复的心灵之一切处我为什么，为什么是想哭了，是真的止不住这简直是要打碎出你的牙，把你的恨怒都烧烂这简直是要震落下你的肉，把你的鲜血都搅颤这简直是要攥捏紧你的心，把你的哭泪都逼痛一直一直，一直的，自心中而极深底处的涌动一直一直，一直的，自心底而直冲嘴口的痛涩一直一直，一直的，自痛涩而深热无止的默然,,,,,,,,
20,总有一天，我们要让日本承认靖国神社里的不是英雄，而是战犯,,,,,,,,
20,"这么多逝去的同胞站在一起得有十几倍与画面中的人吧，这么多的人在小鬼子的摧残下就这么消失了有老人小孩妇女小伙子小姑娘...心痛默哀<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
18,"九天之上星斗追，帝乘东风下翠微。将御强寇国门外，不教铁血魂无归。斑竹一枝千滴泪，红霞万朵百重晖。沉舟旧港千帆起，星辰大海始轮回。<img alt=""[热词系列_锤]"" src=""//i0.hdslb.com/bfs/emote/35668cc12ae25b9545420e4a85bf21a0bfc03e5d.png@100w_100h.webp""/>",,,,,,,,
16,最美的景色，莫过于广岛和长崎升起的蘑菇云！,,,,,,,,
19,逝者安息，生者警醒,,,,,,,,
13,勿忘国耻吾辈自强！,,,,,,,,
12,前事不忘后事之师！吾辈当自强！,,,,,,,,
11,古都风韵甚繁华，名唤金陵事万家。街巷燕过楹联红，小楼望月光景变。经年残败硝烟过，四十二天万魂出。哭嚎满处人难问，刀枪屠来血成河。数载春秋人来去，不改金陵在新朝。回首百年悲怆历，不忍泪眼视如今。愿引东风破天际，誓饮倭奴血千杯。执起戚刃杀四岛，退灭恶寇太平还。                               12月13日忌,,,,,,,,
11,我以无以言状的悲怆追忆那血腥的风雨；我以颤抖的双手抚摩那三十万亡灵的冤魂；我以赤子之心刻下这苦难民族的伤痛；我祈求，我期盼，古老民族的觉醒；精神的崛起……,,,,,,,,
11,虽然我喜欢日料。动漫。但是我依然憎恶日本这个国家,,,,,,,,
10,很喜欢日照的一些烧烤店的大标语  本店概不接待日本人,,,,,,,,
10,如果中日在开战，我们这一次要让他们死的很惨，永无翻身之地！,,,,,,,,
10,“我们是战争消灭论者，我们是不要战争的；但是只能经过战争去消灭战争，不要枪杆子必须拿起枪杆子。”,,,,,,,,
9,真正热爱祖国的年轻人，即使他们是日本动漫游戏的铁杆粉，但他们也会在大是大非的问题面前维护国家主权和民族尊严。而那些没有脊梁骨，双腿发软的人，即使他们对日本没兴趣，也迟早会跪倒在其他人面前，嘲笑中国的一切，包括中国的主权和民族尊严。,,,,,,,,
8,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站china918.net",,,,,,,,
8,不原谅所有侵略者，不同情所有战死侵略者，不认同所有歪曲历史的做法,,,,,,,,
8,"<a data-usercard-mid=""608953859"" href=""//space.bilibili.com/608953859"" target=""_blank"">@南京师范大学 </a>",,,,,,,,
8,铭记历史是为了避免重蹈覆辙,,,,,,,,
8,历史需要人民铭记,,,,,,,,
8,中华儿女永生不忘，子子孙孙永不敢忘！,,,,,,,,
7,日军罪行1.甲午战争时期就开始搞大屠杀（旅顺大屠杀）二战之后经常在中国制造惨案无人区。2.细菌实验，拿中国人做小白鼠，也就是所称的马路大。3.圈养中国人，为防止百姓私通八路，把一部分地区的百姓像牲畜一样圈养起来。4.轰炸学校，城市（重庆，延安轰炸），破坏文化，同时又盗中国的宝。,,,,,,,,
7,蛮夷畏威不畏德,,,,,,,,
