链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV13z4y1C7q8?from=search&seid=1750330274017779470,传递！勿忘历史！南京大屠杀真实影像,155000.0,487.0,20201213.0,19000.0,2989.0,5012.0,748.0,360.0
评论点赞数,评论内容,,,,,,,,
6438,希望年轻人记住:日本没有赔偿，没有道歉，甚至否认这段历史，甲级战犯的骨灰还在靖国公厕供着！,,,,,,,,
2203,中华民族大力发展军事，国防，不是为了以后的某一天，去伤害别人，而是为了有一天，别人打上门来，能撸起袖子，举起拳头把他们打跑,,,,,,,,
1803,“面对疯狗之国”“战狼有何不可”,,,,,,,,
1334,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
801,"居安思危啊，想想当年我们的祖辈是如何在强敌环伺中奋勇前进、杀敌报国的，那是洗不净的仇恨和痛苦，是几亿人的牺牲，更是我们民族莫大的耻辱！！落后就要挨打，弱国无外交<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>看看那时各国列强恨不能将我们吃干抹净，如今，又有多少卑鄙小人眼红我们的发展，使尽阴谋诡计搞破坏<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/><img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>吾辈当自强啊，不能给祖宗抹黑，不能辜负祖辈的牺牲，更不能让敌人得逞<img alt=""[奋斗]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb2060c15dba7d3fd731c35079d1617f1afe3376.png@100w_100h.webp""/><img alt=""[奋斗]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb2060c15dba7d3fd731c35079d1617f1afe3376.png@100w_100h.webp""/><img alt=""[热词系列_吹爆]"" src=""//i0.hdslb.com/bfs/emote/c2dd3e17b5edeb6b018ef61e3d39a283b4a647b8.png@100w_100h.webp""/>勿忘国耻，牢记历史，砥砺前行<img alt=""[热词系列_DNA]"" src=""//i0.hdslb.com/bfs/emote/f6eb74f8230588f61a298af89061a7d75c5762e5.png@100w_100h.webp""/><img alt=""[热词系列_奥力给]"" src=""//i0.hdslb.com/bfs/emote/c9b8683827ec6c00fea5327c9bec14f581cef2aa.png@100w_100h.webp""/>",,,,,,,,
342,铭记历史 磨砺前行,,,,,,,,
635,山川异域，不共戴天！,,,,,,,,
306,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站复制的",,,,,,,,
330,为中华这崛起而读书,,,,,,,,
428,我的孩子出生之后我会让他她好好学习中华文化，从小教育他她日本人侵略中国的罪行！教育他她中国人是世界上最最自豪的民族！五千年的文化！五千年风风雨雨都过来了！屹立在世界民族之林！甲午的耻辱！马关的屈辱！八国联军的入侵！反击日本帝国主义的胜利之战！和朝鲜战争的胜利！是我们这个国家最最自豪的事情！,,,,,,,,
239,从未忘记这沉痛的一天我们没资格替老祖宗原谅这帮GRD畜生想要被原谅就送它们去见咋们的老祖宗，问问老祖宗肯不肯原谅这帮GRD畜生,,,,,,,,
194,我的。。。。看见一地同胞和小孩我好难过呀。电影南京我都不敢看第二遍,,,,,,,,
210,心态好的可以去看看《南京浩劫，被遗忘的大屠杀》这本书我不久前刚看完，整个人都不好了我们的历史书上写的还是太轻了！或许30万这个数字你并没感觉到什么，只是单纯的震惊但看完书后就是感到愤怒，恶心，惨绝人寰我们都知道日本不但没有道歉赔款，还极力的隐瞒这段历史书上描写了日军怎么怎么的掩盖，看完真的觉得恶心这本书不建议睡前，和学习前看因为看完后你心态会崩掉我写作业前看，满脑子的都是这个虽然说现在是和日本合作，世界上没有永远的敌人，只有立场的改变，但我们始终不能，也不该忘记当初受到的耻辱，我们没有资格为他们原谅日本犯下的罪行，现在有很多人都忘却了这段历史的严重，可怕。包括我自己，要不是因为认真了解后，完全不会想到日军如此的残忍，完全超出你的想象真真切切的了解到鬼子的真正含义，真的不是人！希望大家多去了解咱们这段屈辱的历史吧，更多人知道，了解它,,,,,,,,
145,地球人类发展史几千年，只有唯一一个国家被核轰过，还不只一颗，活该。,,,,,,,,
121,之前在一个视频下看见个二鬼子说，过去的仇恨跟他没关系，还说什么向往日本的，抱怨自己生下来就待在中国是中国国籍的话，气的我都想把他从屏幕拉出来打一顿,,,,,,,,
