链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1MW411w79e?from=search&seid=10285669073430163330,【亲述】从小在日本长大 被围观 受排挤 我的视角可能和你们不一样,106000.0,1474.0,20180612.0,1462.0,1503.0,1209.0,123.0,380.0
评论点赞数,评论内容,,,,,,,,
198,"<span class=""stick"">置顶</span>长谷小哥哥 大学是在上海读的 最近会做客我们留真演播室 讲述更多他在日本在中国的故事 一个人天生是在两种文化语言环境下成长 自然会对二者有更深刻独到的见解 如果你在日本留学或工作过 欢迎给我们留言评论 讲出你的故事和观点 让我们一起还原更多【日本的真相】<img alt=""[狐妖_沙发]"" src=""//i0.hdslb.com/bfs/emote/5ff883da9618dfd9740256e569279244bbff03b1.png@100w_100h.webp""/><img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""4"" href=""//www.bilibili.com/video/av24644407"" target=""_blank"">日本人【爱狗】和中国人爱狗 有何不一样？</a> 日本人【爱狗】和中国人爱狗 有何不一样？<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""3"" href=""//www.bilibili.com/video/av24411251"" target=""_blank"">【真实】日本人拾金不昧？留学生：钱包找到了 可钱没了</a> 【真实】日本人拾金不昧？留学生：钱包找到了 可钱没了<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""2"" href=""//www.bilibili.com/video/av24410479"" target=""_blank"">日本【皇室】 菊花王朝的囚徒</a> 日本【皇室】 菊花王朝的囚徒<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""1"" href=""//www.bilibili.com/video/av24223698"" target=""_blank"">日本【流浪汉】 有的曾功成名就 有的给过叛逆少年避风港</a> 日本【流浪汉】 有的曾功成名就 有的给过叛逆少年避风港<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/av24020501"" target=""_blank"">【麦霸】日本KTV没中国华丽 女留学生唱响“凤凰传奇”</a> 【麦霸】日本KTV没中国华丽 女留学生唱响“凤凰传奇”更多海外有趣内容分享讨论~加入我们留学的真相大家庭哦~企鹅群682502445<img alt=""[狐妖_伐开心]"" src=""//i0.hdslb.com/bfs/emote/01f6b69d1f69e8ea879569827e7363f4da630cba.png@100w_100h.webp""/>点击链接加入群聊【留学Tube粉丝3群】：https://jq.qq.com/?_wv=1027&amp;k=57wiR1Q",,,,,,,,
17,我曾经也不是很能理解的，后来有一位日本朋友说：不是所有日本人都希望打仗的，有些人去打仗，飞机只给去的油，不给回来的。打仗就意味着生死，谁能在生死面前不恐慌？有一次跟男友聊日本，还没说什么，他就面目狰狞。我说比方邻居吵架打架管孩子什么事？因为孩子眼里欺负我父母的人就是坏人？那孩子如果没照常规发展，还能做朋友一起玩耍，这对邻居是不是有一天能从孩子哪里获得能力从此摒弃前嫌友好相处呢？中国不打仗吗？中国自己跟自己打的还少吗？满清统治中国三百年，最后还不是满汉一家吗？我觉得我们要牢记历史，但是不能被历史局限住，让自己变的狭隘。中国人、美国人、韩国人、日本人、不同国家的人，再怎么给他/她归类，总归还是人吧？是人就会有好人和坏人……（好人和坏人，在不同人的角度看到的还不一样呢）前段时间19岁女孩轻生，跳下去的时候，还有很多人欢呼鼓掌，那些又是什么人？我跟男友说：有本事你炸了日本小岛，让它永远沉默。有本事你从事机械，让日本的机械业以后只能仰望中国，不行从政也行啊！当历史已经成为历史，你也不能改变什么的时候，为什么还要让自己变的狭隘。这段历史中国已经付出太多。不需要在给对方献上仇恨了，更不需要为对方把自己变的狭隘。,,,,,,,,
1064,偷偷的冒个泡我就是视频本人了(°∀°)ﾉ、诶嘿嘿嘿嘿嘿(〜￣△￣)〜,,,,,,,,
957,确实有排挤，我小时候的朋友就是初中转去了日本，歧视是绝对有的，但他的个子基本是全年级最高的，（日本人是真的低，他还没我高嘻嘻）所以有时候特意表现的强势一点也就没人感惹他了，强势的久了，也就大致上安心了,,,,,,,,
447,好帅啊，说话像潘玮柏，长得像瘦了后好看30倍的潘玮柏，想up(;¬_¬),,,,,,,,
111,"真的up主在日本生活过一段时间，我比较相信up。底下一些人又是再说这是日本吗？你意淫的日本吧，中国这事更多，以偏概全。这些话我不做评论，在日本网络上说中国不好的，没几个日本人会为中国辩护，反而变本加厉的抹黑中国。可在我们这凡是说日本不好的，就会有一群人来极力为日本辩护，甚至不惜污蔑自己的国家，究竟是怎么造成这样的情况呢？值得深思。<img alt=""[小A和小B_问号]"" src=""//i0.hdslb.com/bfs/emote/f077d5ecf0e86f24991a104f995b3a652091d529.png@100w_100h.webp""/>",,,,,,,,
94,我小学和初中的时候都有来自日本的同班同学，小学的那个同学姓高山，中文很好，跟大家也很玩得来，但是不可避免的小孩子打闹会被骂小日本小鬼子，他小学毕业就回了日本，跟他又联系了一年之后再也没了消息。初中那位姓森田，是学校棒球队的运动员，中文不好，但感觉大家是真心接纳他，从来没出现过骂他小日本的情况，记忆最深的是历史课讲南京大屠杀的时候他全程低头，后来还站起来说对不起。真的，大家都能和平相处的话还是很开心的。高山以前一直跟我说觉得大家瞧不起他，很难过，在这样关系奇妙的国家读书，都很艰难，只希望大家能友善的对待日本的好人，他们也很善良。,,,,,,,,
59,希望大家別把日本動漫的好感帶到現實。動漫就是動漫 現實就是現實！,,,,,,,,
