链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1yt411z7B6?from=search&seid=10285669073430163330,【美国知乎网友】作为西方人，你对南京大屠杀是什么看法？,102000.0,532.0,20181230.0,1031.0,194.0,549.0,30.0,360.0
评论点赞数,评论内容,,,,,,,,
1151,他们只记得被丢两颗原子弹会记得偷袭珍珠港，却说南京大屠杀是假的。说太多没用，日本是畏威不怀德的，中国强他们自然恭顺。,,,,,,,,
853,犯了错不承认比犯错本身更让人作呕,,,,,,,,
612,无论经过多少代人，中国人绝对不会原谅日本当年的暴行。中国当年没有向日本索取赔款，并不是宽容，其中一部分原因是因为不可原谅。,,,,,,,,
292,UP主翻译这篇的时候，又看到了那些图片，真的真的很心痛，我不想加进去了。,,,,,,,,
203,"<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/av38094179"" target=""_blank"">前几年收藏的一个视频，挺震撼的，我们永远没有资格替先辈原谅日本。</a>没有人能替战争中的牺牲者原谅日本",,,,,,,,
199,很多日本人主观地认为我会为轰炸广岛内疚，生活在良心的谴责中，事实上，我为什么要内疚？我亲眼看过南京大屠杀的记录片，记录片里日本兵用刺刀把胎儿从中国孕妇肚子里挑出来的暴行并不比我向他们扔原子弹仁慈多少，日本人只强调他们挨了原子弹轰炸，却没有想过为什么挨原子弹。——保罗·蒂贝茨(轰炸广岛的飞行员),,,,,,,,
138,依然记得上高中时，纪念918事变全校起立默哀，拉完防空警报后，高中语文老师义愤填膺的对我们说，日本这个国家从从万历朝鲜战争中的丰臣秀吉，到现在的右翼势力，从来没有彻底放弃过侵略的念头。气候变暖海平面上升，同时处于火山地震带上的岛国，周边国家崛起等等因素，他们始终有种灭亡的危机感。中日还会有一战，也绝对会有一战，不得不防！不战则已，要打，下次就要把日本这个国家从世界地图上抹去。（ps:这辈子没佩服过几个老师，我语文老师算一个）,,,,,,,,
93,张纯如，美国华裔。是她写的关于南京大屠杀的书籍使西方乃至世界之间了解到日本在二战期间的暴行。书籍出版后日本右翼不断骚扰她，04年她将自己的白色轿车停在一段荒僻的公路旁，然后掏出手枪，结束了自己年仅36岁的生命。,,,,,,,,
81,之前在央视的一个纪录片里看过，关于30万人这个数字，是战后官方通过日军的军事记录、官兵日记、战后老兵陈述、外国人士和南京幸存者证言再结合南京各地点对比筛选后统计出来的保底数字，其真实遇害人数应该在30万以上。而日本学界和官方的一些人虽然承认有南京大屠杀，但却一直在试图通过各种手段不断减少遇难者人数，这是一种大事化小小事化了的逃避做法，是变相的否认历史否认侵略兽行的做法。,,,,,,,,
69,1923年日本关东大地震，中国上下筹款募资给日本送过去救灾，日本呢，大量屠杀在日华人，包括运送救灾物资过去的中国人，过几年缓过来了，然后的事情大家都知道了吧,,,,,,,,
62,日本人的“彬彬有礼”“文明”“秩序”，说白了，并不是文明的进步的和素质的提升引起的，而是自我压抑的结果，所以，日本人所处什么样的事情都不要奇怪，有些时候，日本人真的不像是“人”。,,,,,,,,
59,为日本洗白的不是蠢就是坏，它们要么就是什么也不懂看点日漫就同情心泛滥的小学生，要么是脑子不清醒的舔日狗。别说什么日本有好人巴拉巴拉，b站为日本最恶心的不过就是这些自以为是的“理中客”了吧，呵呵。,,,,,,,,
