链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1bJ411C7dv?from=search&seid=14471170896752309338,国家公祭日：以国之名，下半旗，致哀！【纪念南京大屠杀300000同胞】,180000.0,1308.0,20191213.0,点赞,5366.0,2325.0,945.0,680.0
评论点赞数,评论内容,,,,,,,,
4509,侵华日军在中国所犯下的残暴罪行可不止南京大屠 杀一件。以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）忘记，等于背叛！,,,,,,,,
3926,除了小破站，没有一个大网站的头条是国家公祭日，这也是大家喜欢小破站的原因啊。国之殇，勿忘,,,,,,,,
934,东瀛人真的混蛋，这种血债都敢否认给东瀛人洗地的更混蛋，那两颗原子弹是因为要入侵东瀛才扔的吗，是因为要结束东瀛人所发动的战争才扔的！所以任何一个有良心，没忘本，记得祖宗的中华文明的一份子都应该明白东瀛那是罪有应得，而且他所遭受的报应远不及他在神州大地上的所作所为的百分之一！,,,,,,,,
541,永不会忘记，那年今天，南京大地上的惨绝人寰，永不会忘记，那些因战争无辜受害的人们。永不忘国耻！,,,,,,,,
1842,抱歉，借一下楼，大家去国家公祭网敲个钟，点个蜡烛吧！http://www.cngongji.cn/,,,,,,,,
706,铭记历史 珍爱和平！,,,,,,,,
424,进来下意识开了一下点赞，投币，十分奇怪没人点赞，毫不犹豫点了第一个赞，看了一秒视频，毫不犹豫的取消了赞,,,,,,,,
418,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
263,这里不适合玩梗，也不适合开玩笑。,,,,,,,,
235,"我的大学舍友们该刷抖音的刷抖音 该玩lol的玩lol。约妹的约妹 我问了一圈人 没有人知道今天是什么日子 很难过  <img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
229,今天的南京城应该很堵吧、毕竟30万同胞人都要回家,,,,,,,,
