链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1PK4y1L7v8?from=search&seid=4392260229409422781,南京大屠杀跟我有什么关系？请看完这个姑娘的故事,696000.0,3847.0,20201213.0,60000.0,22000.0,11000.0,1702.0,980.0
评论点赞数,评论内容,,,,,,,,
8838,"<img alt=""[热词系列_泪目]"" src=""//i0.hdslb.com/bfs/emote/bba3703ab90b7d16fe9dbcb85ed949db687f8331.png@100w_100h.webp""/><img alt=""[热词系列_泪目]"" src=""//i0.hdslb.com/bfs/emote/bba3703ab90b7d16fe9dbcb85ed949db687f8331.png@100w_100h.webp""/>，张纯如女士，虽身为华裔，但在我的认知中，她仍旧是一位不折不扣的令人景仰的中国女作家。谢谢张女士，让后世不忘国耻，让真相不被遮掩，谢谢。",,,,,,,,
16073,我是辽宁人，东北曾沦于侵略战争，我的曾外公父兄都死在日本人手里。按理说这是一段跟我差了几十年的血泪史，我应该没什么感觉，但事实是：我曾外公一生都痛于父兄惨死、尸骨不知踪影，外公眼看着父亲终身之痛，也痛于父亲的悲痛，我母亲看着外公终身之痛，到现在看到与抗日相关的影视剧、新闻报道，就会想起外公的痛苦，而我从小看着外公的痛、母亲的念念不忘，我怎么可能无动于衷。许多人以为和平会磨掉历史的悲憾，事实并不是这样。你的至亲之死，会随着你的家庭传承折磨一代又一代人。当你看到垂垂老矣的亲人总是对着天空流泪，总是叨念着平生遗憾，你不可能忘记历史。教科书上平淡的文字，是东北无数家庭几代人的泪与血。九一八纪念馆就在辽宁沈阳，免费对公众开放，还有锦州辽沈战役纪念馆，沈阳世界文化遗产一宫两陵的北陵有烈士陵园，如果您想了解那段历史的真相，欢迎来这里走走。当您看到陵园里青松翠柏环绕着沉默寂静的陵园，您一定能体会到每一位战争受难者家属的沉痛和保家卫国、再不要任何战争发生在我们家园的决心。,,,,,,,,
11200,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
6593,其实大屠杀不只是在国内，在东南亚新加坡、马来西亚这些地方的华人华侨，也被鬼子杀了十几万人，为什么要杀他们？因为这些人给国家捐款支持抗战，他们捐的钱比当年国民政府军费支出还多，我们也同样不要忘了这些人,,,,,,,,
5455,我觉得入站考试应该加入部分中国历史常识内容。不是要求人人都学历史专业，而是最基本的历史常识。如果本国历史常识都不知道，那自己是中国人还是外国人呢？,,,,,,,,
3534,"今天南京路上很堵，因为有三十万人要回家<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
2424,我都觉得有点阴谋论：她可能不是自杀，可能是被别人杀害的,,,,,,,,
2032,有些人会问 为什么我们对澳大利亚等西方国家在阿富汗干的事情 如此的愤慨 。因为这些曾经血淋淋的发生在我们自己身上，就在几十年前。但我们变强了，强到了那些曾经的禽  兽 只能污蔑抹黑我们 才能安慰自己,,,,,,,,
