链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1wa4y177SV?from=search&seid=14747760683923945947,“恨国党”季子越被开除后，想申普林斯顿...且有大概率被录取...,62000.0,706.0,20200930.0,5351.0,673.0,413.0,99.0,300.0
评论点赞数,评论内容,,,,,,,,
1151,"老双标了！道歉之后，讽刺国人！<img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/>",,,,,,,,
873,"季子越本身能考上国科大，就可以说明他的学习水平了，再加上他的恨国倾向……没准真的能被录取<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/><img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
571,许某某还没有找到爸爸，同志们，还要加油,,,,,,,,
805,"公知唯一能吹捧的应该是西方国家的二鬼子比我们少<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
371,沦落成一个政治难民，被人随意摆弄,,,,,,,,
278,"挺纳闷 我也是看日本动画长大的 而且还是老日本动画漫画 现在一把年纪了时不时的还得追追番 我咋没这样呢<img alt=""[呆]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/33ad6000d9f9f168a0976bc60937786f239e5d8c.png@100w_100h.webp""/>",,,,,,,,
332,"<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>我觉得鸡子越让国科大开新闻发布会是为了说中国政治迫害它，为了入籍外国",,,,,,,,
216,回忆下十几年前，大概我上大学那会，恨国崇美的教授们就是主流，现在只是他们不说话了而已。当时甚至有教师在学生的入党党课上宣讲美式民主加污蔑建党建国的先辈们。当时有官媒发声说要老师教授们注意言行，爱国课堂不应该进行卖国教育，结果全网一片嘲讽和高喊学术自由。非常有意思的是，当时的恨国教师教授们要么是文学类的，理工农医的，金融经济的，就是没有国际关系，或者其他政治类学科的,,,,,,,,
266,今年对付恨国党公知就一句话，你家外国爹治好新冠状了吗,,,,,,,,
156,出现这么多恨国党不是偶然，各高校是不是也要清查一下教师队伍并建立相关法规避免再次发生这等现象了？,,,,,,,,
95,只剩下气抖冷…………德智体美劳，他们还可以算得上“好学生”？第一点就做不到呀,,,,,,,,
143,这玩意是男的。。。。。？恶心,,,,,,,,
