链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1zb411F73p?from=search&seid=1750330274017779470,慰安妇每天接待20几人，边吃饭边接待日军，以至后来无法生育,161000.0,112.0,20181014.0,605.0,75.0,357.0,41.0,80.0
评论点赞数,评论内容,,,,,,,,
310,这种题材的解说下面竟然只有抢楼和赞美UP声音好听的，真是民族悲哀的缩影。转自三楼,,,,,,,,
249,我真心请求评论区某些人，不要再秀智商了好吗？你觉得你说出来不要痛恨日本人应该痛恨日本政府这种话很高尚很理智？我们现在生活和平是多少条中国人的命垫起来的，你有什么资格代替万千亡魂原谅他们？我无意让你们一定要痛恨日本，毕竟一个国家肯定有好的地方支撑它，但这不是你说漂亮话的理由，谢谢。,,,,,,,,
719,中国人和印度人打起来我会帮中国人，因为都是中国人。印度人和美国人打起来我会帮印度人，因为都是亚洲人。美国人和外星人打起来我会帮美国人，因为都是地球人。日本人和外星人打起来我会帮外星人，因为都是人。,,,,,,,,
177,看二十二时候，从头哭到尾，她们背负的经历太沉重了,,,,,,,,
143,这些老人在等日本人的道歉，而日本人在等她们闭眼。我们没有资格提这些老人说什么原谅，我们就是想让日本承认错误。,,,,,,,,
184,我不能保证中.国.人都是好人，但你能保证日.本.人都是人吗？,,,,,,,,
100,真正爱国的年轻人，即使他们是日漫游戏的铁杆粉丝，他们也会在大是大非的问题面前维护自己国家的主权和民族的尊严。而那些没有脊梁骨，双膝发软的人，即使他们对日本没兴趣，也迟早会跪倒在其他人面前，嘲笑着中国的一切。——共青团中央微博,,,,,,,,
130,请记住：雪崩的时候没有一片雪花是无辜的。,,,,,,,,
68,原谅他们是上帝的事，我们要做的就是送他们去见上帝。——普京,,,,,,,,
70,我记得初中时候的历史书上有两张照片，日本军在出站前和家人其乐融融的照片和屠杀中国人耀武扬威的照片，我觉得人性是个很复杂的东西，日本军把美好留给家人，把兽性和丑恶带给当时的中国，好人？坏人？已经不是小孩子了，对一个人的定义不可能这么简单。国家也是，每个国家都有各种各样的人，不能因为日本军侵略那时的事情，一棒打死一个国家的人。我对日本的感情也十分复杂，我个人其实很喜欢日本，热爱他们的动漫，以礼待人的文化等，但我看到这些历史时，我的愤怒和悲伤甚至牵动我对日本的恨意，我知道这样不行，可我就是很难过，很恶心。所有的评价都是片面的，我们只能做到勿忘国耻，发奋图强,,,,,,,,
35,老人们的苦难轮不到你来原谅，吹日仔儿的你跑题了,,,,,,,,
26,重提伤疤是为了不忘国耻,,,,,,,,
24,我们是应该恨日本侵略者，而不是日本平民。可是，如果日本上层仍然是军国主义思想把持，那么一旦发生战争日本平民随时都会变成日本侵略者，无论自愿或被迫。毕竟，战争能让善良的人变成魔鬼。我们不应该攻击全部的日本人，但我们要持续的与日本军国主义思想和政权做斗争！而现在他们的政权还没有道歉！没有放弃军国主义！,,,,,,,,
12,日本的军国主义，右翼分子死灰复燃重新抬头，这群豺狼虎豹残害妇女儿童即使那段记忆已成为历史，也不该被遗忘和漠视,,,,,,,,
28,不要憎恨日本人?我觉得都杀了比较好,,,,,,,,
32,杀光日本鬼子,,,,,,,,
