链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1UV411z72u?from=search&seid=4951455791367003205,1947年野田毅被找到，当年的嗜血恶魔如今靠摆地摊度日！,120000.0,205.0,20200807.0,2213.0,40.0,464.0,56.0,120.0
评论点赞数,评论内容,,,,,,,,
1063,948年1月28日，野田毅及向井敏明被押往雨花台刑场执行死刑。,,,,,,,,
406,47年野田毅与向井敏明被中国盟军逮捕，被押到南京军事法庭受审。12月18日，庭长石美瑜宣判野田毅和向井敏明犯有杀人罪和违反战争罪判处死刑。,,,,,,,,
452,日本人太变态了，敢在新闻上刊登杀人比赛。就算德国纳粹都没这么变态,,,,,,,,
327,731就没怎么提，可怜那些被实验冤魂,,,,,,,,
176,日本医学这么发达很大程度靠活体实验,,,,,,,,
116,"丙级战犯处以死刑，甲级战犯潇洒疗养<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
99,冈村宁次都屁事没有，很多战犯都没事，只所以不承认历史因为国贼之后没有资格做总理大臣！,,,,,,,,
56,处死的都是些小喽啰，真正的战犯都逍遥法外,,,,,,,,
64,捕捉到一枚瑞典人,,,,,,,,
35,真正的元凶是裕仁天皇的叔叔朝香宫鸠彦。是他发布了杀掉全部俘虏的命令。松井石根的罪过在于没有下命令制止日军杀人。。当时真正南京前线的指挥官是朝香宫鸠彦。而松井当时一直在苏州养病。。,,,,,,,,
44,此寇宜凌迟,,,,,,,,
34,"赵立新一个精曰的来讲抗日，真是讽刺<img alt=""[奸笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb84906573472f0a84cebad1e9000eb6164a6f5a.png@100w_100h.webp""/>",,,,,,,,
31,太好了太好了，别人我先不管，搞比赛的这俩犊子必须死,,,,,,,,
15,真便宜这鬼子了,,,,,,,,
15,zz小日本儿,,,,,,,,
12,这两人是被报道的，其余没有被报道的恶魔呢？,,,,,,,,
11,这两货太显眼了,,,,,,,,
10,砍杀平民还嘚瑟,,,,,,,,
8,"这个主持人是瑞典人赵立新<img alt=""[囧]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/12e41d357a9807cc80ef1e1ed258127fcc791424.png@100w_100h.webp""/>还在微博上发什么洗白鬼子洗白侵华战争的话<img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/>说什么日军侵略北京为什么不摧毁故宫，是因为心存善念他们也不想侵华的<img alt=""[吐]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/06946bfe71ac48a6078a0b662181bb5cad09decc.png@100w_100h.webp""/>",,,,,,,,
7,悍勇敌将，今为我俘，必杀之,,,,,,,,
6,可悲的是在每个讲述日军暴行的视频下面，总会出现各种替日本人洗地的人，那么多先烈流血牺牲保护的子孙后代，居然出了这些东西，痛心,,,,,,,,
6,这个题目让我很诧异，你觉得他摆地摊够惨了？？？他还活着就是最大的不应该。。,,,,,,,,
5,侵华日军在中国所犯下的残暴罪行可不止南京大屠杀一件。以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）而在某些人眼里，它只看得见那两颗原子弹。日本鬼子不可原谅。,,,,,,,,
4,没流量了,,,,,,,,
4,"赵立新<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
3,所有中华儿女不应该忘记那段历史。日本死光最好,,,,,,,,
3,我中华乃5000年之文明，怎会亡于区区三岛倭奴,,,,,,,,
3,"这要是让当地的日本政府知道了，待遇肯定会提升的。<img alt=""[歪嘴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4384050fbab0586259acdd170b510fe262f08a17.png@100w_100h.webp""/>",,,,,,,,
3,前两年日本有个青小说就是以这个为原型写的，还差点动画化了，最可气的是中国这头还真有人表示要看,,,,,,,,
6,我发现只要提日本人有多可恨，总有人宣传日本文化。提日本人素质比中国人高。对，中国自工业革命以后突然就从世界上最文明的最有素质的人，一下变成和狗并列了，再加上你日本大爷一祸害，咱们长期处于第三世界了，人家发了战争财了，抱上美国大腿了，素质成了和西方人并列的上等人了，中国人刚刚摆脱和狗并列的局面百年。这不都是西方人和日本人害的？！早晚把日本人也变成狗。,,,,,,,,
2,臭日本鬼子就是该死,,,,,,,,
2,唉 都说善有善报恶有恶报 日军屠杀命令的发起者朝香宫鸠彦 国军打仗逃跑还强奸女学生孙元良 最后都得到一个善终  雷锋先生好事做尽却早早逝世,,,,,,,,
2,这一点上塞尔维亚人真的是我们的榜样。潜逃国外的乌斯塔沙战犯一半都是被塞族刺客刺杀的。,,,,,,,,
2,这俩货还吓哭了,,,,,,,,
2,老壁灯了,,,,,,,,
3,还能摆地摊就是对他的最大的善良（后来的死也不足以弥补他犯下的罪行）,,,,,,,,
1,这个主持人和那个毕福剑一样的里外两张皮，台上红，台下黑！,,,,,,,,
1,为什么我印象中一直是野田岩,,,,,,,,
1,他妈的中国人以后再也不能怂了。💪,,,,,,,,
1,感觉摆地摊都算便宜他了 并且还便宜了不少,,,,,,,,
1,原子弹下无冤魂！,,,,,,,,
1,便宜它了,,,,,,,,
1,小日本我們如果沒有5000千年的文化沉澱作為枷鎖  你美爹也救不了你,,,,,,,,
1,历史教材应该永远保留那张图片！,,,,,,,,
1,凌迟就如核武器，可以不用，但不能没有,,,,,,,,
1,太客气了，应该用凌迟,,,,,,,,
1,你是，沈一石,,,,,,,,
2,枪决真是便宜他了,,,,,,,,
2,"正义真的迟到了<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>",,,,,,,,
0,美国佬没把天皇干掉就是最大的恶,,,,,,,,
0,以德报怨常申凯真大方,,,,,,,,
0,你说这个赵立新，主持过很多这种抗日纪录片节目，怎么还会发出那种精日和为日军说好话的言论。,,,,,,,,
0,日本人还以为是在南京无双收人头，实际是对无辜人的刽子手。,,,,,,,,
0,替死鬼罢了,,,,,,,,
0,这主持人不就是美化日本侵华的那位吗？,,,,,,,,
0,一大群人提天皇死,,,,,,,,
0,小精日们怎么不说话了？,,,,,,,,
0,砍杀手无寸铁的平民，这些畜生临死前还死不悔改呢，像极了今天的霓虹。,,,,,,,,
0,"为什么变狗，杀日本人用机器人杀，用人会有恻隐之心<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
0,所以说国家强大还是很重要的，一战和二战中国都是胜利方，但是都没得到什么好处,,,,,,,,
