链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1XJ411G7c2?from=search&seid=4392260229409422781,【南京大屠杀珍贵影像】一名南京妇女跪对日军祈求他们放了自己的家人,1271000.0,2187.0,20200109.0,29000.0,2423.0,8716.0,772.0,1620.0
评论点赞数,评论内容,,,,,,,,
6441,勿忘国耻，吾辈自强,,,,,,,,
4425,抗日战争，中国军民伤亡共3500多万人。各类文物损坏、流失不计其数。经济损失无法估量。抗日战争中，日军仅死于中国战场上40余万人。中国不欠日本什么。可是至今日本政府从未正式发表过致歉。二战中，美国人杀了日本人不计其数，如今日本却成了美国的哈巴狗。弱肉强食的世界，国家真正的强盛才是王道。,,,,,,,,
1384,这个盛世是前人的鲜血换来的 我们一定勿忘国耻 戒骄戒躁 切勿贪图享乐 时刻为祖国的强盛贡献自己,,,,,,,,
1432,看了评论我突然觉得共青团和央视一类的官方号入驻B站是非常正确的,,,,,,,,
1700,原来看了一个纪录片，日本小泉首相参拜靖国神厕，在场数万人只有两个人声讨参拜靖国神厕并让小泉承认历史，其中一个人说了一句话：“日本以前在亚洲杀了多少人，有多少人被屠杀，我绝不会屈服暴力，小泉首相必须放弃靖国参拜。”我一看在场数万日本鬼子，就两日本人。,,,,,,,,
727,你可以喜欢日漫喜欢日剧，因为这是不同的文化，中华民族的优良传统之一就是包容，你不用因为喜欢日本文化就感到不安，这是个人爱好的选择，但是！但是请更不要因为他国的文化就徒增对他国的好感，更甚至于为了自己的“精神文化”就忘记了国恨家仇！在国家的大是大非面前每一个有思考能力的中华儿女都应该知道如何选择！在你享受着前辈浴血奋战舍生忘死而换来的“好日子”的时候，你就已经认可了自己作为中国人里国家的属性，如果想要以“中立、客观”的角度对两个国家的仇恨评头论足，可以！但请先把国籍退了！退了中国人这个群体！！这样你才有最入门的资格去说自己的中立客观，但请记住！你退不掉的是你一身的血肉，因为国家的强大，你才能健康安全的长那一身膘！如果心里不认可中国，请离开，华夏儿女包容大度，白送你这一身肥肉！,,,,,,,,
653,康熙：“倭子国，最是反复无常之国。其人，甚卑贱，不知世上有恩谊，只一味慑于武威。故而，不得对其有稍许好颜色。”,,,,,,,,
970,现在遇见作文关于什么不要仇恨日本的主题就烦,,,,,,,,
1420,以前在b站看鲁鲁修   进击的巨人  东京喰种 现在在霹雳霹雳看亮剑   共青团   观视频90后依然铭记历史，希望00后不要忘记  日本🇯🇵有罪,,,,,,,,
753,"看到关于侮辱中国妇女的就来气，精日都tm原地爆炸<img alt=""[tv_发怒]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/34ba3cd204d5b05fec70ce08fa9fa0dd612409ff.png@100w_100h.webp""/>",,,,,,,,
761,日精去哪了？,,,,,,,,
560,然后我想骂一句日本都要被喷理智点 我服了 我在这个地方刷一句怎么了 我又没跑到番表那里刷,,,,,,,,
305,南京大屠杀在日本只会被质疑，关于南京的视频日本人的评论根本不能看，虽然我喜欢看动漫，也学了日语，但对日本一点好感都没有，而且看到舔日本的国人就觉得恶心。,,,,,,,,
276,很多人说什么中日经济 什么友好一类的 那是完全不懂大国博弈 完全不懂大国关系 的一厢情愿 十分可笑 历史上最著名血海深仇和解关系就是法德 可是这种和解是有前提的 中日关系不适用于法德关系 大国博弈的根本关系是利益 日本仅仅是可利用的对象 日本所做的友好 其实是给中国政府放烟雾弹 日本更多的是挑拨中美关系 从中谋取再崛起 不仅如此 看日本各个时期拍的山本五十六 还有什么坂上之云 以及新拍的 福岛核泄漏电视剧 人家日本讲的是再崛起 你看现在日本民众不关心政治 但是以前的日本民众更加不关心一旦被动员起来怎么样 日本的鸡都用卖身的钱 支持造军舰 所以今天中国就应该派军队多绕日本岛飞行 明确告诉日本 你再挑拨中美关系 左右逢源一旦中美开战 你日本就是最先倒霉的那个 不仅如此 中日都是老龄化社会国家 未来无人化 智能化必定越来越重要 日本在这方面准备十分充分 中国不能掉以轻心 日本对于中国是小国 但是放眼世界 日本决不是一个小国  况且 美国在东亚与西太平洋影响会越来越小 决不能让日本利用这个时机 再次成长为东北亚地区的大国 不能无脑谈中日友好 必须对日本加大警惕,,,,,,,,
348,我反正对于日本有个人仇视偏见，你们中日友好，我也不过问,,,,,,,,
194,现在日本年轻人也普遍反感中国，右一的逐步壮大，友好是不可能的，现在不可能以后也不可能,,,,,,,,
229,精日分子真是无处不在。南京大屠杀的影像资料下，不能有民族感情和情绪？不能谈论中日民族问题？谈论就是破坏中日友好就是被当枪使？这个视频里面讲的什么？视频的标题是什么？“南京大屠杀”五个字看不到吗？还有继续来举报，我不怕删，大不了我再发。真是岂有此理，一个“南京大屠杀”的历史记录片，本来就是缅怀历史，记叙历史，你跟我讲中日友好？日本承认二战历史了吗？他都没承认，你让我们怎么友好？一直在那里讲现在中日韩经济共同体，我问你们，这个视频反对中日韩共同体了？没有吧。基于南京大屠杀的历史，谴责日本畜生行径，哪里不对？日本二战犯下滔天罪行，我们作为后代，骂都不能骂两句？你们也太霸道了吧。我就想问问，反对日本二战暴行，跟中日韩共同体有什么关系？是有人上街游行反对呢？还是贴大字报了？说句日本不好的话，就是破坏中日韩共同体，非黑即白，双标玩的真六。借用曾经共青团书记陆昊的一句话“现在很多人，只讲形式逻辑，不讲历史逻辑”，再借用王毅的一句话，精日分子都是“民族败类”。,,,,,,,,
