链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Nb411W7iL?from=search&seid=9057015741557747434,日本演员木幡龙：日本人都知道是侵略 南京大屠杀太残酷不愿提,412000.0,923.0,20190403.0,3966.0,436.0,2383.0,114.0,360.0
评论点赞数,评论内容,,,,,,,,
2376,正视历史的人也永远会被人们尊重,,,,,,,,
1713,老一辈知道，现在年轻一辈就未必了,,,,,,,,
888,我喜欢这名日本演员，正视历史,,,,,,,,
869,这不是南京南京里那个尹田休吗？据说他在大陆拍抗日剧被日本右翼提出死亡威胁,,,,,,,,
474,感觉他演的“人”比一般“鬼子”恶多了,,,,,,,,
429,南京大屠杀中日军的罪又不是只有中国定的，而是远东国际军事法庭由美国、中国、英国、法国、苏联、加拿大、澳大利亚、新西兰、荷兰、印度、菲律宾11国指派的11名法官组成，根据《日内瓦公约》审判的结果。《日内瓦公约》（1863年诞生）就有明确规定战争不得伤及无辜平民，不得虐待战俘，日军知法犯法所以被定罪。,,,,,,,,
466,当我们反战的时候，不要陷入极端民族主义的陷阱，这两个立场就很多人搞混。,,,,,,,,
275,我看过日本的一些反战节目，节目里透漏出的信息是，日本参加二战是错误的，因为日本国民因此遭受了很大的苦难。那么如果日本打赢了呢？是否日本人还会觉得二战是错误的？可见，日本人的思维里并没有对于人的怜悯与慈悲，只有胜负观念，打赢了，这事就是做对了，打输了，就是错的。甲午战争，九一八之**侵东北可以看出，在这两次日本胜利的事件里，日本人可是举国欢庆的，因为他们赢了，赢了就是对的，至于别国的痛苦根本不关心，直到二战吃了两颗原子弹，日本人看到本土被毁，人民困苦，这时候才感觉日本发动战争是错误的，但原因仅仅是因为日本输了。,,,,,,,,
144,日本人总喜欢把他们知道并且承认南京事件，当成他们知道南京大屠杀，但事实上日本人把南京大屠杀在日语里叫做“南京事件”就是完全回避问题的表现。真正正视历史的人在提到南京大屠杀的时候，日文表述都称之为“南京大虐杀”。  可惜这种人我在日本七年只遇见两个,,,,,,,,
81,木幡龙演的更像一个被逼的人，而不是一个脸谱化的旧日本侵华军人,,,,,,,,
69,不，日本人不知道，有日本街头调查的视频大部分都只知道战争，认为是强弱之争，而不是什么侵略，就跟台湾9成都是d一样，并没有想象中的那么好。只不过日本人因为社会礼仪对谁都得礼貌才会觉得热情，实际上他们觉得不怎么样，去问街头那些高中大学生，极少数想来中国，大部分都觉得中国不是什么好地方。日本的节目也没几个说中国好在哪，大部分都是说中国人有钱，像暴发户。所以标题最好换一个。,,,,,,,,
66,朋友们，在这维护日本时先去看下n站关于南京大屠杀的评论和弹幕，懂点日语的你们不会装看不到吧？,,,,,,,,
52,不管是中国还是日本，绝大多数人对“历史”都只是那么回事——考完就忘那种——原因很简单:太远了，时间上和需求上都差太远了，没有经历过永远谈不上“理解“；比起研究历史更想先工作，吃饭和睡觉。网络除外——和我一样吃饱了没事干的年轻人偶尔会在网络世界里口嗨，叫嚣着哪天要对哪国怎样怎样，营造出一种戾气十足的氛围，宣泄着自己的情绪，一回到现实生活，就依旧还是那个该干啥干啥的守法公民哪天真的能让两国人都真真切切回想起那段历史，或许是到了“最糟糕的情况”吧。,,,,,,,,
52,南京事件只是日本侵华的一个缩影，比起被屠杀的那些人，731，南京荣字那些被用来做人体实验的中国人才是真正的痛苦。至今由他们得出的实验成果还为当年屠杀他们的人服务着，这才是让他们不能真正的安息的地方！而不是一味的政治正确,,,,,,,,
54,日本人知道个屁，问有些日本人一脸呆萌，你们中国人怎么怎么好战这么仇恨我们日本人，你试试再你得土地上烧杀抢掠再来说这话,,,,,,,,
34,我们也别提什么血债血偿了，提到那段历史骂几句日，本，鬼，子有没有问题，为啥每每这个时候有的人就跟骂了他先人一样跳出来还嘴，，，，,,,,,,,,
37,看看油管上的小日本，把仅仅死了五百多日本人的通州事件紧紧挂在嘴边，却对死了三十万人的南京大屠杀绝口不提。,,,,,,,,
50,历史这东西，说真的，绝大多数人在成年之后都不会在意这东西了不信你就去问问自己的父母，爷爷奶奶。他们有几个在意秦皇汉武，成吉思汗的。真正的“社会人”都是在生活，而不在意什么“历史问题”什么叫做“平凡人”？除了傻了吧唧闲的没事的年轻人，有多少人不工作而热衷于整天沉浸在历史和政治的人？就我认识的日本人中，无论是主播，女团，游戏制作人，动画制作人，演员，声优……没有一个是热衷于政治历史的。因为“没必要”，你玩游戏要想历史，工作要想历史，这不现实。现实是，绝大多数人对于历史只是当知识点学习过，考试完就忘了。我敢说，现在90％的日本人甚至都不了解日本自己的两千年历史。但他们仍旧在生活，工作，恋爱，老去，这就是现实。,,,,,,,,
21,我大爷爷就是被日本人杀得，有知道亲人被日本杀的请举手，默哀三分钟,,,,,,,,
31,被日本人捅了那么多次刀子，还没醒吗？要跟日本人搞好关系，就学学苏联人和美国人。,,,,,,,,
23,很多愿意来华发展的日本艺人 愿意扮演抗日剧里的坏人 其实挺心疼这些人的,,,,,,,,
22,更可怕的是日本人还没原谅中国某些人已经提前原谅了，太可怕,,,,,,,,
20,感觉现在哪个地方的极端都开始多了……美帝开始新的门罗，鬼子军国一直没死，印度现在天天想扩张，我们粉红越来越多，当真开始三战剧本了咩,,,,,,,,
23,战争就是这么残酷 所以别再说什么武统台湾了 你能射导弹人家也能射 死的还不都是中国人 所以还是和统吧 自己更强大了 更富有了 更民主自由了 我相信没理由不统一的,,,,,,,,
