链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV14t4y1Y743?from=search&seid=14204589028410475788,教导总队在，南京就没有丢！【南京大屠杀83周年祭】致敬消失在历史长河中的每一位英雄,70000.0,113.0,20201213.0,6645.0,2044.0,1814.0,324.0,180.0
评论点赞数,评论内容,,,,,,,,
1019,"<span class=""stick"">置顶</span>拉贝日记中记载:我的车经过下关一带，看到无数无法撤离的中国军队，他们最终三四百人为一组，拿起武器成群结队的冲回了城内。",,,,,,,,
711,今天是国家公祭日，牢记历史，勿忘国耻。当年参与南京大屠杀的日军部队有朝香宫彦亲王、日军华东派遣军司令松井石根、第5师团第9旅团国琦支队(指挥官国琦登)、第6师团(师团长谷寿夫)、第3师团(师团长藤田进)、第9师团(师团长吉住良辅)、第10军(司令官柳川平助)、第16师团(师团长中岛今朝吾)、第18师团(师团长牛岛贞雄)、第114师团(师团长末松茂治)。这些日军部队应该是战犯，包括他们的指挥官。可惜，有些逃了；尤其是那个朝香宫彦亲王。,,,,,,,,
414,今天是南京大屠杀83周年国家公祭日，望诸君牢记历史，勿忘国耻，为中华民族实现伟大复兴而努力！,,,,,,,,
454,英国《星期日泰晤士报》曾披露，日本驻英国大使馆每月支付英国智库亨利·杰克逊协会1万英镑，以帮助日本在英国制造、渲染“中国威胁论”。这些被日本收买的人中最重磅的一位，是英国前外交副大臣马尔科姆·里夫金德。由于日本这次吃相过于难看，收买的人太多，导致某几个嘴不够严的人，把这个消息泄露给了英国的记者，被媒体揭露了出来。但诡异的是，这么轰动一时的重大外交丑闻，现在到外网上却几乎搜不到任何报道，仅存的一篇《每日电讯报》的文章，还是要付费才能看的加密文章。有时候，日本人找的公关，就是中国人里面比较亲日的。2015年，日本外务省向自民党出示了总额达约合人民币405亿元的年度预算申请，目的在于在各国培养配合日本的“知日派”。日本靡费巨资，很快吸引了这样一个群体，也就是老一代网民说的——日吹：他们对日本的钟爱远超过中国，逢日必吹，逢中必贬。比如，相机梗、电饭煲梗、马桶梗信手拈来，然后痛心疾首，感慨中国就是费拉不堪。其实这些段子，不少都是来自于日本人给他们发的资料。当中国的制造水平蒸蒸日上时，他们就借人文素质来抹黑中国，言语之间，尽是他乡胜故乡，恨铁不成钢的悲痛。哪怕到了疫情期间，明明是中国留学生写的“山川异域，日月同天”，也有人硬要吹成日本人多有文化有内涵。我们懂得自省，可小日本亡我之心从没有灭过，反而一直在用新媒体造谣抹黑我们，这些大家可曾在我们媒体上看到过？我不否认日本有好人，但日本将近百分之九十的人是反华的，我希望大家不要本末倒置。你们去看看他们国内的新闻媒体下的评论，那才是日本真实的想法，大家也别总说铭记历史放下仇恨，你放下仇恨了真的能铭记历史？而且在日本不断制造新的仇恨的前提下还说放下仇恨，我是真的没那么大度,,,,,,,,
269,"up每年都在做啊，致敬坚持<img alt=""[拥抱]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png@100w_100h.webp""/>",,,,,,,,
246,铭记历史 砥砺前行！勿忘国耻，振兴中华！旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）距统计，抗日战争直接导致4500w中国人伤亡，总计2亿中国人受到战争损害！但某些人眼里，它只看得见那两颗原子弹。泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼍鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。,,,,,,,,
180,1937年12月14日：开车经过市区，我们才晓得破坏的巨大程度。车子每经一二百米就会压过尸首，那些都是平民的尸首。我检查过，子弹是从背后射进去的，很可能是老百姓在逃跑时从后面被打死的。1937年12月16日：我开车到下关去勘查电厂，中山北路上都是尸首……城门前面，尸首堆得像小山一样……到处都在杀人，有些就在国防部面前的军营里进行。机枪声响个不停。1937年12月22日：在清理安全区时，我们发现有许多平民被射杀于水塘中，其中一个池塘里就有30具尸体，大多数双手被绑，有些人的颈上还绑着石块。1937年12月24日：我到放尸首的地下室……一个老百姓眼珠都烧出来了……整个头给烧焦了……日本兵把汽油倒在他头上。1937年12月25日：日本人命令每一个难民都必须亲自登记，而且要在10天内完成……20万人！怎么办？整批年轻力壮的男人已经被拉了出去，他们的命运不是做奴工就是死亡。还有整批的年轻女子被拉出去，因为要成立一个很大的军中妓院。1938年1月1日：一个漂亮女子的母亲向我奔过来，双膝跪下，不断哭泣着，哀求我帮她一个忙。当我走进一所房内，我看见一个日军全身赤裸裸地趴在一个哭得声嘶力竭的少女身上。我立即喝住那个下流无耻的日军，并用任何能够让人明白的语言向他呼喝。他丢下一句“新年快乐”就逃走了。他逃走时，仍然是全身赤裸，手中只拿着一条裤子。1938年1月3日：这些城陷后放下武器的中国兵当中，恐怕有2000人被日本人刺杀，这是非常残忍的，而且绝对违反国际法；在攻城的时候，大约2000平民被打死。1938年1月6日：克罗格看见汉中门边的干渠里大约有3000具尸首，都是被机枪扫射或是别的方法弄死的百姓。《拉贝日记》,,,,,,,,
134,侵华日军不可原谅，勿忘国耻,,,,,,,,
107,我们不会忘记，1937年12月13日那个宛如地狱的南京城我们不会忘记，忘记就是背叛！就等于迎来第二次南京大屠杀！,,,,,,,,
68,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）而在某些人眼里，它只看得见那两颗原子弹。,,,,,,,,
66,家仇国恨，不共戴天！,,,,,,,,
52,希望南京保卫战全史早日发售～让大家知道南京也曾有无数军人洒下热血～,,,,,,,,
91,真正说到抗日，我不看他们的电影和动漫，我怼身边人他们说我偏激，不，他们就是畜牲，这个仇以后就拿日本来还,,,,,,,,
47,最令人心寒的是，昨晚我们班在放映《南京南京！》这部电影，然后班里没有几个人认真看的。电影有一段在播放日军贱淫妇女的情节是，班里这群没脸没皮的女生居然笑了起来！真是令人看到心寒，可笑！可耻！希望广大青年能铭记历史，牢记国耻！不要忘记美好的今天，是用革命先辈的鲜血铸成的！,,,,,,,,
37,默哀深切哀悼抗疫烈士和逝世同胞 我等应勿忘国耻,,,,,,,,
30,勿忘国耻,,,,,,,,
