链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Ga411c7Ao?from=search&seid=14667085752957302344,溥仪的反击,273000.0,176.0,20201218.0,9176.0,48.0,1208.0,30.0,140.0
评论点赞数,评论内容,,,,,,,,
1877,原版溥仪好像是老北京话,,,,,,,,
3278,。。。。。只能活该吧，自己舔着脸去找日本人，他爹都和他断绝父子关系了,,,,,,,,
1430,即使如此，最大的战犯仍然安泰，以外的死刑犯都进了那个神社。,,,,,,,,
1814,清粉必须要说，溥仪是自愿去找日本的。但一定要搞清楚，伪满不是清朝的延续，伪满建立时，中国最后一个封建王朝清朝已经灭亡了二十年，伪满政权不能代表东北人民，也不能代表满族人民。,,,,,,,,
952,溥仪在历史上有功有过，但总体过大于功,,,,,,,,
415,"这人  皇帝   为了活着申请过加入苏联共产党啊<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>   皇帝想加入苏联共产党  他为了活着能干出啥我都信啊",,,,,,,,
739,你溥仪当大清的皇帝不怪你，毕竟你屁孩子一个什么都不懂。冯玉祥把你赶出来，你怪冯，但是你自己偷卖了多少文物？你去了天津当寓公，吃喝不愁，确主动跑去找日本人，回头再来一句，都是日本人让我干的，和我没关系，真是笑掉大牙，溥仪行为就是实打实汉奸行为，还有人给他开脱，还什么溥仪去故宫是他自己家还要买票，建国后留一条命都是组织开恩了。,,,,,,,,
325,溥仪不是分裂分子，不是国贼背叛者？,,,,,,,,
349,没有真正的溥仪有气势,,,,,,,,
285,溥仪就是个软骨头，中国赢了命在谁手里，他不知道吗，认外国爹本就是爱新觉罗的传统艺能,,,,,,,,
79,耳朵上的是什么机器？翻译机？耳塞❓，助听？,,,,,,,,
136,猴戏不姓张，姓爱新觉罗,,,,,,,,
192,溥仪把证人席座出了紫禁城太和殿龙椅的感觉！！！,,,,,,,,
35,溥仪在我的前半生里写到了，他那时候在掩饰自己的罪过，只不过装出来一副都是日本人致使去干这些事的罢了.,,,,,,,,
69,原版溥儀猥瑣膽小,,,,,,,,
52,溥仪就是个软骨头,,,,,,,,
67,童年时候，溥仪想做个快乐的孩子，人们却强迫他坐在皇位上。少年时候，他想做个真正的皇帝，却被告知自己只是一个符号象征。青年时候，他想创立一个国家，却成为民族的罪人。中年之后，他以为自己是个罪犯，却被赋予平民的身份。一次又一次，他被命运戏弄，大写加粗的悲。复制,,,,,,,,
