链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1ix41187UB?from=search&seid=4951455791367003205,丛林战的典范，130名中国军队打退5倍日军王牌师团的十几次冲锋，饿疯了的日军，竟然,129000.0,539.0,20170613.0,122.0,183.0,996.0,113.0,180.0
评论点赞数,评论内容,,,,,,,,
581,中国远征军算是中国第一支能够和国际接轨的部队，也是凭借着先进的作战思路和优秀的武器打出了自己的威名。向英雄致敬,,,,,,,,
494,中国远征军驻印军的火力强大到了“变态”地步，一个师正常情况就编一个75毫米的山炮营，而新38师和新22师，每个师两个75毫米山炮营，24门75毫米山炮，每个师还有一个105毫米的榴弹炮营，一个师三个炮营，这是师属火炮；每个团一个106毫米的重迫击炮连，一个37毫米的战防炮连；每个营有一个迫击炮排，一个重机枪排；一个步兵连九个步兵班就九挺机枪，一个班还有两支汤姆逊冲锋枪。炮火打起来就是铺天盖地，完虐小鬼子三八大杆儿。,,,,,,,,
262,狗屁的英国情报，真是害人；另外日军当时的指挥明知道后勤保障不足，依旧让部队前进，其竟然说丛林里有野兽，可以打野兽吃野菜，实在不行吃树皮。这他妈是一个指挥说的话，我只能说日军缺乏真真的军官,,,,,,,,
40,远征军有很大一部分学生兵，整体素质很高。我看过一个老医务兵说，远征军第一次入缅作战失败，撤退的时候走野人山，重伤员走不了了，就和大家说把他们留下，再留点汽油，**就义了（TДT)后面的部队经过那里全都磕头，杜聿明也磕头也在哭。才十几二十出头的小伙子小姑娘啊。（TДT),,,,,,,,
37,有几个中国人知道，最让外国人刮目相看的不是叶挺的新四军，而是孙立人的国民党新一军。 新一军远征缅甸，以伤亡1.7万人的代价，击毙击伤日军10.9万人。 孙立人将军的中国远征军在缅甸与日军作战，打得日军丢盔卸甲，以少胜多为其赢得国际声誉，是中华民族扬眉吐气的时候。还有那张自忠将军更是打出了中国军人的威风。,,,,,,,,
20,远征军之所以牛，是因为后勤不归国民党管，国军之所以弱，是因为后勤归自己管,,,,,,,,
18,良好的训练和装备可靠的支援与后勤有了这些，那些被日本人称作东亚病夫的中国军人可以轻松把他们口中无敌的“皇军”打的吃shi当然最重要的是没有一个坑爹的上司，这点远征军运气很好。,,,,,,,,
15,当初远征军征兵的口号是“一寸山河一寸血，十万青年十万兵”，远征军里的学生兵占了相当大的比重，因此现代化训练更容易接受，更能正确地使用先进武器，战斗力也有了质的提升。而国内军队之所以越到后期战斗力反而越不行，而且还陆续装备了美械，很大一部分原因就是兵源素质普遍下降，毕竟打到后期精锐部队基本都拼光了，战前二十万黄埔精英到45年仅活下来一万多人，精锐伤亡殆尽，而招来的新兵又多是只会种地的文盲且训练不足就投入了战场，这样的军队给再好的装备也是没有战斗力的，不过这也是没办法的事，日军又不会给你时间训练新兵。于是老兵越打越少，新兵又活不下来，军队打光了又要征兵，兵源素质越来越低，就进入了这么个死循环。所以别说国军无能果党无能，那个年代的他们真的已经尽力了。,,,,,,,,
