链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Ax411a7KR?from=search&seid=14204589028410475788,【大型民族舞剧】金陵十三钗 （张娅姝主演）,72000.0,182.0,20170603.0,267.0,70.0,3528.0,336.0,40.0
评论点赞数,评论内容,,,,,,,,
49,还想着当初的白蛇传呢,,,,,,,,
21,特别喜欢！！！,,,,,,,,
11,看了现场(=・ω・=)娅姝姐姐很美,,,,,,,,
5,看到娅姝姐姐就进来了,,,,,,,,
5,电影很打动人，舞剧第一次看,,,,,,,,
4,秦淮景出来的时候已经哭瞎了,,,,,,,,
3,辛苦up,,,,,,,,
3,勿忘国耻!,,,,,,,,
2,(｀・ω・´)超级喜欢,,,,,,,,
1,我害怕的不敢看……,,,,,,,,
1,哇 真美,,,,,,,,
1,第九！九妹九妹漂亮滴妹妹（￣▽￣）,,,,,,,,
0,楼主，有没有音乐文件(｀・ω・´),,,,,,,,
0,求第七十五分钟和日本士兵打架的音乐,,,,,,,,
0,用耳机听有一种漏音的感觉…,,,,,,,,
0,看哭了,,,,,,,,
0,看哭我了，有幸能拍舞剧真是值得,,,,,,,,
0,娅姝姐姐!!,,,,,,,,
0,挤进前十,,,,,,,,
0,嘻嘻看看,,,,,,,,
