链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1HJ411C7xd?from=search&seid=10285669073430163330,国家公祭日：国之殇，未敢忘,100000.0,345.0,20191213.0,点赞,3023.0,1460.0,1367.0,280.0
评论点赞数,评论内容,,,,,,,,
1389,我一直是理性派，但唯有今日我的悲愤无可遏制，我从不宣扬仇恨，但我绝不会忘记仇恨，我没有资格替前人原谅，更不能让这段历史被我们这些后人遗忘！,,,,,,,,
778,几大门户网站居然只有小破站还记得国家公祭日,,,,,,,,
658,很多日本人主观地认为我会为轰炸广岛内疚，生活在良心的谴责中，事实上，我为什么要内疚？我亲眼看过南京大屠杀的记录片，记录片里日本兵用刺刀把胎儿从中国孕妇肚子里挑出来的暴行并不比我向他们扔原子弹仁慈多少，日本人只强调他们挨了原子弹轰炸，却没有想过为什么挨原子弹。如果可以我想再来一次——保罗·蒂贝茨(轰炸广岛的飞行员),,,,,,,,
424,不敢忘，也不能忘。没有资格替先辈们原谅这一切。先辈言传 声犹在旁艰苦奋斗 矢志不忘严肃活泼 团结紧张先辈身教 历历不忘从不畏惧 绝不屈服列宗列祖 先贤在上惟愿吾民 幸福美满惟愿吾国 繁荣富强,,,,,,,,
342,金陵尽血色，虎狼入城门三十万冤魂，四万万家恨烽火今已远，国耻留血痕石头城仍在，共筑石长城,,,,,,,,
311,南京大屠杀要记住4个人的名字：1.天皇裕仁，1937年12月27日，他在东京皇宫大本营下敕令、加盖国玺，要求军队“夺取敌国首都南京”。虽然他在战后的独白录中说，他为是否进攻南京犹豫了好几天，最后在松井石根、多田骏等多个军部要人不断上书下，最终“不得不”下了攻打南京的决心，但是，没有他的国玺，侵华攻城，尤其是对一个国家的首都进行攻占，是不可能实现的。再伪装，天皇永远逃脱不掉南京大屠杀的罪责。2.皇族朝香宫鸠彦，1937年12月7日接替肺结核发烧的松井石根，到南京城外亲自指挥攻城，并下达了那个恶毒之极、让中国军民幼儿立即毙命惨死的密令：“俘虏全部杀掉”。没有他的命令，南京大屠杀就不可能有组织、大规模地实施。也只有代表天皇的这个皇族，才敢下这个冒天下之大不韪的恶毒命令。日军从不遵守日内瓦国际公约中“不杀俘虏”的约定。日军从进入兵营第一天起，就被教育当俘虏可耻，死不受俘。所以无论对待中国军队还是后来的菲律宾美军，都是能杀则杀，能虐死就虐死。然而，对沦陷城市中的平民进行大规模的屠城，无论男女老幼一律视为敌军大开杀戒，南京大屠杀是日军有组织的第一次。据说，松井石根当司令官时，进城前一再“整饬军纪”，要求文明进城，给中国军民和国际人士“眼前一亮”，使之“服从皇军威严”。但最后变成了大屠杀，罪魁祸首就是这个皇族“阅后即焚”的密令。3.中岛今朝吾，这个在日本当兵时就以虐杀“知更鸟”为名的陆军中将，是个臭名昭著的虐待狂，南京大屠杀中杀人最多的师团长。美国历史学家贝尔加米尼说，他采访的众多日本军人中，很少有互相攻讦、彼此揭短的情况，但大家在谈到中岛时，都一致鄙视他。1937年12月14日，第十六师团师团长中岛从南京挹江门引军进城，对南京承诺展开血腥屠杀。他用部队从北京出发时就携带过来的“特制焚尸油”，一路走一路烧杀淫掠。贝尔加米尼说，中岛的16师团是南京大屠杀中杀人最多的师团，就这一个师团，杀害15万中国人。搞杀人竞赛的向井敏明和野田岩，被行军记者大肆宣扬报道的这两个中尉联队长，都是中岛手下的人。南京大屠杀，最不能忘记的第三个人，就是中岛今朝吾。,,,,,,,,
164,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
136,"我们不敢忘记 ！我们不能忘记 ！我们更不会忘记 ！<img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/> 🇨🇳 🇨🇳 🇨🇳 <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>",,,,,,,,
134,"看不下去那些心大的，来句夫子的话表表决心。公羊曰:“九世之仇犹可报乎?”孔子曰:“王道复古,尊王攘夷。十世之仇,犹可报也!” 总结来说，有仇不报非君子，别跟我聊中日友好，谢谢。",,,,,,,,
111,看到了很多评论都“说铭记历史，不要传递仇恨”，“这是 日本军国主义的错，和日本人民无关”，“侵华的日本老兵都要死光了，南京大屠杀和他们后辈无关”，“珍爱和平，我们选择原谅”。铭记历史没毛病，但仇也不能忘啊！在日本拆掉靖国神社之前，我们没有资格也没有权利替前辈死难者们选择原谅。这不是破坏和平！这是身为一个中国人不应该忘记的刻在骨子里的恨！日军在中国所犯下的罪行不止南京大 屠 杀，不管当时的侵 华 日军都死光了没有，但是杀人偿命，父债子偿！在国际上称作第二次中日战争（Second Sino-Japanese War）、 日本侵华战争（Japanese War of aggression against China）。抗战时间从1931年9月18日 九 一 八 事 变开始算起，至1945年结束，共十四年抗战，中 国 抗 战直接人口损失可累计之估计数为2062万人，合可累计之战争直接伤残人口，军民伤亡最低限为3480万人；同时，还有估计认为，中 国 抗 战直接伤亡人口合计可能在4100万上，合战时失踪被俘等项数字，战 争直接给中国造成的死 亡、伤 残及 失踪等项人口损失共计超过4500万人；而从人口损失的角度看，抗 日 战 争时期中国人口损失总数应在5000万人以上。抗 战牺牲的那些先烈们，英灵不灭都在天上看着呢！这些人是我们的爷爷、父兄，牢记仇恨并不是什么羞耻的事！我们不是畜牲，我们不会大屠 杀，但我们必让日本付出代价，这不是82年，820年就能忘记的，这是刻在骨子恨，融在血脉的仇！只要身为中国人都要牢记的仇恨！中国抗战直接伤亡人口合计可能在4100万上，不是你轻轻巧巧上下嘴皮子一动就原谅了的。,,,,,,,,
102,铭记历史不是为了仇生仇。当代中日友好靠青年一代，愿我同胞能牢记本心，愿日本人、日本年轻人能了解并尊重正确的历史，我们没有资格替我们的先辈原谅他们的罪恶的祖辈，但我们有权利共创更美好的未来。同胞们，珍惜先辈们用血与泪换来的今日和平！勿忘国耻！——中华人民共和国万岁，世界人民大团结万岁！！！,,,,,,,,
76,雄关漫道真如铁，而今迈步从头越。铭记历史，不忘使命，消除磨难，砥砺前行。新中国每一点的成长，都寄托着前辈们的热血和牺牲，中国人，不信鬼神，信自己，信祖先，做好自己本职工作，就是为国家建设出一份力，这样，等到九泉之下，见到那些消逝在百年动荡里的先人们时，最起码，你可以很自豪地说一句“我对得起祖宗！”,,,,,,,,
66,逝者安息！勿忘国耻，吾辈自强！,,,,,,,,
45,勿忘国耻！爱我中华！,,,,,,,,
31,《满江红·南京大屠杀记事》文/＠夜尘King 暮色金陵，狼烟起、江山萧索。 云浪涌、漫江红尽，千村寥落。卅万余人同难死，冤魂百载伤漂泊。忍回首、杜宇诉归途，惊魂魄。 旌旗卷，风尘恶。江似染，山如削。望石头城下，许多沟壑。休忘当年千古痛，而今吾辈应横槊。天地转、举酒慰先灵，神州跃。    ——2019.12.13,,,,,,,,
30,铭记历史 勿忘国耻82年 我们从未忘记,,,,,,,,
29,只有国家富强 人民才不会被欺凌,,,,,,,,
28,原谅的话语真的不应由现在的人来说,,,,,,,,
