链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1fK411u7gs?from=search&seid=1750330274017779470,我们没有屠杀南京人,147000.0,827.0,20201219.0,4144.0,247.0,1227.0,173.0,260.0
评论点赞数,评论内容,,,,,,,,
2603,"美国人：我们没有在日本投放原子弹<img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/>",,,,,,,,
1571,"广岛长崎是陨石<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
1274,中国人:我们没看到美国在日本投放原子弹，能让我们重新欣赏一下吗,,,,,,,,
888,记者：你听说过广岛原子弹吗？我：哈哈哈哈，我听说过，哈哈哈哈哈哈。记者：你为什么笑呢？我：老子不知道，我TM就是想笑，哈哈哈哈哈。,,,,,,,,
800,我个人说一下吧，我在日企工作六年级，也经常去日本研修，日本年轻一代（25左右）的学生，基本上不会被告知的，只是有所涉及，除非是早就东亚史的，日本在明治维新，全面西化这么多年后，政府对于国民的指导教育，已经深入日本人的生活习惯中。但是如果说都不知道是不可能的，我公司的三个日籍部长，他能是五十多岁的人了，他们那个年纪是知道的，只是刻意的不会谈及这个话题，这对彼此都是比较尴尬的，也无法进行这种沉重的话题。这个视频中，有年轻的日本人是笑着在回答，作为中国人，我们是愤怒的，这种情感是真实的。但是我也希望各位能够明白，年轻人的笑并不是所谓的恶意笑，而是真的不知道，不太了解的那种尴尬的笑，但是，我也希望各位能够明白，这种笑的背后，是多么的可怕。统治机构，刻意的抹杀历史真相，人民会随着时间的流逝，真的不了解那段历史，这也会为日后的战争埋下隐患。而日本老一辈的人，内心是明白的，他们很担心有一天，如果日本政府再与中国发生战争，中国会清算日本，这种担忧，在日本人中算是少有的前瞻者。而中国如果想要杜绝这种情况，就一定会在将来，无论我们是否愿意，中日之间，还会发生战争，只有在战争中彻底的战胜并占领日本，清算日本的遗留问题，才会让历史回到本有的轨迹，真相与铁血，伴随着由上而下的指教，才会真正意义上的消弭这种民族之间的仇恨。,,,,,,,,
486,这么变态 不愧是日本人,,,,,,,,
295,"他们不承认我们也不承认日本面对的灾难，还要使劲嘲讽造假<img alt=""[doge-圣诞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1afb5eb96846e0876071eeecb47be95dbf55f08d.png@100w_100h.webp""/>",,,,,,,,
235,小日本还自称是哥哥，真有脸嗷,,,,,,,,
220,幸亏中国发展了，如果没有发展，真的，谁会为我们发声,,,,,,,,
218,"让僧人强奸女性，不配合就噶篮子，我都不知道该用什么词来骂小日本了<img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/><img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/>",,,,,,,,
172,"美国没有轰炸东京<img alt=""[嫌弃]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/de4c0783aaa60ec03de0a2b90858927bfad7154b.png@100w_100h.webp""/><img alt=""[嫌弃]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/de4c0783aaa60ec03de0a2b90858927bfad7154b.png@100w_100h.webp""/><img alt=""[嫌弃]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/de4c0783aaa60ec03de0a2b90858927bfad7154b.png@100w_100h.webp""/>",,,,,,,,
334,这让我看了很生气，说话要有理有据，反正证据确凿，怎么说都不可能占下风，要使日本鬼子心服口服无法作答，而不是乱发脾气，发脾气了被人拖走了你连说话的机会都没有了。,,,,,,,,
150,"苏联:“我们没有让日本战俘去西伯利亚受苦，他们过得很开心”<img alt=""[吃瓜-圣诞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/aa6a3022e47b441c7f84d02cacc063a728a561e0.png@100w_100h.webp""/>",,,,,,,,
139,记者照片假的？,,,,,,,,
131,讽刺的是，那些做人体实验的侵略者，是日本医科大学的高材生，本是救死扶伤的天使，却成了杀人灭口的恶魔。,,,,,,,,
116,up主，您的播放量9990，我重复看了10次到一万了,,,,,,,,
79,"已经生气了<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>日本狗都不是人<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>间谍<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>恶心死了",,,,,,,,
82,不要一点脸,,,,,,,,
201,當年唐朝人教的，沒辦法，。知錯改錯不認錯，此為君子知之道。沒教好啊……,,,,,,,,
62,美团没有炸过日本和投原子弹，日本是无条件投降的。,,,,,,,,
61,"美国空军：我们从未轰炸过东京<img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/>",,,,,,,,
68,哪天我们送点核弹头给他们说是快递,,,,,,,,
55,可惜某些网上的伪军眼瞎看不见。,,,,,,,,
60,"真要那天又世界大战了，你看我们打不打日本就完事了<img alt=""[呲牙-圣诞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ae4395c1e29e9a2db0c9ccc4c0db05c414816e68.png@100w_100h.webp""/>",,,,,,,,
45,这账必须得还,,,,,,,,
48,啥时候我们也对小日本孙子关爱一下,,,,,,,,
44,日本没有挨原子弹、东京没被火烤、日本俘虏没被苏联人虐待,,,,,,,,
42,其实我们应该学韩国，不断向日本追究南京大屠杀的罪！,,,,,,,,
33,1945年，广岛和长崎被两颗散落的陨石击中，事故直接造成2300名盟军士兵和亚州劳工以及东亚最大养殖场内17.4万头猪的死亡，让我们为死去的2300名盟军士兵和亚洲劳工默哀,,,,,,,,
33,你们可以不承认，但我们永远不会忘记,,,,,,,,
27,有什么资格替他们去原谅,,,,,,,,
24,我感觉广岛长崎确实是假的，日本人瞎编的吧,,,,,,,,
33,鬼子永远是鬼子  永远不可能的变成人,,,,,,,,
30,拿着小刀割他的舌头，每次割一毫米厚，割完问一次说实话，不说就一直割，割完舌头割二弟，同样一点一点割，直到他死，可惜不知道有没有魂，如果知道，找办法让他魂飞魄散，最好可以的话希望用小说中的玄幻炼他的魂魄永久！永久！,,,,,,,,
26,日本没办法洗白，不承认历史，永远都不会去日本，不会和日本人说话,,,,,,,,
