链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1BK4y1s726?from=search&seid=17193688311377318020,谷寿夫不承认南京大屠杀，直到一颗颗颅骨从布袋里滚出来，他震惊了！,50000.0,93.0,20200714.0,1761.0,66.0,249.0,41.0,80.0
评论点赞数,评论内容,,,,,,,,
1047,战后法庭审判是西方国家提出来的，所以只能按照他们的法律规则，就是西方所谓的那套公正，一切讲证据，证人，证词什么的，有一条令我印象很深，申诉人要填一张表，把施暴对象的姓名，部队番号，所属长官，军衔什么的都写上…（这怎么找？人都死了）这些sb规则导致了中国的很多申诉案件都达不到申请审判的标准，就比如南京的事，能找到几个证人，证词又怎么办？最后咱们都是从国内现找的证人去的日本，也多亏了一些外国人的证词。但还是有很多很多罪行因为没有当事人和证词永远也得不到审判了…再补充说一句被告是可以请律师的，包括欧美律师，甲级战犯各各都有自己的律师。这毕竟是欧美国家的审判，只对欧美国家有利。有很多罪人也都逃脱了法网就比如石井四郎，把自己的研究成果提供给了美国,,,,,,,,
349,"幕后下令屠城的是裕仁天皇的弟弟朝香鸠彦王。日本皇室是战争元凶，最后屁事没有，几千万同胞都白死了，可恶，可恨<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
331,"被判处死刑，谷寿夫没有资格不服上诉！<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
215,方方的好友们出来走两步！,,,,,,,,
196,别当时不承认了，尼玛现在2020年了也不承认呢!错的是日本法西斯？不是日本人民？我们不要仇恨日本？对呀！  关我屁事呢？ 精日这么多，我都习惯了，日本国民素质高 有礼貌 街道卫生 马桶水可以喝 日本人性格善良! 中国人都是低贱，我可去妳码的 习惯了 ，说一句日本不好的话一堆精日狗子来喷 ，我就不爽日本 怎么了？ 有靖国神社⛩️  日本政府改编历史 不承认在中国犯下的反人类恶行 没有道过歉!从来没有!,,,,,,,,
85,被判死刑的战犯都是顶包的，真正的刽子手逍遥法外，还有些有资源的靠出卖资源也逃过审判，说白了被处死的都是些喽啰,,,,,,,,
70,枪毙便宜这些战犯了，应该酷刑折磨致死,,,,,,,,
55,连我一个战后日粉（仅限于动漫音乐影视等）都坚持认为，日本人大多是变态。,,,,,,,,
54,这（zhei）东西直接凌迟还用给他看证据？废nia什么话啊,,,,,,,,
29,搞笑的还有很多人说原谅日本人,,,,,,,,
31,"必须处以极刑<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/><img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
24,这个视频怎么就是没有人评论投币呢，怎么就是上不了首页，不会吧不会吧竟然没有人来看,,,,,,,,
16,两个原子弹太少了,,,,,,,,
16,我看没人提到中岛今吾，此人在1937年时任第十六师团师团长，南京大屠杀屠杀中国人最多的就是十六师团，可这人在45年病死了，便宜他了。还有牛岛满，37年时任第六师团第六旅团长，冲绳战役自杀，被放进鸟神社，也便宜他了。,,,,,,,,
19,绝不原谅,,,,,,,,
20,日本右翼知不知道这种全面战争把日本的未来给毁了?明治维新七十年成果吐的干干净净！我相信伊藤博文这些人看到日本是这种下场也会掐死这批不知天高地厚的战争疯子。他们当政的日本国力远弱于昭和可知道怎么才符合日本最大利益！这群人不是爱日本是毁日本！最可恨的是死了我中国三千万人，这批人真的是毁了中国三千万的未来和日本这个国家的未来。现在好了日本成为美国殖民地不太可能成为一流强国翻身了,,,,,,,,
16,死刑必须,,,,,,,,
12,当我知道澳大利亚没有接受日本投降就震惊,,,,,,,,
16,"瞧瞧瞧瞧，评论区未来都是潜在的德棍<img alt=""[呲牙]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b5a5898491944a4268360f2e7a84623149672eb6.png@100w_100h.webp""/>",,,,,,,,
13,"这战胜国审判，还能上诉？这民国咋想的？<img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/><img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/><img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/>",,,,,,,,
8,翻一翻这些老历史，就觉得日本新冠肆虐是报应，一点都不同情,,,,,,,,
