链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1P741157te?from=search&seid=17193688311377318020,堀越耕平的真正目的 大家都被骗了,48000.0,96.0,20200211.0,1595.0,242.0,325.0,45.0,140.0
评论点赞数,评论内容,,,,,,,,
1116,这b把名字改成壳木球大，结果又被人挖出与曾经在45年活体解剖美军俘虏的九州大学的简称九大发音相同。,,,,,,,,
1112,中国人民与日本人民是一致的，只有一个敌人，那就是日本帝国主义和中国民族败类。                                          ——毛泽东,,,,,,,,
418,up主的分析很到位啊！既然之前自己的作品那么火作者一定不是个傻子，如果不是别有用心，啧啧啧,,,,,,,,
464,《英雄学院》作者真是有毒，爆豪胜已与战犯希特勒同一天生日，安德瓦与甲级战犯 土肥原贤二同一天生日，死柄木 生日是战犯 山本五十六的生日，绿谷生日是日共成立日，代表日共的绿谷被战犯暴打欺负，不但不反抗，还对它们表示理解，看出什么意思了嘛……再加上校园暴力，家暴，强J，等等一系列的问题，很明显这个作者是个铁杆法西斯，赤裸裸的军国主义者，他崇尚的不是什么英雄，而是战犯，把战犯当英雄崇拜！！！这根本不是什么英雄学院，而是货真价实的《战犯学院》。右翼作者妄图通过动漫来模糊历史，教育下一代年轻人，它们用心之险恶，之卑鄙龌龊，刷新人类下限！对于潜移默化的文化入侵，大家一定要树立文化安全观念。请大家踊跃转发，让每一个人都知道！,,,,,,,,
209,这么说的确有道理，我也觉得平狗在疫情期间整这么个好活儿要搞事情，属实给👴恶心到了,,,,,,,,
164,我觉得最重要的一点就是 再不让它赚走一分钱,,,,,,,,
127,问题来了，如果有日本人有些像堀越耕平这样假装不明历史真相从而出来洗地，那该怎么样去辨别这种人呢。我觉得最好的办法就是一个评论说的那样，传递出一个消息，就是因为堀越耕平，中国人对日本的漫画不再相信，让他们自己去内斗。,,,,,,,,
109,"不，现在已经确定作者就是个反人类了，名字改了改了，给改个殻木球大，简直自爆一击，点燃太平洋战火，以及爆豪胜己原本设定是爆地心，针对日本，这货它指哪打哪，目标随机，简直给爷整笑了<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>。。",,,,,,,,
74,注册推特找我，我们去对线,,,,,,,,
74,那作者可能是专门破坏中日和平的特务吧，美国C唉A组织又立功了https://www.zhihu.com/question/267834076/answer/487146369,,,,,,,,
49,"借楼，以下为“水泮谪仙”的原话关于《英雄学院》辱华的事很多人都知道了，我看到很多人截的推特的图，有很多不理智的辱骂，也有很多洗地的，而国人不会用理性的语言怼回去，只会单纯的骂脏话，并不能让他们真正的折服和无奈，还有不少以此反咬一口说咱们国人不讲理的，我看了很烦很难受，所以自己写了一篇文章，请求能上推特的朋友帮我发了，文章里我主要是在情理和逻辑上对这个辱华事件进行的评判。我不是为了热度，我让别人代发的文字也没有署名，发在推特上也没人知道是谁写的，我只希望海外的国人声音多一些正当的理性批判声音，而不是单纯的爆粗口谩骂，我们虽然愤怒，但要会骂，别人是骂人混蛋，我们要用逻辑证明对方是混蛋。应该用理性逻辑的语言让《它英》作者和那些洗地者真正的无地自容。<a href=""https://t.bilibili.com/353894636494424444?share_source=copy_link&amp;share_medium=android"" target=""_blank"">https://t.bilibili.com/353894636494424444?share_source=copy_link&amp;share_medium=android</a>各位能上推特的去帮帮忙，具体帮忙的内容在我的这个动态和专栏文章里。up主能上推特的话也帮忙一下吧，谢谢了。",,,,,,,,
37,我太难了，品不了，怼崛越耕平就对了顺便插个眼，有大佬品出来叫我,,,,,,,,
42,感觉有些人太偏激了直接开骂啥的，显得中国人好没素质 他们就又能拿出来做文章了说网络暴力啥的，像这样的事件，咋们让他在中国的市场彻底凉了就行，礼貌一点不让他们找到一点点的毛病,,,,,,,,
34,"中国人民之所以愤怒是因为名字是侮辱731受害者。类比的话相当于侮辱南北战争的黑人奴隶，还有集中营的犹太人。但是改了以后算是中性指向虐杀美国士兵的事件，把这个事件作为反派并不算侮辱甚至还可以强行解释为直视历史呢<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>并没有戳美国的敏感点种族问题。。。所以感觉美国大概也不会炸。他这其实对待中国和美国态度完全是相反的。。",,,,,,,,
30,"记得好像是在哪本书上看到过的，在太平洋战争时日军杀美国海军陆战队士兵俘虏时会把他们的下体切下来塞到他们嘴里<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
26,u1s1 我觉得这和nba的那个事情 有异曲同工之妙,,,,,,,,
25,爆豪胜己—生日4月20日 血型A 阿道夫·希特勒—生日4月20日 血型A安德瓦—8月8日 土肥原贤二—8月8日死柄木弔—4月4日 山本五十六—4月4日真就法西斯学院呗，不得不说，这个作者搞人设确实有一套（转载）,,,,,,,,
24,"我同样觉得这些不是傻，是有目的的<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/> 中国有的人会疯狂开地图炮，然后理智的人就会让他注意言辞，最后自己人和自己人怼起来了<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/> OMG 既然这个作者这么表态，让他彻底在中国凉了就好<img alt=""[呆]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/33ad6000d9f9f168a0976bc60937786f239e5d8c.png@100w_100h.webp""/>那群力挺作者的人和他们讲道理有用吗？<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>所以遇到这样的 不用多bb 吐口痰 上个香 顺手举报 完事<img alt=""[嫌弃]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/de4c0783aaa60ec03de0a2b90858927bfad7154b.png@100w_100h.webp""/>",,,,,,,,
25,对，我们要针对的是堀越耕平，不是其他不明真相的日本人，不要一概而论，不能让自己国家从占理变成不讲理。在网络上要注意自己的言行，不要过激甚，不能给某些别有用心的人留下话柄。大家也反思一下两年前的事，不能让这种事再发生！！！,,,,,,,,
11,"这回搞到美国头上了，不知道美国网友是怎么看的了<img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/>",,,,,,,,
9,"人间konomi  RB留学生 <a data-view=""86914364"" href=""//www.bilibili.com/video/av86914364/"" target=""_blank"">av86914364</a>，洗地它英，明明是被校园欺凌的对象却为暴力者洗地，我受不了了，望转发",,,,,,,,
9,看了这么多视频，终于有个明白人了,,,,,,,,
13,确实的，日本人民和中国人民从来就是朋友，从来就是一致的，只是两个鲜花各自都有的污垢罢了。他们嘴上承认一部分日本友人，实际上却是否定其整体，破坏两个民族间的友谊，日本自然有我们的敌人，但并不代表我们之中没有敌人，必须明辨是非，否则就要范大汉民族主义的小资错误,,,,,,,,
8,"《我的法西斯学院》（淦它娘的）<img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/>",,,,,,,,
8,kygp就是想火。ta之前的两本漫画被腰斩后第三本漫画走运火了就专门讨好饭圈群众，发现自己确实画不好了就搞歪心思，再赚一次噱头和流量。,,,,,,,,
7,它连自己国家都侮辱还有什么做不出来？爆豪胜己英雄名爆心地，与长崎原子弹爆炸纪念公园名字一至！！,,,,,,,,
7,刚刚看到了 火爆猴的英雄名叫爆心地是长崎核爆纪念广场的地名 不知道是真是假 如果是真的那真是鬼才了 先中韩 后美日 战四国,,,,,,,,
7,"播放1<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
6,"堀越耕平（✘）祖坟耕平（√）<img alt=""[滑稽]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d15121545a99ac46774f1f4465b895fe2d1411c3.png@100w_100h.webp""/>",,,,,,,,
5,"堀越耕平我来理解一下，堀：土尸出，尸体从土里出来。越：直接理解为翻越动词。耕：耕地。平：夷为平地。连起来加上细节，堀越耕平：气的尸体都从土里出来越过耕地把它家夷为平地<img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/><img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/><img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/>",,,,,,,,
5,第三次世界大战：堀越耕平+无脑粉丝VS中国、日本、美国、韩国等,,,,,,,,
5,这货根本不是舔美辱华，而是全世界人类的敌人，法西斯的拥护者,,,,,,,,
5,"我就前几天看到一个过激的视频，于是在视频下方说自己看法，认为那样做不对，呵，没错，我就被说成是精日了<img alt=""[tv_冷漠]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b9cbc755c2b3ee43be07ca13de84e5b699a3f101.png@100w_100h.webp""/>",,,,,,,,
5,依然有屁股不正，脑袋不好使的粉丝继续洗地，对待敌人没有正确的态度,,,,,,,,
5,对线谁去,,,,,,,,
6,一定要保持冷静，不要表现出暴怒的样子，也许平狗的目的就是看到我们生气，然后一步步的套你，把你变成愤青，激进分子，最后再耍几套阴招就能成功的挑拨中日关系，所以一定要理智!头脑一定要保持清醒!不要被一时之气冲昏了头脑!,,,,,,,,
4,"崛越耕平 告诉全世界 你已经横空出殡了<img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/><img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/><img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/><img alt=""[阴险]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ba8d5f8e7d136d59aab52c40fd3b8a43419eb03c.png@100w_100h.webp""/>",,,,,,,,
4,"聪明反被聪明误，<img alt=""[奸笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb84906573472f0a84cebad1e9000eb6164a6f5a.png@100w_100h.webp""/>",,,,,,,,
