链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV164411T75p?from=search&seid=17193688311377318020,【尉迟】李翰祥拍的绝版抗日剧，竟然借来南京大屠杀的刀当道具,55000.0,234.0,20190609.0,1871.0,1059.0,596.0,48.0,140.0
评论点赞数,评论内容,,,,,,,,
205,电影《杨子江风云》，1969年到2019年，这部电影已经有50年的历史。本电影是反应中国十四年抗日战争的历史大片，现在可以说是绝版电影了。另外，本电影可以说是反应“国.军”正面抗战的电影。还有一点，剧情，人物，这都描写的有血有肉，是一部难得的好的经典电影。,,,,,,,,
73,这个我还真看过，小时候大院姐姐嫁到香港那时候父母才几百人民币，人家就月薪一万人民币了，回来带了dvd，带了很多电影，其中就有这部戏因为带了三十部电影就三部台湾片，那时候对台湾很神秘，一部这个，还有一部类似战狼，都忘记了是狄龙演的守卫金门电影也很好看，还有一部最令人印象深刻名字叫异域，十几年后才知道还有第二部，这三十部电影最深刻的就是异域和英雄本色,,,,,,,,
68,五十年前，台湾同胞拍摄抗日电影。五十年后，台湾人媚日屈膝。,,,,,,,,
69,这次up竟然在视频里放了电影的原音片段！保千年古迹和战争毁文物的矛盾确实很发人深省，生命诚可贵，但总有很多东西高于它，比如古迹之于镇长，使命之于王凡……现代人受西方人权观念影响，认为人的权利高于一切，然后又在世俗生活里扭曲为利己主义，责任和集体意识越来越淡薄。片中所说的“守土有责”，平常人很难觉悟到吧。,,,,,,,,
50,另：是白螺矶   那里是个天然好码头，现在那里有长江大桥了。再另：监利的确打过日本鬼子，但的确没这么艺术。再再另：国军在这里的守军战斗力是真不错，红军当年没打下来，是说服的。再再再另：监利也是革命老区，贺龙两把菜单闹革命也是这里的，这里还死过柳直荀～再再再再另：不是杠up，算是对这里历史情况的一点补完吧，毕竟up不是本地人，谢谢。,,,,,,,,
37,这个很难得。,,,,,,,,
39,李翰祥个人首部台湾出品抗战片，相比大陆主旋律抗战片的最大区别在于意识形态方面，片中如“响应蒋委员长号召”、“国军精诚团结”等字眼算是首次在公开场合听见。作为抗日“中流砥柱”的中共只被一句“抗日游击队”带过。作为早期谍战片而言，情节跌宕紧凑、扣人心弦，总体感觉相当不错,,,,,,,,
24,"现在的台湾……唉╯﹏╰<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
10,台湾那时还能拍此类题裁的电影，现在，唉:-(一言难尽…,,,,,,,,
10,就这几个弹幕还扯。明末农民军跟明军不合作，清朝建立了。,,,,,,,,
9,https://pan.baidu.com/s/1Ob1jGNlRJB8uAA9YOe7M9A  密码：2sjh,,,,,,,,
8,不能这么看，守土观念深入骨髓，战争时期前面是敌人后面是家生我养我的家，别人要把我的家人杀害，要抢夺我的家产，我不能让人这样伤害我，心里面第一个想到的就是拼了命守住。现代别人要做这样的事，我可能会顾虑我大伤对方或杀死对方我必须填命，毕竟法律就是要我负责，但要杀我家人那是什么顾虑都放下，第一时间就是打，能打死就打死。这就证明中国人的守土观念，一万个人要守自己的家就变成守卫家乡，十万个人就变成守卫,,,,,,,,
8,Up主 你太厉害了👍，希望你能红起来，让更多的人了解到什么是好电影，什么是拍电影该有的态度,,,,,,,,
6,我朝拍的电影里好歹还有正面战场的正面形象，呆蛙可是提都不提敌后战场的存在,,,,,,,,
5,我就是奇怪…军刀能找来文物，道具为啥不能讲究一些？日军国军都一水的美式机枪，太违和了吧？九二式做个道具也不难吧……经典抗战剧《八道楼子》也是如此…,,,,,,,,
5,bgm有点突兀，感觉有点嘈杂，不能集中注意听,,,,,,,,
6,看看当年的中国台湾，看看现在的中国台湾，除了卖国卖国宝，就差改姓什么田中松下井上ヽ（≧□≦）ノ。台湾军区怎么还不提上日程，希望有生之年！,,,,,,,,
4,警示后人。。。没搞好啊，弯弯,,,,,,,,
4,这把刀是上次被从博物馆盗出来砍人的刀吗,,,,,,,,
4,过去的台湾现在的台湾唉,,,,,,,,
2,大伙不要害怕，抗日战争还有8年就完了,,,,,,,,
2,说起国军水雷战，我就想到了布雷二队的林遵。,,,,,,,,
2,当时的日本首相其实并不想开战，918也确实没得到日本军部认可，没有918日本鬼子也是想慢慢侵略中国的，但是连日本高层也没想到用这么点兵力就可以拿下东北，胃口也慢慢大了起来，那些个说什么下克上小日本就不想侵略中国？简直可笑！,,,,,,,,
2,"up真的厉害啊<img alt=""[嘘声]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/e64af664d20716e090f10411496998095f62f844.png@100w_100h.webp""/>",,,,,,,,
2,监利本地人读jian四声，类国子监，但是就连央视普通话也读一声另还有字也读古音如 毒 读 lao 四声,,,,,,,,
2,为啥现在台湾这么媚日。原生中国人都被投降的日本子同化了吗。,,,,,,,,
1,99式都是珍稀货，大部分缴获了后志愿军拿着99式入朝作战了，虽然火力持续性一般，但是精准度和性能都很不错，欧美市场卖的挺贵的，貌似上万刀一挺了,,,,,,,,
1,看哭了,,,,,,,,
1,那时候台湾人还觉得自己是中国人现在就呵呵了，现在的台湾是全中国最大的民族败类据居地，台湾人名为汉人实为汉贼！,,,,,,,,
1,今天这部电影好，他就好就在让我这个没什么文化的人知道up主名字读yu迟杰,,,,,,,,
