链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1yW411Z7Yr?from=search&seid=9057015741557747434,中国记者采访日本中学生：是否知道南京大屠杀？回答全都一样,442000.0,326.0,20180906.0,1507.0,138.0,713.0,172.0,540.0
评论点赞数,评论内容,,,,,,,,
35,有资格说原谅的只有亡魂，更何况，他们忏悔了吗？凭什么原谅,,,,,,,,
60,[真正热爱祖国的年轻人，即便他们是日本动漫游戏的铁杆粉丝，他们也会在大是大非的问题面前维护自己国家的主权和民族尊严。而那些没有脊梁骨、双膝发软的人，即便他们对日本没兴趣，也迟早会跪倒在其他人面前，嘲笑着中国的一切，包括中国的主权和民族的尊严。---摘自共青团中央新浪微博,,,,,,,,
27,原子弹下无冤魂,,,,,,,,
18,我看过综艺节目，别人提到中日关系，那个日本人说:中国人好像对我们都不太友好……。那个人只是知道因为历史原因但不知道是什么历史事件，其次把中日紧张关系怪到我们中国人头上，是我们不主动与他们交好,,,,,,,,
18,德国人在犹太人坟前跪了，日本人就会改课本。,,,,,,,,
17,我真是服什么都是政府的事不关日本人民。转来的n站关于南京大屠杀的视频里全是以下这种弹幕:这是狗的骨头这是毛害死的哈哈哈中国人把骨头放在风里出为了反日而说谎的中国真是够扯得反日教育的巢穴全部都是捏造的全部都是中共的 puropagannda中国人都是蠢猪才会相信有百人斩不可能的吧用刀殺100个人从物理上都做不到旧日本军＝亚洲解放军全是这样的弹幕！没有一条尊重历史的！一条都没有！一条都没有。一条都没有！还有那个傻白甜相信日本有好人的？我学了3年日语，本来是对日本有一些好感的，上了n站后看了弹幕，我意识到到此为止了。我就在这说了啊日本是世界上最恶心的国家偏激？那我告诉你，日本人全都是想我这样偏激的人，你面对的敌人全都是像我一样偏激的人。你说我偏激，只是因为心存侥幸，只是因为还对日本能变好怀有不切实际的期望，只是因为现实和理想的冲突。现实是什么呢？你知道为什么日本要倚仗美国和中国作对吗？因为它还对中国有野心，民主化都是忽悠人的，二战后日本还是寡头政治，本质没变。当列强的感觉多好啊，日本还在想着呢，想着它在东亚一家独大的时候！现在中国所有分离主义都有日本支持。日本的计划很明确，分裂中国，入主中国，控制东亚。过去它向东海伸手，现在它又在向南海伸手，你还没认清现实吗？日本永远是世界上最反中的国家国外对民众反中程度调查日本第一，越南第二美国也才只有50%你还在奢望什么？,,,,,,,,
16,岛国教育部也是可悲，当问到东京大轰炸的时候，那个日本教育专家表明自己的父亲就是死在大轰炸下的，但提及南京大屠杀的时候，当提及日本在中国也有如此罪行时。他却面不改色的拒绝回答为何不承认大屠杀一事……,,,,,,,,
13,这个采访是真的，在新闻联播上播出过，当时记者问了很多日本中学生，都说不知道这件事。反而评论区某些人为了洗白日本说这是营销号——就算这是营销号，但是这件事是真的啊。说别人智商堪忧，我看是你井底之蛙还差不多( ´_ゝ｀)。,,,,,,,,
19,@我的名字是Sam，不好意思，广岛被轰炸还真没中国人被炸死，我就说原子弹下无冤魂了怎么着了？你喷我是s b并且侮辱我这么多话也改变不了全世界对侵略者的态度和你强行洗白的证据,,,,,,,,
12,喜欢归喜欢，历史归历史。他们给我们的伤害，不是某些人一句“不关日本人民的事”，想当年日本侵略中国，多少日本人都抱着把中国占为己有的想法,,,,,,,,
11,这视频告诉我们，宁可以恶治恶，也不能以德报怨。,,,,,,,,
10,“天道轮回，父债子还。人类以宽容作为美德，但是这世界上，的确有鲜血也无法洗清的罪孽。” “中国人不宽恕。”“没有人能替中日战争中冤死的三千五百万英灵去宽恕。”——淮上《提灯照河山》转自原耽摘录墙我是复制转发的铭记历史，勿忘国耻。,,,,,,,,
18,日本人穿什么校服心里没点儿避暑，恶心🤢,,,,,,,,
9,我们没有资格替先烈原谅日本，更何况日本也没道歉。,,,,,,,,
24,我就是愤青，我TM就是年轻咋了，啊？我不去想怎么超越你日本也不会原谅你日本，凭什么原谅你，我没那么大本事帮助国家发展，但是作为中国人，也是中国社会的基层人员，对于日本，不管啥我都一句日本人就是**，这就是我这个小市民的爱国情怀，别和我扯高尚的，其他的我能学高尚，这件事，我不想学也不屑于学╮(￣▽￣)╭,,,,,,,,
8,说一说这几天认识一个人吧……他爸是日本人，他妈妈是中国人，看他的岁数来看可能是战争期间或者战争末期他爸爸从日本过来和他妈妈认识结婚的。他年轻的时候在中国，现在上岁数了基本上在日本生活，也生活了20年了。无意问起他日本的生活也包括日本人对中国人和对中国侵略的看法。他说其实战争期间还在的人和战争期间的孩子那一辈的对侵略中国的事情是带有愧疚的。他说你如果是中国人在日本的话那些上岁数的人是非常帮助你的，给你钱给你东西甚至把车都借给你使用，因为他们知道当时侵略中国做的一些事是不对的，他们内心是很愧疚歉意的。现在不承认历史甚至歧视中国的都是一些年轻人。所以说以后想让日本道歉真是会越来越难的,,,,,,,,
8,毛主席说过:中国人民与日本人民是一致的 只有一个敌人 就是日本帝国主义和中国民族败类但是那些支持右翼分子的日本人能叫日本人民吗?但是那些不承认侵略历史的人能叫日本人民吗？但是那些82%仇视中国的日本人能叫日本人民吗？但是那些修改教科书否认南京大屠杀的政客和日本年轻人能叫做日本人民吗？在当今的日本只有极少数人有良知的日本人可以叫日本人民 其他的都是中国人民敌人!中日两国友好的前提是日本首先要彻底的反思历史以及上述的敌人被彻底的消灭对待敌人不仇视难道还要友好吗？如果日本做不到这些那绝大部分的日本人依旧是中国人民的敌人所以也就不能怪中国人民敌视日本了虽然中国会和日本合作交流但是这并不意味着中国人民已经原谅日本希望日杂们不要歪曲了毛主席的这段话 还有那些洗地日本的人以及中华民族的败类!你们也是中国人民要彻底消灭的敌人!(看到很多日杂歪曲毛主席的话当挡箭牌洗地日本我实在受不了了 所以希望大家看到了可以多多转发),,,,,,,,
8,很多日本人主观地认为我会为轰炸广岛内疚，生活在良心的谴责中，事实上，我为什么要内疚？我亲眼看过南京大屠杀的记录片，记录片里日本兵用刺刀把胎儿从中国孕妇肚子里挑出来的暴行并不比我向他们扔原子弹仁慈多少，日本人只强调他们挨了原子弹轰炸，却没有想过为什么挨原子弹。如果可以我想再来一次——保罗·蒂贝茨(轰炸广岛的飞行员),,,,,,,,
15,随便弄几段视频，配上自己乱说一通的音频就能随便上传到b站上了吗？这样的行为也未免太不负责了吧？！我不是说这样的情况一定没有，这样的情况肯定出现过，但是！这位up的视频明显就是在作假！！这是在拿三十万亡魂做消费！！拿三十万亡魂赚点击量！！这已经不是标题不标题党的情况了！我只想告诉up主，随便诉说历史也是一种对历史的不尊重！,,,,,,,,
7,勿忘国耻！才过了100年不到，国耻就都忘了？？？我真是呵呵。再过100年，估计记得的没几个了。但是历史是真实存在的，某些狼子野心一旦种下，便有了根。他们的抱歉还未送达，我们的原谅已待回应。,,,,,,,,
7,我发现精日的一大部分的都是00后，真的担心10后那帮孩子会完全忘了这些事,,,,,,,,
7,日本的教科书好像把南京大屠杀改成南京事件什么什么的了,,,,,,,,
9,日本中学生不记得也情有可原啊，说来可笑，我高中之前还一直以为印度是非洲的呢南京大屠杀离他们的生活太远，我们该做的是我们记住，南京大屠杀，,,,,,,,,
6,前段时间还听说日本说南京大屠杀是中国人虚构出来污蔑他们的 总之就是对侵华死不承认,,,,,,,,
6,南京人。我喜欢日本的文化，但是跟政治无关。我没忘记12.13默哀，没忘记我们这些人都是幸存者的后代，没忘记如今南京，江苏，乃至中国的盛况都是先辈们用鲜血和生命换来的。一个国家连基本的诚信都没有，掩盖真相，还配成为一个国家吗,,,,,,,,
9,勿忘国耻不代表继续憎恨啊!就像之前的飞燕还是海燕台风，每个视频下方都在说“刮的好，再来几个”“为啥不来个大地震”每次看这种评论都无语，想要跟他说一下就说汉奸，卖国贼，洗白!那我说万一有一天08年的汶川大地震在今日发生，全国人民陷入苦难，而日本却在那幸灾乐祸，你会怎么想!（举例子，没什么恶意）是，日本之前很不要脸，很过分，现在的日本民众基本上都不大清楚侵华战争，原因就是日本政府刻意隐瞒，老一辈人当然清楚，可是侵华战争输了啊!难道他们会普及侵华战争吗？不会!你们为什么就不理智点呢!还是你是传说中的键盘侠!那这样我还说之前有个视频一位日本人在南京!南京!南京!问路!本以为会因为她是日本人而被唾弃，没想到南京人民却都很热情的指出路并鼓励女生!结尾以为年过八旬的老人都说了“那是上一代的恩怨，我们这一代都是无辜的，即使你是日本人，勿忘国耻不是憎恨!”我知道评论可能会有一大群人说什么很难听的话，反正我说这，你们爱怎么说怎么说,,,,,,,,
7,原子弹下无冤魂,,,,,,,,
7,日本有怎么蠢的校服吗？,,,,,,,,
5,emmmm既然他们不尊重南京大屠杀的话，感觉我们也没什么必要去尊重广岛原子弹了，如果我们为广岛的人哀悼，那谁来为南京大屠杀中死去的人哀悼呢,,,,,,,,
5,永不原谅,,,,,,,,
5,日本人连自己的历史都忘光了，哪还记得其它的，一半的日本人不知道原子弹是谁扔的，百分之九十五的人不知道东京大烧烤,,,,,,,,
5,哦豁，完蛋，现在有无脑喷的，无脑洗的，瑟瑟发抖的我看戏,,,,,,,,
5,大是大非把立场站好，保护你的是中国政府，不是日本政府，即使你在日本。,,,,,,,,
8,我真心搞不懂，到底是勿忘国耻还是世代记仇？,,,,,,,,
6,如果没有人民支持，政府根本打不起仗！别为日本鬼子推卸责任(注:日本人不是鬼子，日本鬼子不是人)我真的害怕现在的年轻人被文化入侵，被洗脑原子弹下真的无冤魂 我们根本没有资格替先辈英雄们原谅日本,,,,,,,,
6,我之前说过这样一句话，:“我只是说日本人对中国人的好感越来越少，到底是不是我们的问题”，就有一个网友说我得了妄想症，不择手段黑化日本人，又说我什么点点的。我不知道他到底是什么意思？！我都流泪，哭了，真的。！！我不敢相信我自己的同胞会说这样的话，所以我把它当成了一个懂中文的日本人，我会好受一点！！！,,,,,,,,
9,看一次南京南京就对小日本生一次气真想再给日本来两颗氢弹,,,,,,,,
7,笑看日杂和爱国贼双方大战，有什么好吵的。现在日本不就是美国的看门狗罢了，根本作为不起来，理他干嘛？,,,,,,,,
4,只要勿忘国耻就行了，不要把仇恨传给下一代,,,,,,,,
7,不用争了，现在大部份中国人，已经忘了日本侵华的战争，毕竟我们中国人现在太安逸了，但是我现在想说的是中国人想忘就忘吧，我不在乎，假设到时候日本二次侵华，那些亲日者，希望你**的给我们滚出中国，我他妈看了一遍战狼2其中的一个剧情记忆深刻，就是于谦老师扮演的那个才脱离中国国籍的人，那段让我记忆深刻，让我反思，我奉劝那些长着中国人的脸，做着损害中国人的事的那些垃圾，如果真到那时我希望你们全部都***给我去死，亲日的人不配称呼自己为中国人，有些人会说日本人现在也没怎么你啊，你怎么能这么说呢。这种人我他妈也告诉你们，中国人永远不会原谅日本人，不但我们不同意，就是死在日本人枪下的成千上万中国人也不会原谅，虽然这么说有点灭自己威风，但是别说是死了成千上万，就是被日本人杀了一个中国人也不能原谅，如果中日交战我会参军上战场，,,,,,,,,
4,其实都没有用的 道歉什么的 不需要 我们需要的是实际的付出 需要的是你们的切身之痛 一句轻飘飘的道歉 能弥补我们4万万同胞所付出的血泪 能挽回我们无数牺牲的**烈士以及百姓的生命吗 不能 我们不需要原谅 你们也不需要道歉 因为道歉解决不了问题 国家实力腾飞了 崛起了 我们才有机会报此大仇,,,,,,,,
4,说不要把仇恨留给下一代的，我不反对，可别忘了，日本下一代却在仇视中国人。呵呵,,,,,,,,
4,"找几个日本人街访的镜头都找不到，弄几个中国童鞋充数，你也就这点能耐了。这种话题论点论证素材图示一点都不能少的好吧，一张嘴能干嘛?<img alt=""[小电视_困惑]"" src=""//i0.hdslb.com/bfs/emote/6853161f0eab3332b874ab7c6c0311035b7538f3.png@100w_100h.webp""/><img alt=""[小电视_困惑]"" src=""//i0.hdslb.com/bfs/emote/6853161f0eab3332b874ab7c6c0311035b7538f3.png@100w_100h.webp""/><img alt=""[小电视_困惑]"" src=""//i0.hdslb.com/bfs/emote/6853161f0eab3332b874ab7c6c0311035b7538f3.png@100w_100h.webp""/>",,,,,,,,
4,刚从一个日本的阿婆主出来，底下的评论说‘日本什么什么，跟人民无关’等，突然觉得寒心,,,,,,,,
4,说实话怪不了这些中学生，人家教科书里都没有，日本的教科书审查制度那不是吹啊，尤其是社科类的，要不是日本有一位学者据理力争，现在都没有相关内容，但也是经过篡改的。教科书以外，敢说真话的日本人没几个，有是有，说完就被各种警告。媒体有关于这方面的报道也不敢有。另外说一个事，1979年中日建交，1981年就有日本高官跳出来说南京大屠杀是虚构的，之后都是这样，也算是让我们看清了他们的嘴脸。战后美国手里有大量的日本罪证（影像资料），结果全给了日本，日本人当然不傻，全销毁了，只有一小部分被一些美国学者用微缩胶卷保存了下来。由于冷战的缘故，日本有了很高的战略地位，美国决定维持日本原状，很多战犯都逃过了惩罚，比如说南京大屠杀日军司令朝香宫鸠彦王得以安度晚年，活到了1981年，这就造成了现在的日本。以下是我推荐的一些书（自己已经看过），有兴趣的可以看一下：《南京大屠杀:第二次世界大战中被遗忘的大浩劫》（该书强推）张纯和，《拉贝日记》约翰拉贝，《南京1937：血战危城》何铭生，《东史郎日记》东史郎,,,,,,,,
4,每个日本人都应该承认,,,,,,,,
4,道歉没必要，只要你承认,,,,,,,,
4,现在谁是杠精谁是日杂谁是愤青，在这里基本上是融为一体了，87楼这么正确的言论都有人喷,,,,,,,,
4,举报不谢！,,,,,,,,
4,只要记得发生过南京大屠杀，只要知道我们不主动招惹人但是我们也不是好招惹的就好了,,,,,,,,
4,UP猪，原来中国学生是日本人啊？这个操作有点秀啊。,,,,,,,,
4,把采访的原声放出来，那几个学生穿的明显是中国校服,,,,,,,,
4,热评那两个小号一看就是水军或者小将,,,,,,,,
4,总感觉up在炒作话题，身为南京人感觉不太舒服,,,,,,,,
5,请大家举报 拉黑 退出 素质3连 谢谢,,,,,,,,
5,我们没有资格替先辈原谅战犯,,,,,,,,
6,现在的情况我:我喜欢中国“爱国”青年:我喜欢中国我:我喜欢外国“爱国”青年:你就是崇洋媚外我:我喜欢日本“爱国”青年:你************，请你*****,,,,,,,,
6,老师：小明同学，请你造一个运用多种修辞方法的句子小明：日本人是人老师：用了什么修辞手法？小明：拟人，夸张,,,,,,,,
6,有毒吧 这还有300人赞 250人收藏,,,,,,,,
6,差评举报拉黑,,,,,,,,
3,我记得我以前曾经喜欢过日本来着，现在看到南京大屠杀，我当时真是瞎了狗眼,,,,,,,,
3,现代法律并不支持父债子偿，无论中国日本，所以政府也并没有要求日本赔偿什么，但是民间的行为不管。所以该吃吃该睡睡，不是你的钱别总想着要回来。,,,,,,,,
3,享受战争掠夺带来的红利再去支持战争，二战的日本平民真的无辜？？？,,,,,,,,
3,废话，他们能说出来才怪，他们要是敢说出来还不得被右翼党给活活打死,,,,,,,,
3,"日本始终没有正式的道过歉，一些人说那是他们先辈干的事情，和他们有什么关系，按这个逻辑，那我们又有什么资格替我们的先辈原谅日本呢？<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>虽然说时代变了，两个国家不可避免的会在经济上有所合作，但是合作共赢可以，如果真正原谅的话，我还是过不去心里那道坎",,,,,,,,
3,日本人杀人放火金腰带，必须要灭亡,,,,,,,,
3,要日本承认罪行，无疑是让他们说自己不是人，因为他妈的他们干的就不是人事儿。,,,,,,,,
3,如果有日本人从心底承认这段历史，像中国道歉，同时也恶心痛恨他的祖先，然后对待中国非常友好，反对战争，并一直帮助中国，喜欢中国，同时给日本人宣传这段历史，我觉得没有理由不原谅他吧。但前提是95%的日本人都没有吧，所以这就是中国人无法原谅日本人的原因。,,,,,,,,
3,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
3,南京大屠杀82周年纪念，永不忘记，绝不原谅，铭记国耻，振兴中华,,,,,,,,
3,人民是无辜的？我跟你讲，当时东北三省三个月被日本沦陷，消息传到日本后，日本人民举国欢庆每当日军战机飞过日本人民的头顶时，日本人民集体欢呼对于侵华战争中战功显赫的日本军人，受全日本人民的拥戴与尊敬二战期间日军数量为什么会那么多，因为人民都会以参军为荣日军为什么如此嚣张，因为他们背后有千千万万的日本人民在精神和经济上支持着他们，拥戴着他们你还觉得人民无辜吗（转自b站某网友）,,,,,,,,
3,每个只要说到日本人不好的视频下，通常都会有这种套路控评操作：1/提中国人内部的黑点，好像日本的黑点就会自动消除一样。2/提韩国人，转移火力，让中国人无暇顾及日本人做了什么3/当上面那些都不能控制住中国人的怒火时，就抛出平民无罪论。给日本人做切割，断尾行为，减少伤害影响。4/当上述情况都无法解决，最后一个套路：营销号举报，不是营销号就说引战举报。反正只要视频删除了，就这样视频里日本人的恶行也没人知道了，视频下骂日本的言论也清除得干干净净了。,,,,,,,,
3,最近日本推特上有一篇推文，是转载bbc说在南京大屠杀里有一个丹麦人救了许多中国人，结果下面的评论里绝大部分都是骂bbc散布假新闻的，就其他还有质问“如何在一个只有25w人的城市里杀掉30w？”,,,,,,,,
3,我觉得要是普通人看到日本人是没什么感觉的，但是如果让经历日本屠杀的幸存者看日本人心里肯定是有恐惧的，很多人现在就是事不关己高高挂起状态也没办法，不过跪舔日本的真的恶心,,,,,,,,
3,其实我是想说，日本做事做过火了！我相信一部分是被逼的另一部分是杀人杀上瘾,,,,,,,,
3,集体举报up吧,,,,,,,,
3,不承认，不认同，不代表没有发生过。如果美国和日本两个国家互换一下位置，日本也不会认同自己用原子弹炸过美国，因为他们是一个不愿意正视自己历史的国家。,,,,,,,,
3,不是啊  我去过日本  是承认有过南京大屠杀历史啊 只不过政客不承认或争议因为对政治家不利  毕竟不是光采的好事  就像地域黑说别人没素质  自己却实没素质也要反咬一口抹黑对方是个地域黑 说一句哪都有好人坏人别以偏概全,,,,,,,,
3,已经举报了 别骂了  一起举报把,,,,,,,,
3,这不是以前的b站了，我是来看动漫的不是来看这些垃圾视频。,,,,,,,,
3,举报,,,,,,,,
3,服了 不举报还刘这篇过国庆,,,,,,,,
3,我看见**分子想打 看见极端爱国主义想骂 结果两头不讨好 两个一起骂我。。。。。。▄█▀█●,,,,,,,,
3,这不是中国校服风吗。。而且就算处理声音也好至少把学生说的话放出来吧。。可信度不高，别拿30万已故亡魂做自己博人眼球的途径,,,,,,,,
3,我呵呵一笑，垃圾视频,,,,,,,,
3,封面一张图内容全靠编，一群新创的号还讨论的热火朝天，这种视频不举报站内环境怎么好得了( ´_ゝ｀),,,,,,,,
3,有部电影叫战争与人，请你看看再说吧。我不想骂人。,,,,,,,,
3,瞎配视频,,,,,,,,
4,Σ(ﾟдﾟ;)中国不是每年屠杀7亿鬼子吗？电视剧都是这么演的,,,,,,,,
4,日本历史书其实是有写南京大屠杀的，而且他们也是承认的，他们称之为南京大虐杀，日军破城后造成中国人民大量伤亡，就是死亡人数没写明，所以日本人不可能不知道这件事的，这视频有点炒作仇日心态吧,,,,,,,,
4,国家交给我们历史是让我们勿忘国耻振兴中华，而不是让我们充满仇恨，每个国家都是为了自己的利益和荣誉，在这一点中国一样，国与国之间不会存在永远的朋友，只会有永远的利益，一定要保持客观辩证的思维来审视历史，日本有罪，但也侧面反应了当时的中国不够强大，如今中国崛起，也已经没有被人欺负的道理了,,,,,,,,
4,无脑喷，无脑洗，中间人的我笑看你们,,,,,,,,
5,每次看到有人说要屠杀日本人就感觉一些人是真蠢……狗咬了你你就只能咬回去？81年了，日本一直不道歉，中国人也一直因为这件事骂日本人。本质是不错的，但是到现在很多人似乎初心已经变了:骂日本不再是因为愤怒，而是打着“爱国”的幌子在语言上做着和日本鬼子一样的暴行有人发评论说:全国人民在默哀，南京人民在做什么？马路上还跑着日本车！说的就好像你们那没有似的现在很多人以****为荣，顺便再拿别人有日本的东西给别人强行加个“卖国贼”的帽子，看起来似乎很有道理，然而他们的内心只是借着这个喷人罢了。况且在全球经济一体化的时代，你想你生活中的所有物品不沾一个经济大国的一针一线，是不可能的！哪怕你买的实打实的国产，里面说不定就有零部件是日本的！很多“中国制造”，其实就是把外国的零部件买过来，然后组装起来再刷上“Made In China”罢了。还有人是真的更可恶！你哪怕是发布各种“屠杀日本人”之类的话好歹在形式上表达了自己的“爱国”情绪，然而还有一些人，拿着日本来谩骂国人！说“南京整天和日本亲”，说的好像冠冕堂皇的，其实就是讨厌南京罢了！昨天看到的，南京市内目前有600名日本人常驻，然而，隔壁大佬——上海，人数是2万。还有说南京路上跑的都是日本车的，大连那里有旅顺大屠杀，结果大连据说还整出一套五语报站:汉英俄韩日。你们怎么不提了？然而悲哀的是，这些堪称混蛋的人偏偏占领了道德制高点，在言语上拿着日本四处喷人，行动上却让人大跌眼镜！甚至公祭日那天高声痛骂日本，第二天就琢磨哪个日货好的人大有人在！真正爱国的人被喷子强加“卖国贼”的帽子，而他们发表发表“屠杀日本人”的言论就有一群人将他们赞为“爱国”原来现在给国家做贡献真容易！骂个人就是英雄了～,,,,,,,,
5,强烈提议封杀抗日神剧,,,,,,,,
