链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV15K4y1L7S2?from=search&seid=14747760683923945947,今天，见证者正在凋零，血与泪的记忆不能忘，不敢忘！,61000.0,166.0,20201213.0,10000.0,933.0,1027.0,224.0,140.0
评论点赞数,评论内容,,,,,,,,
739,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
398,勿忘国耻，吾辈当自强！,,,,,,,,
281,说句实话 特别感谢这些见证历史之人能够幸存  下来  和后辈们分享中国的历史 国耻 国强 不管是好是坏 都能给后辈们留下一段永远也不会忘记的历史 是他们让我们知道了中国的强大 为自己身为中国人而感到骄傲自豪,,,,,,,,
333,兄弟姊妹們讓一下，超過三十萬的同胞要回家了,,,,,,,,
191,我们没有资格原谅，更没有资格遗忘。勿忘国殇,,,,,,,,
189,给日本甲级战犯立像，以下跪之姿，将靖国公厕的骨灰挖出来，挫骨扬灰，世世代代提醒日本他们干过的事，让他们世世代代备受谴责，以祭天灵！,,,,,,,,
116,默哀!!!勿忘国耻!!!,,,,,,,,
64,勿忘国耻，吾辈自强,,,,,,,,
