链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1qs411E7pG?from=search&seid=10285669073430163330,韩国家人游南京（4）大屠杀遇难同胞纪念馆,108000.0,651.0,20180718.0,759.0,224.0,298.0,27.0,120.0
评论点赞数,评论内容,,,,,,,,
471,是侵华日军南京大屠杀遇难同胞纪念馆，不是纪念屠杀,,,,,,,,
474,说明一下，那里全名叫 “南京大屠杀遇难同胞纪念馆”，这是很严肃的事情，请不要用这种省略的读法。,,,,,,,,
153,我大公一家就是死于南京大屠杀，死前还寄有一封家书，现在在我家保存。每到南京大屠杀公祭日，二公四公二婆十二婆都会来我家，一起再看一次家书，然后默哀。每年听他们聊起以前的事，无比沉重和难过，这些苦过来的人，如今在这个太平盛世，格外突兀。无法想象一个草菅人命的年代里，他们是如何活下来的，又是如何面对恐惧……,,,,,,,,
151,这是一个我一直不想去的景点。提起南京，总会想起一段往事。高考招生时，南大的招生老师给我打电话，我一听到南京两个字，就直接拒绝了，几乎是下意识的。其实我对这个城市不熟悉，我家离这个城市也很远，但是一想起几十万人被屠杀，感觉不寒而栗，很难想象自己身处一个有几十万冤魂的地方，就算长期接受无神论教育的我，也无法克服这种发自内心的感觉。实际上我后来亲身了解了这个城市之后，我很后悔自己当初的决定，这是中部省份最好的城市之一，跟南大失之交臂，也是憾事一件了。,,,,,,,,
92,我希望如果以后有人看到这条评论的人，有机会去南京纪念馆的话，请保持安静，给予他们一点基本尊重，我曾经看过一个日本人拍的南京纪念馆里视频，我既然听到里面还有人发出刺耳的笑声，我不确定那笑声是不是中国人发出的。如果日本人看到中国人在自己的大被屠纪念馆还能这样…那真的是…另外那时候看到的视频也是很吵很嘈杂,,,,,,,,
60,作为南京人，我想说南京不是一个只有悲伤经历的城市！中山先生曾赞誉南京为博爱之都，所以在中山陵入口处的第一道花岗岩牌坊上，镌刻着“博爱”二字。南京欢迎大家！,,,,,,,,
45,日本这辈子是喜欢不起来啦，为什么都得不到一句道歉，为什连承认的勇气都没有,,,,,,,,
36,搞不懂，韩国人本着友善，敬仰来到南京瞻仰，本应该跟视频中说的一样勿忘国耻，砥砺前行，为何会引战朝鲜族跟韩国？换位思考，你们去韩国瞻仰纪念馆会同心同德吗，有些人骨子里就是汉奸,,,,,,,,
35,"在<a class=""video-seek"" data-p=""-1"" data-time=""233"">3:53</a>处有个弹幕说“在B站批评日本也是不识抬举”是什么意思？混账东西！",,,,,,,,
