链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1gy4y1B7Yk?from=search&seid=14747760683923945947,【作家故事】将生命奉献给南京大屠杀的人：不该被忘记的张纯如,60000.0,440.0,20201213.0,11000.0,5546.0,2967.0,705.0,160.0
评论点赞数,评论内容,,,,,,,,
84,"<span class=""stick"">置顶</span>【道歉】：因为自己的不谨慎，在视频中将【南京大屠杀遇难同胞纪念馆】说成了【大屠杀纪念馆】，在此对自己的不严谨道歉！谢谢大家提醒！",,,,,,,,
1458,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站",,,,,,,,
1184,张纯如女士，崩溃抑郁不是调查南京大屠杀。南京大屠杀他压力很大但是坚持下来了。后续他深入东亚，东南亚调查日本亚洲其他国家犯下的罪行。同时日本右翼不断骚扰他。威胁他。甚至采取公开的危害。在调查日本菲律宾巴丹行军暴行之后，看到日本士兵为了活命吃掉自己的士兵等暴行。最后崩溃了。,,,,,,,,
448,能不记住嘛？日本至今依旧没变，时刻想着害死我们。,,,,,,,,
372,为什么一身正气的人都这么美,,,,,,,,
372,"视频中有一些话出自张纯如女士的书  希望up可以标注一下<img alt=""[tv_腼腆]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/89712c0d4af73e67f89e35cbc518420380a7f6f4.png@100w_100h.webp""/>",,,,,,,,
296,有幸读过张纯如女士的书，看了后确实震撼人心，希望每一位中国人都能勿忘国耻,,,,,,,,
260,"勿忘国耻，张纯如一个值得所有中国人铭记的美籍华裔<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
190,今天是南京大屠杀，国家公祭日，牢记历史，勿忘国耻。当年参与南京大屠杀的日军部队有朝香宫彦亲王、日军华东派遣军司令松井石根、第5师团第9旅团国琦支队(指挥官国琦登)、第6师团(师团长谷寿夫)、第3师团(师团长藤田进)、第9师团(师团长吉住良辅)、第10军(司令官柳川平助)、第16师团(师团长中岛今朝吾)、第18师团(师团长牛岛贞雄)、第114师团(师团长末松茂治)。这些日军部队应该是战犯，包括他们的指挥官。可惜，有些逃了；尤其是那个朝香宫彦亲王。,,,,,,,,
169,推荐张纯如母亲张盈盈女士写的关于她生平的传记《张纯如:无法忘记历史的女子》。,,,,,,,,
161,买了这本书之后，放假的时候读了它，真的是血淋淋的记录，看着看着就开始哭，希望更多人能够读一读她的书。,,,,,,,,
155,赞，14年抗战中国死伤超过3500w人，而南京仅仅只是其中的117分之1，三两个字的一个地名就代表着一个败仗和恐怖数字的死伤。,,,,,,,,
124,南京大屠杀是我们中国永远不能忘记的历史。每每看到这断历史，都会为之愤怒。憎恨那些日本侵略者，为什么如此残忍。张纯如所为真的是很多人的难以企及的了，真的是一腔热血，为之震撼。不要忘记这样的人，不用忘记我们的国耻！最后，希望世界一片祥和。,,,,,,,,
105,“记住南京大屠杀这件事，究竟有什么意义？”“不忘历史，不忘国难 化仇恨为决心，化悲痛为动力 振我祖邦 兴我中华”,,,,,,,,
97,我没有勇气看这位女士的书，就像我没有勇气看完南京大屠杀一样。我怕还没看完就崩溃了，人和chusheng的心理是不能比的,,,,,,,,
125,中国人民与日本人民是一致的，只有一个敌人，就是日本帝国主义和中国民族败类。                                                                                      ———毛泽东 1945年5月15日,,,,,,,,
79,南京大屠杀遇难同胞纪念馆，有必要强调一下，不是大屠杀纪念馆,,,,,,,,
73,在张纯如女士身上看到了神性 这种面对深渊勇于牺牲自我的精神除了神凡人有几个可以做到？她身上有的不是一时的勇敢牺牲 是几年夜以继日不间断的直面黑暗的勇气 黑暗以这种方式吞噬了她 但她没有失败 她是胜利者 她将永远被世人仰望,,,,,,,,
71,这本书我有，看了一章整个人都不好了。作为日语教学up主，我一直以为自己很了解那段历史，没想到只是真实历史的冰山一角…,,,,,,,,
69,"推荐个NNN 纪录片]【南京事件 ——侵华老兵的证言】【南京事件2——修正与检证历史】该片以日本制作组花费近四年时间从日中两国搜集到的第一手历史资料为基础，驳斥了试图否认或篡改大屠杀史实的历史修正主义。纪录片中，日本士兵描述了在1937年12月16、17日是如何杀害中国俘虏的事实，承认当时杀害数十万中国人，片中用CG动画还原了令人心痛的枪杀现场。勿忘历史，警钟长鸣。希望每一次靠近历史的努力，都会让前进的脚步更加踏实<img alt=""[委屈]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png@100w_100h.webp""/>",,,,,,,,
68,有录像，有历史为证。小日本这特么还能睁眼说瞎话,,,,,,,,
63,张纯如是上天派给中国人的天使，她回去天庭了,,,,,,,,
61,日本侵华时，我父亲亲身经历过，我小时候，他跟我讲过发生在我们那里的很多真实故事，其残暴程度让我终生难忘，我列举一件事。1，我大哥二哥盖房的地方当年有窑厂，烧制砖瓦.大缸和生石灰等，95年之前窑厂都还在，1942年小日本打到我们村，村里人都往大山里跑，有个来不及转移的人被抓住了，日本兵把他塞进大水缸里，再倒进生石灰（烧透的石头冷却以后就变成生石灰，生石灰一遇到水就会发热膨胀粉碎，就成了粉刷墙壁用的石灰），再倒进水，发热膨胀把那个人烫得哇哇叫，然后日本兵哈哈大笑扬长而去，等日本兵走后，躲在窑厂里面的人把他给救出来了，保住了一条命，但是全身烫的都是伤疤，惨不忍睹，小时候一见到那个老人家，我鸡皮疙瘩就会起来。,,,,,,,,
51,正如张纯如所说的，人类历史上这种残暴泯灭人性的悲剧并不在少数，但是其骇人程度能与南京大屠杀比拟的并不见多。众所周知的纳粹对犹太人的屠杀国际上已经有太多文学影视作品展现暴行之残虐，而对南京大屠杀的记录却国际之上鲜少听闻，这其中当然有西方世界的舆论封锁等各种原因，但至少作为中国人的我们不应该忘记。我很多时候在想，聪慧如张纯如，胸怀博大如张纯如，她能够理性呼吁，当今无论中国人日本人应当以史为鉴，探讨文明教化。,,,,,,,,
36,up这期视频很棒挺喜欢你的视频的，但是最近好像被限流了，希望这期视频播放量高点吧。,,,,,,,,
36,铭记历史 勿忘国耻,,,,,,,,
45,勿忘国耻，致敬女英雄,,,,,,,,
39,币是为张纯如女士投的，赞是为up点的。,,,,,,,,
30,忘记了就是对历史的背叛，对民族的背叛，你忘记了我忘记了，那我们的后人呢？十年？百年？那到时候就全都忘记了。我们需要一代一代的传下去，这是国仇,,,,,,,,
26,有人靠着一己之力，扭转国际态势，为正义发声。有人靠着一己之力，为他人献上践踏自己国家的基石。,,,,,,,,
21,还有一位当时庇护了25万中国人的德国人，约翰拉贝，我们不应该忘记他们。,,,,,,,,
21,几乎付出生命代价，张纯如死了？,,,,,,,,
19,英雄,,,,,,,,
19,"我们不能左右日本人，但如果我们自己都忘记，那这段历史真的会被遗忘了！<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
15,张先生值得令人敬佩！,,,,,,,,
17,南京今天下初雪了,,,,,,,,
13,呼吁拍一部张纯如题材的电影。能选，我一定会去看。,,,,,,,,
11,"勿忘国耻,振兴中华",,,,,,,,
12,警钟长鸣，帝国主义亡我之心不死，帝国主义和霸权主义一直没消失，我们的革命还得努力继续,,,,,,,,
9,高中时看过张纯如女士的纪录片  特别震撼，边看边哭！而且纪录片里面有一首歌《a song for iris》特别好听！,,,,,,,,
9,"黑太阳南京大屠杀，南京1937都是一比一还原日军的暴行，看看吧<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
8,忘记自己国家的历史就是忘本,,,,,,,,
8,将来如果有机会希望能斩草除根日本这个狗杂种,,,,,,,,
8,蛮夷畏威不畏德，世界和平是可贵的，但要让东洋倭子认识到错误，让他们全体跪下承认、认罪，唯有武力打痛他们，当红旗飘扬东京，天皇被绞死时，倭子才会有记性。,,,,,,,,
6,今天是南京大屠杀，国家公祭日，牢记历史，勿忘国耻。当年参与南京大屠杀的日军部队有朝香宫彦亲王、日军华东派遣军司令松井石根、第5师团第9旅团国琦支队(指挥官国琦登)、第6师团(师团长谷寿夫)、第3师团(师团长藤田进)、第9师团(师团长吉住良辅)、第10军(司令官柳川平助)、第16师团(师团长中岛今朝吾)、第18师团(师团长牛岛贞雄)、第114师团(师团长末松茂治)。这些日军部队应该是战犯，包括他们的指挥官。可惜，有些逃了；尤其是那个朝香宫彦亲王。,,,,,,,,
6,女英雄,,,,,,,,
6,致敬,,,,,,,,
5,有些事情是作为个体的一个人难以负担的，而你却扛起了那么多。我也做不了很多，我会记得你所做的，让别人也知道你。致敬。,,,,,,,,
5,勿忘国耻,,,,,,,,
5,一个人能做什么一个人能做的事情超乎想象,,,,,,,,
4,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站",,,,,,,,
4,这是一位敢于凝望深渊的勇士！我向张纯如女士致敬！,,,,,,,,
4,不忘马克思，反对所有的fxs与极民 ，也不忘曾经在延安的日共,,,,,,,,
4,其实那时的国家还不足以强大，如果纯如活到了现在应该会回到祖国在祖国怀抱里感受前所未有的温暖吧。,,,,,,,,
4,三年以来，在人民解放战争和人民革命中牺牲的人民英雄们永垂不朽！ 三十年以来，在人民解放战争和人民革命中牺牲的人民英雄们永垂不朽！ 由此上溯到一千八百四十年，从那时起，为了反对内外敌人，争取民族独立和人民自由幸福，在历次斗争中牺牲的人民英雄们永垂不朽！,,,,,,,,
4,谢谢你，我是南京人，真的谢谢你,,,,,,,,
4,"向张纯如致敬！感谢她的坚持！我们不会忘记南京大屠杀！！！<img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/><img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>",,,,,,,,
4,真的 非常非常敬畏佩服张女士,,,,,,,,
4,日本右翼跪下谢罪,,,,,,,,
4,泪目,,,,,,,,
4,谢谢up主你！,,,,,,,,
4,棒,,,,,,,,
6,敬礼！谨记！,,,,,,,,
5,给孩子一个三连吧，他不好意思要,,,,,,,,
3,致敬张纯如先生，以一己之力为死难的同胞呼声！,,,,,,,,
3,她了不起,,,,,,,,
3,一想到那些战犯没被彻底清算，死了还进靖国神厕受到朝拜，现在日本政府不仅没后悔反思，反而还想篡改历史就感到恶心，一想到国内还有洗地的更恶心了。,,,,,,,,
2,去了淮安张纯如纪念馆！致敬英雄！,,,,,,,,
2,历史会记住张纯如！,,,,,,,,
2,三连，三连，必须三连！,,,,,,,,
2,世界了不了解无所谓，只要中国人记得就足够了。这个仇早晚要报的,,,,,,,,
2,女英雄，致敬,,,,,,,,
2,唯有自强不息,,,,,,,,
2,要记得，他们的牺牲,,,,,,,,
