链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1qJ411C7VN?from=search&seid=4951455791367003205,今天，向南京大屠杀死难者默哀,132000.0,2156.0,20191213.0,点赞,9311.0,2100.0,1605.0,820.0
评论点赞数,评论内容,,,,,,,,
2567,苍苍蒸民，谁无父母？提携捧负，畏其不寿。谁无兄弟？如足如手。谁无夫妇？如宾如友。生也何恩，杀之何咎？其存其没，家莫闻知。人或有言，将信将疑。悁悁心目，寤寐见之。布奠倾觞，哭望天涯。天地为愁，草木凄悲。吊祭不至，精魂无依。必有凶年，人其流离。呜呼噫嘻！时耶命耶？从古如斯！为之奈何？守在四夷。,,,,,,,,
3151,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
1361,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
769,"巍巍金陵,滔滔大江,钟山花雨,千秋芬芳。一九三七,祸从天降,一二一三,古城沦丧。侵华倭寇,掳掠烧杀,尸横遍野,血染长江。三十余万,生灵涂炭,炼狱六周,哀哉国殇。举世震惊,九州同悼,雪松纪年,寒梅怒放。亘古浩劫,文明罹难,百年悲叹,警钟鸣响。积贫积弱,山河蒙羞,内忧外患,国破家亡。民族觉醒,独立解放,改革振兴,国运日昌。前事不忘,后事之师,殷忧启圣,多难兴邦。八十二载,青史昭彰,生生不息,山高水长。二零一九,国家公祭,中外人士,齐聚广场。白花致哀,庄严肃穆,丹忱抒写,和平诗章。大道之行,天下为公,大德曰生,和气致祥。和平发展,时代主题,民族复兴,世代梦想。龙盘虎踞,彝训鼎铭,继往开来,永志不忘",,,,,,,,
461,勿忘国耻，吾辈自强。,,,,,,,,
383,去过那里一次真的不想再去一次。太过沉重，勿忘国耻，我辈当自强。,,,,,,,,
358,看见那些白发苍苍的受害者老人突然泪目，我辈当自强,,,,,,,,
302,我在现场，很荣幸能够参加这次的公祭仪式，作为一名大一新生，这是第一次这么近距离地、深刻地感受到这种国家情，想到先烈们的奉献，在这种氛围下，真的非常催泪。铭记历史，勿忘国耻。,,,,,,,,
229,"公祭鼎铭文
泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼉鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。",,,,,,,,
161,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。谢谢！转,,,,,,,,
164,和平是前辈们用命和血换来的，看着那厚重的300000，我们谁也没资格代替他们以及那些受害者去原谅某些人。,,,,,,,,
113,B站PC端官网灰白了,,,,,,,,
87,铭记历史,,,,,,,,
85,沉睡的雄狮已经苏醒，是时候让世界颤抖，泱泱大国，吾辈以自强不息，,,,,,,,,
72,勿忘国耻,,,,,,,,
67,武汉一位小小市民向本国战争遇难同胞者默哀，，我们可以暂时放下曾经种种过往，冷静对待他国无恶意的民众，但是我们绝没有资格替惨死的同胞原谅和宽恕，因为我坚定明白善不可忘，而罪无可恕，在我的家乡我也明白，国立武汉大学不光光是用来学习知识的，不讲武国不立。,,,,,,,,
38,老师这段时间莫名其妙地赶进度，原来是为了在这一天，好好跟我们讲这段过往……勿忘国耻，牢记历史,,,,,,,,
38,默哀，勿忘国耻,,,,,,,,
37,前事不忘后事之师……,,,,,,,,
30,今天的班会主题，南京大屠杀，我哭了好久，纸都用完了,,,,,,,,
28,今年清明有幸争取到了参与拍摄清明祭视频的名额，虽然只是一个背景板，但我的位置非常幸运，就在幸存者或幸存者后代的附近，能够近距离观察到他们。这段在我脑海中只是几段文字和几张黑白照片的历史在见到他们的那一刻变得鲜活，看着他们为逝去亲人献花，在纪念墙上描画他们的姓名，那种触动完全无法用语言形容。从那个时候开始，我就希望能为这段历史做点什么。所以在今年下半年我参加了学校与纪念馆合作的传承记忆行动，接触到了在世幸存者中的四位。由于各种原因，最后真正配合我们完成纪念馆任务的只有一位，但对于我而言也算是一次难忘的经历。从他们身上流露出的对侵略者的恨意，党性思想，乃至对于新中国的希望都是比我们这一代更为强烈的。这也是这次活动给我带来的触动所在。历史的伤痛不能因亲历者数量的减少而被忘却。又逢公祭日，愿逝者安息🕯勿忘国耻，愿我辈自强。,,,,,,,,
22,我看到五千年的象形文字，我看到未来凝视的眼睛,,,,,,,,
18,🕯🕯🕯,,,,,,,,
15,你們是民族的光榮，你們為救國而犧牲，冬天有淒涼的風，卻是春天的搖籃。安息吧，死難的同胞，別再為祖國擔憂，你流的血，照亮著路，我們會繼續前走。2019-12-13 台灣同胞留,,,,,,,,
14,我，在这片土地上生活了十年今天是12月13号是南京大屠杀遇难同胞纪念日 牢记历史，珍爱和平，不忘过去。我不能做什么，但我能祝愿今天回来看南京的亡灵们，一路平安。,,,,,,,,
14,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
14,"勿忘国耻<img alt=""[2233娘_郁闷]"" src=""//i0.hdslb.com/bfs/emote/485203fe7100f2c8fc40b2800a18fe20b35f2f1a.png@100w_100h.webp""/><img alt=""[2233娘_郁闷]"" src=""//i0.hdslb.com/bfs/emote/485203fe7100f2c8fc40b2800a18fe20b35f2f1a.png@100w_100h.webp""/><img alt=""[2233娘_郁闷]"" src=""//i0.hdslb.com/bfs/emote/485203fe7100f2c8fc40b2800a18fe20b35f2f1a.png@100w_100h.webp""/>",,,,,,,,
11,今天在南京遇到一个日本人，会说中文，他一个人来，跟我说，一定要来中国了解那段可怕的历史。,,,,,,,,
11,"公祭鼎铭文
泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼉鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。",,,,,,,,
8,有些事，我们不能忘，也不敢忘！铭记，不只是民族的悲怆，还有落后必亡的训诫；纪念，不为宣扬复仇的怨念，只为许下复兴的心愿：吾辈当自强。,,,,,,,,
8,勿忘国耻是为了不让厉史重演！中国人要团结起来！,,,,,,,,
6,南京大屠杀是人类史上的一次大灾难，日军的侵略行径是对人类的公然挑战。侵华日军天真地以为在南京发动惨绝人寰的大屠杀就能让中国人民丧失抗战的勇气和决心，以达到快速灭亡中国的目的，但是，中国人民没有被打倒，顽强抗争，取得了最终的胜利。今天，虽然中日友好是大势所趋，但我们依然要铭记历史、珍爱和平，时刻警惕军国主义的死灰复燃。事实证明，一个国家只有强大才能不受压迫，一个民族只有自强才能屹立不倒。,,,,,,,,
6,"默哀<img alt=""[委屈]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png@100w_100h.webp""/>",,,,,,,,
4,灯终有一天会全部熄灭的，灯全熄灭的时候就是真的死无对证的时候他们一直在等恶魔的道歉恶魔一直在矢口否认。恶魔现在最希望的正是，我们一直以来最害怕的时候——他们全部逝去勿忘国耻，吾辈自强！我们没有理由，也不够资格替先辈原谅侵略者今天，南京绝对会很堵因为有30多万亡灵要回家勿忘国耻，吾辈自强！勿忘国耻，吾辈自强！勿忘国耻，吾辈自强！,,,,,,,,
4,只有我一个点赞了，我突然觉得不对，想了三秒，点了回来。默哀。,,,,,,,,
4,我第一次去了南京大屠杀，进去时都是很沉默严肃，说话都是很小声的，看到好多无辜人的名字，真的超级多，往里看又看到了一个类似古代一样的建筑物，还有白骨。当快出来的时候，我感受到了沉重，就是像有什么东西压着你一样，但是我想想，下面是多少无辜的人啊。当我出来的时候又看到了一个话（我说的可能不完全对）“记住历史，忘记仇恨”。所以勿忘国耻，牢记使命！！！！！,,,,,,,,
4,"公祭鼎铭文
泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼉鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。",,,,,,,,
4,勿忘国耻，振兴中华🇨🇳,,,,,,,,
