链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1iA411s71J?from=search&seid=9057015741557747434,从【十字架】到【利剑】的转变！解读乌合麒麟新作《国家公祭》,403000.0,593.0,20201214.0,25000.0,3909.0,2974.0,619.0,420.0
评论点赞数,评论内容,,,,,,,,
2123,"<span class=""stick"">置顶</span>字幕有点问题，画面有些卡顿（云剪辑似乎不太靠谱啊），我白天会重新上传一个版本。分享这个往日十字架的故事，是想说今日的利剑来之不易。文艺工作者们要珍惜，要努力。共勉<img alt=""[奋斗]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb2060c15dba7d3fd731c35079d1617f1afe3376.png@100w_100h.webp""/>",,,,,,,,
3223,"在乌合麒麟的作品里，十字架变成了剑，因为和平不是祈求而来的，而是当正义的剑指向哪里，和平才会到达哪里！<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>这个画家，真是不简单！<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
2849,十字架既可以是刑架，也可以是剑，也可以是宗教符号，关键的还是你看到了它是什么，赋予了它各种属性。,,,,,,,,
1941,"书柜上三本书：被遗忘的大屠杀真相：裕仁天皇与侵华战争日本国窃土源流钓鱼列屿主权辨<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
3173,参考之前杀害阿富汗小孩的画里对羊的解读，乌合麒麟应该是相当熟悉基督教的，这边十字架应该也是有这个意思的在我知道的故事里，耶稣被钉在十字架上死亡，之后马上3天后，在信徒的注视下复活了。或许这幅画想表达的就是这个意思，他们虽然遭受到了反人类的屠杀，但是他们依旧活着，活在每一个中国人心中,,,,,,,,
1077,我一开始不知道这是十字架的时候，我以为这是一把利剑，象征着残酷史实的利剑，狠狠地刺穿了靖国神厕的伪装。在神厕表面的光鲜之下，是数以百万计的中国人民的鲜血，是无以计量的罪孽。虽然悠悠姐的讲解很有道理，但我更认可我心中的这个意象。,,,,,,,,
985,有时候该鼓励跳出象征符号去看待事物，该称赞那些把纪念碑称作铁锤、利剑的年轻人，因为他们没有被固定的思维是宝贵的财富。,,,,,,,,
1141,？？？我寻思，那个不是死难者同胞纪念馆门口的雕塑嘛,,,,,,,,
375,我觉得不仅是十字架，也是一把剑，像是达摩克里斯之剑，予以告诫。,,,,,,,,
338,我觉得这是剑，重剑无锋而已,,,,,,,,
317,外形是十字架实际上却起着利剑的作用，也是对西方虚伪仁慈的一种反讽了，并且对倭寇而言，只有这种“仁慈”才能让它们跪拜反省。,,,,,,,,
1854,过于强调文化自尊，实际是一种文化自卑的表现。人家用广泛为人所知的十字做标志，其目的主要是为逝者安息，不忘国耻。而有些人根据这个标志，在这搞文化溯源，文化排斥，显得自己极其小家子气，且背离了乌合麒麟做这张图的意义与初衷。,,,,,,,,
278,我觉得是一把剑！,,,,,,,,
205,"一流国家做棋手，二流国家做棋子，三流国家做棋盘<img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/>",,,,,,,,
128,"我不管是十字架还是刑架还是剑还是什么，只要是能砸烂日本军国主义余孽的，都是好东西<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
221,不是，一群人真就不看视频直接评论？妥协，十字架，吵得不可开交，视频里说了这个十字也参考了南京发现的南唐石刻，谁规定十字型就是西方专属了？南京大屠杀不光是中国人的悲剧，也是世界二战全世界的警钟，这个形制选取的是东西方文化里都存在的东西，你怎么理解它是看观察者自己的文化背景来赋予意义的。当然嚷嚷着剑的，你可以说麒麟的画把它用做了一把剑并且认为很好，但是不能直接贬低和无视当初雕塑创作者的原意。还有说雕塑越丑恶吓人越有警示作用的，你是完全不考虑南京本地人了？我南京人路过纪念馆还要天天被雕塑视觉冲击？你又不住南京,,,,,,,,
133,新时代文艺工作者就应该有新时代的样子！新时代的中国青年更应该有新时代的样子！,,,,,,,,
86,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）距统计，抗日战争直接导致4500w中国人伤亡，总计2亿中国人受到战争损害！但某些人眼里，它只看得见那两颗原子弹。（转）,,,,,,,,
95,今天在网上看到好些个不知道今天什么日子的人，我寻思着这也不是第一年公祭日吧，应该铭记于心的日子怎么能成年了还不知道？前人还没有等到道歉，我们更没有理由忘记！,,,,,,,,
