链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1YK4y1s7YM?from=search&seid=14471170896752309338,送别，又一位慰安妇制度受害者离世,219000.0,2829.0,20200706.0,22000.0,1442.0,1767.0,265.0,940.0
评论点赞数,评论内容,,,,,,,,
13312,我们没有任何资格和权利替他们原谅侵略者的行径，但我们有义务牢牢记住这些，还要告知后辈们这些历史。,,,,,,,,
8126,"到死了都没有得到一个公道，小日本。<img alt=""[呆]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/33ad6000d9f9f168a0976bc60937786f239e5d8c.png@100w_100h.webp""/>",,,,,,,,
5695,日本军国主义畜生该死。奶奶下辈子要过得幸福啊！,,,,,,,,
4161,日本政府必须道歉！必须认错！必须赔偿！必须让日本后代牢记这段残酷的历史！,,,,,,,,
4123,"日本的畜牲们到现在也不道歉<img alt=""[笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/81edf17314cea3b48674312b4364df44d5c01f17.png@100w_100h.webp""/>",,,,,,,,
2046,希望活着的还能等到一个道歉,,,,,,,,
2030,她们在等日本雜种道歉，日本雜种在等她们死亡,,,,,,,,
1950,我姥爷的大伯母就是日本投放细菌死的 我们当地叫做火痢拉 我姥姥的舅舅亲自上战场打过鬼子 我爷爷从鬼子手底下救过人 日本鬼子真的特别残暴 而且日本直到现在也没道歉 战犯的灵位还在靖国神社供着 日本真的是一点点也没有反思自己对世界各国造成的伤害  勿忘国耻 牢记历史 老奶奶一路走好 早晚有一天我们会报仇的,,,,,,,,
2136,没有一个后辈，有资格去替被伤害的前辈原谅那些万恶的侵略者，谢谢。,,,,,,,,
1167,今天一个受害者离世，会激起中国人的感想，明天一个受害者离世，再一次激起中国人的感想，等到这个世上再也没有受害者，只剩下空洞的纪念日时，我们的所思所想的力度会不会逐渐减小呢？当活生生的例子一个一个消失，我们会不会渐渐忘却往事呢？当解构主义趁此占据历史，我们会不会从愤恨变为“理智的思考”，再变为息事宁人呢？我不是什么圣人，我的思维仅仅局限在这，在中日友好时期，我是坚定的和平捍卫者，若中日再一次爆发战争，我是一个凶残的复仇者。,,,,,,,,
622,这些受害者在等日本人道歉，而日本人却在等这些受害者死亡。这只是让我生气我真正害怕的，是等到多少年以后，中国的“和平主义者”们代表他们说出“过去了就过去了”，甚至遗忘那段历史，就像日本的教科书那样“是为了中国好”,,,,,,,,
614,小日本就是想等到所有受害者去世后好息事宁人，从而让我们忘记这段历史，现在还出一些夹带私货的动漫（如它英）来给它们和我们的青少年洗脑，其心可诛！,,,,,,,,
465,现在很多年轻人都说这是以前的事了，不应该恨日本了。呵呵！我都不知道是不是自己的三观有问题了。,,,,,,,,
431,"不得不说，日本人在篡改教科书上倒是有一套<img alt=""[再见]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fc510306bae26c9aec7e287cdf201ded27b065b9.png@100w_100h.webp""/>我一个在日留学的同学跟我分享的，关于卢沟桥，日本教科书给出的意思是中国人先找的事，日本只是出于正当防卫，南京大屠杀有记载，但是前提是中国人挑衅日本人，害死了很多的日本人，然后为了维护天皇尊严才决定血洗南京城，看到这，我明白了n站上关于南京大屠杀的视频一群日本人在弹幕叫好的原因了，日本这个国家真心没啥好说的，连自己国家历史都能篡改，今后注定当舔狗一条，永远直不起身板来<img alt=""[再见]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/fc510306bae26c9aec7e287cdf201ded27b065b9.png@100w_100h.webp""/>",,,,,,,,
