链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1gD4y1X7fR?from=search&seid=14667085752957302344,南京师范大学“旭日”旗事件；南师大是否忘记金陵女子文理学院魏特琳女士了。,267000.0,1066.0,20201120.0,13000.0,873.0,1120.0,572.0,1220.0
评论点赞数,评论内容,,,,,,,,
12194,"在南京的！211大学！的日语系！的研究生！你们觉得他会搞错？<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>我一个机械专业的本科生，我都知道旭日旗是个什么鬼东西",,,,,,,,
7987,旭日旗，又称日本军旗，是带有红日和旭日光芒图案的一种旗帜，是原日军以及现在的日本自卫队所采用之军旗帜。在第二次世界大战期间，在中国抗日战争时期（1931年-1945年）和二战中日本士兵手持旭日旗烧杀抢掠因而旭日旗被视为挑衅象征，被视为带有冒犯性的日本军国主义的象征。可怕的不是无知，而是遗忘！,,,,,,,,
5329,赵薇以前披旭日旗拍写真被清出娱乐圈，差点连中国人都作不了。有谁还记得？,,,,,,,,
5894,在另一个被删的视频评论：这个还是被马克思主义学院举报的,,,,,,,,
3596,举重若轻玩的挺好哦，所谓的网上道歉就是在qq群里说一声看错了图！刚学日语不懂日本文化？你在和广大爱国群众开玩笑吗？和懂不懂日本文化学不学日语有什么关系！这不是精日恶心人，日本旭日旗除非故意怎么找到的！还难为你自己打印出来恶心我们哦,,,,,,,,
3552,这次事件南京高校称该学生将旭日旗帜看错成日本国旗，严加教训即可。简直令人窒息。这件事怎么可能会“看错”。现在就是去某宝搜索也不可能搜到，网上搜日本国旗不可能出现。除非是这个学生故意直接搜“旭日旗”才可能搜到！,,,,,,,,
2027,它没认错，只是没想到会引起轩然大波。现在只能借口是认错了，难道你还指望它有胆子承认它就是故意的吗？你不会真的以为它傻吧！它只是坏透顶了，又不是蠢到家了,,,,,,,,
2369,如果你看见一只蟑螂，那肯定有一个蟑螂窝,,,,,,,,
1503,那个马赛克就是日本旭日旗帜！哎！南京！南京！,,,,,,,,
