链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Xa4y1W7sW?from=search&seid=14204589028410475788,“我只要不死，我肯定忘不掉的”,82000.0,69.0,20201213.0,17000.0,856.0,1221.0,75.0,120.0
评论点赞数,评论内容,,,,,,,,
1643,或许，那些幸存者等不到日本道歉的那天，但历史将永远记住，那些衣冠禽兽的罪恶与丑陋,,,,,,,,
785,铭记是最好的告慰,,,,,,,,
308,勿忘历史！！！,,,,,,,,
253,勿忘国耻!忘记历史就等于背叛,,,,,,,,
191,幸存者逝世很令人惋惜，但是，后代人定会记得那段屈辱的历史,,,,,,,,
130,"团子们的头像都灰了啊<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>，一起默哀，永不忘记国耻！",,,,,,,,
112,他们在等日本给他们道歉，日本在等他们死,,,,,,,,
63,那个时代的人真的很坚毅啊，看过南京大屠杀的历史照片和731黑太阳的电影，太难忘了，简直比恐怖片还要可怕的真实，永远不会忘记历史，不会原谅日本。,,,,,,,,
61,旅顺大屠 杀（公元1895年）济南惨案   （公元1928年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）距统计，抗日战争直接导致4500w中国人伤亡，总计2亿中国人受到战争损害！但某些人眼里，它只看得见那两颗原子弹。（转）,,,,,,,,
48,勿忘国耻牢记历史,,,,,,,,
36,"我今年30我会让我的孩子孩子的孩子 永远记得！国耻永不忘 永远不敢忘！<img alt=""[拥抱]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png@100w_100h.webp""/>",,,,,,,,
26,勿忘历史！！！,,,,,,,,
21,勿忘国难,,,,,,,,
21,勿忘国耻,,,,,,,,
20,哎……勿忘国耻牢记历史！,,,,,,,,
14,勿忘国耻,,,,,,,,
14,国耻！！勿忘！自强！！！,,,,,,,,
14,不忘历史！振兴中华！,,,,,,,,
13,勿忘国耻,,,,,,,,
12,我感到非常恐惧:30万中国人被残杀的历史可能会消失，就像这些受害者曾在日本占领之下消失一样；将来某一天，世界可能真的会相信日本政客的狡辩，认为南京大屠杀是一个骗局和谎言——他根本不曾发生过。通过写作，本书我强迫自己不仅研究历史本身，还探究历史研究的方法——考察历史形成的动力和过程。究竟是什么原因使一些历史事件被载入史册，而另一些事件则被人遗忘？具体而言，像南京大屠杀这样的事件是怎样从日本(甚至整个世界)的集体记忆中消失的？——摘自张纯如的书《南京大屠杀》,,,,,,,,
11,勿忘国耻,,,,,,,,
