链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1DQ4y1A7PK?from=search&seid=14471170896752309338,日本人是怎么看待侵华战争的,227000.0,2778.0,20200531.0,7871.0,252.0,2017.0,318.0,880.0
评论点赞数,评论内容,,,,,,,,
215,"<span class=""stick"">置顶</span>日本街坊：你对中国了解多少？<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""1"" href=""//www.bilibili.com/video/BV1va4y1j71P"" target=""_blank"">日本街访-你对中国了解多少</a>当日本人在南京街头求助，路人们会是什么反应呢<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/BV1pE411R779"" target=""_blank"">当日本人在南京街头求助，路人们会是什么反应呢</a>",,,,,,,,
4002,自己被炸倒是记得很清楚,,,,,,,,
2123,可以说，日本主流对侵华战争的漠视甚至歪曲美国脱不了干系，现在的日本就是美国想要的日本。,,,,,,,,
3988,"这只是部分日本人，绝大多数日本人都没有悔改，他们参拜靖国神社就是没有悔改的证明，所以日本人绝大多数没有认错<img alt=""[tv_doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6ea59c827c414b4a2955fe79e0f6fd3dcd515e24.png@100w_100h.webp""/>",,,,,,,,
1454,我们不需要知道日本人是怎么看待这场战争的，我们需要知道是这场战争给我们这个国家，这个民族甚至是整个世界带来可怕的灾难，我们作为中国人🇨🇳，永远也不能忘了这场战争，铭记历史，勿忘国耻，才能完成名族伟大复兴，才能让我们中国🇨🇳不再遭受这样的灾难,,,,,,,,
993,别问了现在的日本根本就不是日本，现在日本的名字叫美国，日本都有美国驻扎军队的安培都是美派的，日本原版的政客都被换成了支持美国的政客，这叫文化入侵,,,,,,,,
810,我在日本留学的时候，接触的日本同学，还有其他很多日本年轻一代，对于日本侵略中国这件事，与其说没有愧疚，不如说他们根本就不知道发生过什么或者知道一些消息但也都了解的不多。日本自战败以来一直以受害者自居，本来是加害国的他们，教育上处处只提被人打的很惨，即便是反战，也是不希望再被打的那么惨了的那种反战意识，并不是说我不再想侵略别人怎么样的。,,,,,,,,
1844,"日本人和中国人投票觉得对方是敌人吗？日本人投票：90%中国人投票：10%<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
679,抱歉……我真的不相信在这么一个网络时代，一场罪行累累铁证如山的罪恶战争，还是日本这么一个没有墙的国家，能做到绝大多数年轻人对历史课本上有过的这么一个战役（最起码提到了，不管对错与否）没有了解，你要说这全是zf的锅我是不信的，而且他们国内并非看不到任何有关于这些的内容（有一个霓虹人，说过他在电视上看过韩国幸存者的采访，但是没有照片不能确定是不是其他国家的电视台）,,,,,,,,
341,说这些虚的没有意思，永远也不要因为一句认错道歉就觉得它再也不会做出从前那样的恶事，如今日本人给中国人的感觉善良友好那是因为中国强大了，如果中国没有强大起来日本依旧是那个第一个冲上来撕咬的恶狗。,,,,,,,,
315,日本只记得他是全球唯一的核战受害国，但他却拒绝去了解为何成为唯一。这类视频少看，想要了解真正的日本人是怎么看待中国的。从各种国际新闻上可以看到日本政府对祖国的态度，从每年被抓获的日碟上可以看出日本政府对我国的外交策略，从日本侵华老兵受到国人的各种尊敬，受到政府供养可以看出日本民间对于侵华历史的态度。日本人只是觉得他们战败了，所以他们遭受这种待遇。他们只是在韬光养晦而已，一旦有机可乘！日本会让世界刮目相看的，日本的人民是一群有着良好纪律性的人，对国家有着相当的感情在日本人的潜意识里，国家是第一位的。千万不要听两句好话就觉得日本好了，好的不行了。下次屠刀挥下时，后悔就已经晚了。,,,,,,,,
251,因为日漫，不少少年人对日本可谓好感十足，比如说原谅日本，日本鬼子对中国烧杀抢掠与日本人民无关，更与现在的日本人民无关。人的悲欢并不相通，以前同胞遭受的血泪与苦难，现在有些人无感，所以他们想要原谅日本人，因为自己又没有遭遇这些，所以轻而易举可以原谅，毕竟侵华战争结束至今已七十多年了！我想问一句:以德报怨，何以报德？就说最近的，你们说，伊拉克、叙利亚这些国破家亡的人民们，他们会不会原谅美国人，要怎么才会原谅美国人，他们会认为美国人民是无辜的吗？,,,,,,,,
227,屎里淘金，，，，,,,,,,,,
178,我们没资格替我们的先辈原谅这些chu生，大家也许不知道我的感受。我的大曾祖父是当年的教导总队德械第三团二营副营长，南京保卫战时随部据守紫金山第二峰。营长阵亡后率余部两百一十六名官兵坚守，后全体阵亡于白刃，遗言电报:“紫金山即守军官兵之坟墓，我等决不移半步。”后追授中校军衔，获一枚云麾勋章。我的二曾祖父毕业于黄埔军校十一期，时任德械第八十八师一团二营一连连长，阵亡于武汉长江边。在身受重伤的情况下，拉响炸药包掩护部下撤退牺牲。追授中校。我的曾祖父毕业于中央军校十二期，隶属三十六师师直属营，幸存。后上峰鉴于我曾祖父一家四兄弟已阵亡三人，将其调往重庆卫戎部队。但在1942年上书请求参加远征军入缅作战，战后于1946年退役，军衔上校。我的四曾祖父部署不详，仅知其任薛岳直属某部副官。在第三次长沙会战中牺牲于捞刀河岸，追授少校军衔。我一家人三者为这个国家流尽了最后一滴鲜血，他们是当之无愧的英雄。,,,,,,,,
