链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1MV411h7cV?from=search&seid=14204589028410475788,南京大屠杀  国家公祭日，铭记历史，吾辈当自强！保家卫国的杀气必须传承！ #国家公祭日#,78000.0,94.0,20201213.0,22000.0,255.0,793.0,26.0,60.0
评论点赞数,评论内容,,,,,,,,
973,华日军在中国所犯下的残暴罪行可不止南京大屠 杀一件。以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
423,不能忘，不敢忘！如果我们贫穷，弱小，这样的事情还会上演！没有强大的国家哪有什么小民的幸福，连尊严，性命都不会保证！！,,,,,,,,
145,原谅小日本他们是老祖宗的事情，我们这代人的任务就是送小日本去见老祖宗。,,,,,,,,
136,"国家公祭网:http://www.cngongji.cn/gjys/wap.htm希望各位能一起去写一下最真诚的祈愿吧，为遇难者祈愿，为同胞留言，谢谢<img alt=""[奋斗]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb2060c15dba7d3fd731c35079d1617f1afe3376.png@100w_100h.webp""/><img alt=""[拥抱]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png@100w_100h.webp""/>求转载，希望让更多的人知道。<img alt=""[抱拳]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/89516218158dbea18ab78e8873060bf95d33bbbe.png@100w_100h.webp""/>",,,,,,,,
96,"为什么美国不多投几颗原子弹呢<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>让小日本灭绝不好吗<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
47,那一声“杀”，我鸡皮疙瘩起来了，真的有杀气,,,,,,,,
39,"听到杀字，我好想流泪！！<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
36,致敬！杀！,,,,,,,,
