链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Cv411i7Wh?from=search&seid=14747760683923945947,勿忘国耻！《南京南京》最有良知最有良知的日本兵，最后选择自杀！这个片段的男女演员都是日本人！,69000.0,100.0,20200715.0,1056.0,25.0,294.0,16.0,60.0
评论点赞数,评论内容,,,,,,,,
418,大屠杀纪念馆馆长说过：“当年没一个日本人帮中国人。”只有德国人拉贝和美国人约翰马吉等拯救了25万中国人。,,,,,,,,
250,这电影一直没敢看完，太压抑了，日本人不值得被原谅,,,,,,,,
235,对不起，真正的历史里没有这样的军官。到过南京的都成了牲口，不对，是魔鬼，是真的魔鬼,,,,,,,,
178,日本军队里有良知的人基本都被自己人杀了吧，少部分偷摸跑到八路军军队里协助抗日,,,,,,,,
123,有良知的人在日本的军队里是混不下去的,,,,,,,,
90,换一个思路才能理解这个兵，那就是当时鬼子的残暴程度，让极少部分的自己人都忍受不了,,,,,,,,
64,鬼子就别谈良知了,,,,,,,,
66,"日军里不是没有良知，而是有良知的全没了，所以日军里没有良知<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
48,有的我外婆当年说过，南京大屠杀时我老家靠着南京，有个日本兵拿刀在挑我外婆挂的衣服，我外婆被吓傻了，后来又来个日本兵把那个人喊走了，走时掉头朝我外婆打了个眼色,,,,,,,,
44,影视而已，历史中哪有？日本人连自己人都不放过，畜生不如,,,,,,,,
37,这个人就是演的八佰里面那个日本军官的人吧,,,,,,,,
30,那里有良知了？一群刽子手，我呸,,,,,,,,
17,我是永远不会原谅日本人在当时的所为。,,,,,,,,
15,我一个中国人，凭什么要在意那时候侵略者里面有多少所谓的有良知的日本军官，我只在意那时候有多少国人被这些侵略者杀死，生命被践踏，国人是如何捍卫国家领土的，而到现在，可没有一个日本导演拍那时候中国人是如何被践踏的，现如今却有中国导演去替侵略者反思，真是讽刺,,,,,,,,
13,不仅日本鬼子，还有越南猴子，他们对中国俘虏下手是真残忍,,,,,,,,
12,他的上司和下属明明伦j了一个女孩，在听了她唱的戏曲后把她枪毙了，他上司这样说:她真漂亮啊，这样活着比死去更痛苦,,,,,,,,
10,良知？两货都是鬼子好吗？,,,,,,,,
13,"人本身就是矛盾体，有良知也会有兽性，难道不是吗？<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
8,二战最让我可惜的是天皇没有拖出来审判,,,,,,,,
8,中泉英雄的眉眼长得特别好看，看八佰的时候一眼就认出来了,,,,,,,,
8,他选择自杀，估计是为了不让自己再次伤害到其他人,,,,,,,,
7,恶魔的后代还在那个小岛上,,,,,,,,
5,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站",,,,,,,,
5,对啊，他们不值得被原谅，让他们就在我们臆想出的负罪感里活一辈子吧，因为他们大多都不知道他们侵华做了什么,,,,,,,,
3,地狱空当当！恶魔在人间！！！！,,,,,,,,
2,都是日本人而已,,,,,,,,
1,这种角色能体现国人对于电影审美的进步，这种日本人不能说绝对没有，但肯定少，而且就算还有良知，杀过人就是杀过人，战犯就是战犯,,,,,,,,
1,有些导演应该知道，永远别替别人道歉,,,,,,,,
1,魔鬼强大呀！,,,,,,,,
1,这个是日本女人吧,,,,,,,,
1,虽然这样拍，但是我绝不相信那时候有这样的人。没有都是连畜生都不如的,,,,,,,,
1,中泉英雄,,,,,,,,
2,这是真是假不知道，不过确实有日军加入八路反对鬼子。,,,,,,,,
1,着电影在哪看？,,,,,,,,
1,全程压抑,,,,,,,,
2,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
0,哀其不争，死的好，别几把让我去看顺民得死为什么不干日本人？为什么不杀光日本人？为什么美国邀请我们驻军日本，蒋匪不去？我们还得供着侵略我们家的人？活该你们死,,,,,,,,
0,去哪里看啊,,,,,,,,
0,记得应该是小学二年级学校组织去看的南京南京，我连续做了好几年的噩梦。太惨绝人寰了！小时候不懂就是觉得很恐怖，现在在看觉得心里很堵！,,,,,,,,
0,良知这话不对，怜悯有时候是人类本能，就好比我今天杀了兔子，看它挣扎也会流泪，但还是会杀。,,,,,,,,
