链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1cJ411C7Dg?from=search&seid=4392260229409422781,【藏】南京大屠杀死难者国家公祭日【风鸣社】,1418000.0,26000.0,20191213.0,211000.0,143000.0,79000.0,18000.0,2300.0
评论点赞数,评论内容,,,,,,,,
21103,"<span class=""stick"">置顶</span>首先谢谢团团一直以来的支持～这已经是和团团的第二次合作了，然后鉴于有人反映看不懂剧情，我就在这里解释一下，剧情中的老太太得了阿尔兹海默症，她在年轻的时候经历了大屠杀时期和自己哥哥的生离死别。到老年就一直陷入到那一段记忆当中无法自拔，甚至会在现实中幻想自己依然是个小女孩，与哥哥捉迷藏，这是开头的由来。在某天，她又一次躲藏好后，她的思绪却穿越回了83年前的那个下午.....谨以此片告诉大家，虽然现代中国的和平人人可以廉价得享有，但是那些为我们带来和平的人却永远被留在了历史长河中。我们不能忘记我们曾经有过那一段屈辱的历史，也不能停下建设伟大祖国的步伐
 喜欢这类题材的可以关注我们，我们会一直保持创作～最后，再次感谢一直支持我们的大家～

对了 作品STAFF列表之后还有一个象征希望的彩蛋，记得别忘了看哈",,,,,,,,
19455,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
20657,勿忘国耻,,,,,,,,
15334,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
9677,南京保卫战中牺牲的中国军队将领萧山令：南京卫戌司令部参谋长，1937年12月13日牺牲于南京下关码头。追赠陆军中将。罗策群：第159师副师长，少将，1937年12月12日牺牲于南京保卫战。高致嵩：第88师264旅旅长，1937年12月12日牺牲于南京中华门。追赠陆军中将。朱 赤：第88师262旅旅长，少将，1937年12月12日牺牲于南京中华门。易安华：第87师259旅旅长，少将，1937年12月12日牺牲南京莫愁湖。李兰池：第57军副旅长，少将，1937年12月12日牺牲于南京太平门。司徒非：第160师参谋长，少将，1937年12月12日牺牲于南京保卫战。姚中英：第157师参谋长，少将，1937年12月12日牺牲于南京保卫战。谢承瑞：教导总队第一旅二团上校团长 12月13日凌晨始受命撤往下关，在挹江门因身体虚弱被拥挤失控的人群踩倒身亡。后追赠宪兵少将。以上将领尸骸无一从南京城中运出!,,,,,,,,
6125,“这盛世与和平如你们所愿，你们最爱的南京，她现在很好。”“牢记历史 不忘过去 珍爱和平 开创未来”太公公以前开轮渡，他说，“那年长江上全是尸体。”“勿忘国耻，圆梦中华”我对这段历史很敏感，一想到，总会哭打这段文字的时候手都在抖。我，学生，生活在这18年了，因为自己选的路，我明年就要出国留学，每当想起明年不能站在这片土地上与家乡人一起默哀，深感愧疚…努力学习，回报祖国。吾辈当自强！南京，我一直都深爱着这座城市。南京，谢谢。还有，对不起。,,,,,,,,
7738,头像黑白了！,,,,,,,,
8510,我们真的没有资格去替先人原谅,,,,,,,,
2481,你是日本人，你承认这段历史，知道错误，知道法西斯军国主义给我们带来的痛苦并引以为戒！可以，我们可以友好相处。如果你不承认这段历史，在受害者人数上天天bb，觉得自己没错，掩盖历史，祭拜战犯，精神法西斯，那对不起，我们是永远的敌人！,,,,,,,,
5142,头像跟b站首页都是灰白色了，相信大家都看到了，这是对南京事件的哀悼。不带任何偏见的说，日本政府不承认他们的所作所为反而掩盖历史真像这一点，着实令人作呕。即使他们不承认这一段历史，但是人在做，天在看。世界各国都知晓日本当年的所作所为，那么我们就更要牢记历史，不忘国耻。,,,,,,,,
2451,我奶奶的名字就刻在幸存者的碑上，可惜已经走了,,,,,,,,
3058,前几天看纪录片《台湾1945》，以前我也以为日本平民是无辜的，看完后我发现，并非如此。值得敬佩的只是少数一些反战帮助中国的日本人罢了！,,,,,,,,
3508,请记住，“勿忘国耻”的下一句是“振兴中华”,,,,,,,,
2722,南岳忠烈祠——是中国建筑最早、规模最大的抗日战争纪念地之一，也是抗日战争和世界反法西斯战争的重要纪念地之一。中华民族阵亡将士的总神位就设立于此！你知道么？！与其希望日本靖国神社门可罗雀，不如让我忠烈祠门庭若市。,,,,,,,,
5255,君不见， 汉终军，弱冠系虏请长缨。君不见，班定远，绝域轻骑催战云。男儿应是重危行，岂让儒冠误此生。况乃国威若累卵，羽檄争驰无少停。弃我昔时笔，著我战时矜。一呼同志於十万，高唱战歌齐从军。齐从军，净胡尘，誓扫倭奴不顾身。忍情轻断思家念，慷慨捧出报国心。盎然含笑赴沙场，大旗招展日无光。气吹太白入盎月，力挽长夫射天狼。阿部魂归黄土岭，长田命丧聚义厅。昆仑关下积尸滿，缅甸血战鬼神惊。太行山上红旗展，南海琼崖掠铁鹰。台儿庄外凶寇灭，天下传扬百团名!中华铁军施威武，八方义士皆响应。万裏神州燃烽火，四亿人民尽化兵!核击广岛扫妖气，轰炸扶桑为犁庭。军旗天皇府上扬，九州四国北海靖!采石一载复金陵，冀鲁吉黑次第平。破波楼船出辽海，蔽天铁乌扑东京!一夜捣碎偻奴穴，太平洋水尽赤色，富士山头扬汉旗，樱花树下醉胡妾。归来夹道石人看，朵朵鲜花掷马前，门榍生辉笑白发，闾裏欢腾骄红颜。国史明标第一功，中华从此号长雄，尚留余感惩不义，要使环球人类同沐大汉风!,,,,,,,,
1405,铭记历史。砥砺前行。逝者安息。生者奋进。,,,,,,,,
1267,忘记历史就意味着背叛，否认罪责就意味着重犯。,,,,,,,,
1943,今天南京一定很堵，因为30万人要回家了,,,,,,,,
