链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1if4y167Q8?from=search&seid=14667085752957302344,他（日军）把我弟弟摔到地上，用脚踩死了…,274000.0,2104.0,20210129.0,40000.0,6070.0,5888.0,1129.0,1000.0
评论点赞数,评论内容,,,,,,,,
10430,这个评论我怀着很悲痛的心情打字         因为我的太姥姥就经历了这一切，当时她在江边洗衣服，鬼子的船靠岸一直在后面叫花姑娘，她以为她跑开了就没事了，但回去后发现靠岸边的三个庄子都被屠杀了，她和一个小女孩躲在花丛里，小女孩害怕地哭了，日军往花丛里扎刀，早上8点多去江边洗衣服到太姥姥从花丛里出来已经日落。         日军把那个小女孩的尸首拉出来，肠子心脏肝脏都挂在花丛上。我永远忘不了太姥姥当时说：那年她13岁，小女孩9岁，今年她92岁，小女孩9岁。         在太姥姥临终前每天徬晚准时打开香港翡翠台听国际新闻，但换来的却是一次又一次参拜靖国神社的报道。        我太姥姥她是那三个庄子里23个幸存者之一，她的临终遗愿就是让我谨记这件事，那三个庄子里的人命，每一个都跟我血脉相连，我们都流着同样的血，在同一本族谱上的。太姥姥用83年去等一个道歉，但她到去世都没有等到，现在换我来等了。,,,,,,,,
11044,还是那句话：喜欢战争的人没脑子，忘记战争的人没良心,,,,,,,,
412,你可以看着日漫哼着日曲，爱好各种日本事物，但是永远不能忘记国仇家恨民族之耻。,,,,,,,,
3812,很多日本人都会认为我投下原子弹以后会后悔会遭到良心的谴责，因为我使数以万计的日本人丧失生命。但我不这么认为。我曾亲眼见过南京大屠杀纪录片，看见日本士兵用刺刀挑破中国孕妇的肚子。将胎儿从中国孕妇的肚子里挑出来，手段极其残忍。日本人只会想到自己被原子弹轰炸。但是没有想过为什么被原子弹轰炸。 ――保罗·蒂贝茨（1915―2007），美国空军飞行员。,,,,,,,,
1934,他们在等着日本人道歉而日本人在等着他们死,,,,,,,,
736,我看了一下评论区，我只是一个喜爱历史的人，我的知识面不算广，就是一个普通的初中生，对中国历史感兴趣，深沉的爱着这个国家，想说说在身边的一些例子。首先，我认为喜欢别的国家的文化艺术没有错，喜欢日本的动漫也正常，但是身为中国人，应当铭记历史，勿忘国耻，而不是为了所谓的“喜爱”而忘记那些历史，袒护一些无耻的人，美化历史的那群人，或者拿历史上的事情来当漫画的人，我们没有权利替先烈原谅那些日军。而我认为被动漫洗脑的只是个别，或者是不知道那些事的，当然也可能是大多数。所以，我在想，是不是我国的爱国教育真的太差了，或者，根本没用？就像，还有人忘了历史上那些人的暴行，我的同学就这样，傲慢刻在了骨子里，对于那些贫困潦倒的人，或者在看到那些艰苦奋战的解放军时，他们话里，透出来的但是嘲笑傲慢，我不理解，为什么会有这样的人，不铭记历史，反倒是嘲讽那些英勇无畏的战士？我愤怒、对他们的行为感到了恶心，反胃。在讲南京大屠    杀的那节课时，班里欢声笑语，我倒觉得讽刺，没有一个人认真的听课，只不过是提到的时候带着一种傲慢的语气说好过分，捧读的语调，真的很明显，有嘲笑的感觉，也就两三个人的语气有愤怒，也就因为这个在我看来，好像没有人愿意了解这段历史，班里也没几个人记得，南京大屠    杀是在1937年12月13日发生的，日本人屠   杀了我们30万的人民，而且这只是保守估计…甚至，有些人还想改国籍，去日本，因为她觉得，日本好过中国，有人不知道旅顺大屠   杀，不知道中共七大是在延安开的，不知道去年嫦娥五号带了月壤回来，不知道日本准备把核污水投放到太平洋，等等，等等…他们只知道娱乐圈的事情。我知道这个时代已经是一个娱乐至死的时代了，我只是…觉得讽刺，在我周围好像英雄不配被敬仰，这些残酷的历史不配被铭记。看了太多这种东西，还是有点疑惑，为什么，会有人有这种想法。我知道，不能要求每个人都热爱历史，但是，好像铭记历史也是一种奢望。在我看来铭记历史不难，只可惜我周围好像没什么人愿意记住它们。,,,,,,,,
798,我只能说日本文化输出太厉害了  整天想着日本生活有多好的人可以清醒点了 日本社会非常之冷漠跟动漫里面不一样，跟动漫里面不一样，跟动漫里面不一样！！不要对日本抱有任何的幻想,,,,,,,,
1678,《都过去了》《不要记仇》扪心自问一下，你配不？,,,,,,,,
