链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1PW411t7pK?from=search&seid=14747760683923945947,南京大屠杀遇难同胞纪念馆长：建议完善法律 对着日军装肇事者划明底线,58000.0,994.0,20180227.0,5177.0,983.0,623.0,260.0,1440.0
评论点赞数,评论内容,,,,,,,,
3710,"这片热血的土地让人站了起来，可是他们非要跪下去。<img alt=""[正经人_火]"" src=""//i0.hdslb.com/bfs/emote/78579a24b156501c0b5583121beb42a72e9229b5.png@100w_100h.webp""/>",,,,,,,,
3574,建议国家立法  对这些侮辱民族的精神日本人  给予严厉的惩罚,,,,,,,,
2817,"大家冷静点，他们都是孩子，直接就地正法就得了<img alt=""[小电视_嘟嘴]"" src=""//i0.hdslb.com/bfs/emote/6fd437f547ef1e4f231ff475d02f58bb94cef5a5.png@100w_100h.webp""/>",,,,,,,,
109,这已经不是道德问题了，这么大人了，面对屠杀自己同胞，企图统治我们奴役我们的认日本人极度谄媚。在先辈们付出了那么多鲜血才换来的今天，站在他们流血断头的地方披上蛮夷军服，手拿象征这军国主义的太阳旗，他们在拿刀子在每一个有良心的中国人身上割肉。我不知道这样的杂碎有多少，我真的真的希望他们失去生命，他们步入社会会崇日，媚日。步入机要部门会卖国求荣，影响力变大会传播这种思想，组建家庭会危害下一代。ヽ(`Д´)ﾉヽ(`Д´)ﾉ,,,,,,,,
91,"虽说老夫在监狱里吃过俩天牢饭，知道在里面呆半个月是啥滋味，但是对于这种人来说还是太便宜他了！<img alt=""[那兔_深思]"" src=""//i0.hdslb.com/bfs/emote/44bde865b0954e1230caaa545ea91a5b6d90e424.png@100w_100h.webp""/>",,,,,,,,
82,坐等那几个所谓“昭和男儿”出狱被打成筛子，因为军装事件其中一个人唐某是我家乡的，我家乡里的贴吧因为这件事已经炸了，等着完蛋吧！！！,,,,,,,,
69,"气炸<img alt=""[小电视_好怒啊]"" src=""//i0.hdslb.com/bfs/emote/68d524b7e515396b6563d320fb710c64abfb1063.png@100w_100h.webp""/>~~~~~",,,,,,,,
61,一提到亚文化，有些人的口吻就变了。我看了20多年的日漫，我也有过那段时期。这些东西对一个人精神的变迁到底有无影响，我也深深知道。举个例子，我高二看火影，但好歹还知道八门遁甲五行之术雷法什么的源自何处，等我20来岁再来看，就发现一个现象，一提到八门五行就有部分人说抄袭火影。另外，火影里有个很有趣的现象，里面有些反派，明明做了残毒至极之事，但是转个弯就洗白了，弄得这些反派反倒是悲情人物受害者一样。(￣ε(#￣) Σ，原谅？原谅个尻！你不深刻反省，并做出实际行动，我怎么原谅？当然，积极地方也有，比如自强不息，一以贯之等。Σ(ﾟдﾟ;),,,,,,,,
51,第四条第二十八条　第三十八条　第五十一条　第五十二条　第五十三条　第五十四条　第五十五条　我总觉得他们两个的行为和以上的条款格格不入，我想我应该没看错吧，不是很确定（由于纯在明感词汇请诸位有兴趣的自行度娘）,,,,,,,,
49,这些人，应该让他们过一下清明节,,,,,,,,
46,支持入法，不要再对着15天这么轻的处罚无可奈何了，提高犯罪成本，教教做人，支持从严从重，毕竟正常人不会触犯这条法律。触犯的都是不可救药的。,,,,,,,,
43,日漫肯定是有影响的，但关键还是自己的问题，看日漫的的那么多，为什么就你变成**了呢，别人怎么就没事呢,,,,,,,,
39,我有个不成熟的建议，可以将这些**分子穿着日本军装的照片发给他们的爷爷奶奶，或者外公外婆，绝对会有奇效。如果没啥动静，我觉得他祖上可能有汉奸的血统。（拒绝斯比）,,,,,,,,
34,这俩打着cos的旗号为自己的啥比行经做挡箭牌。更加深了人们对二次元的误解，简直就是老鼠屎。,,,,,,,,
33,日本人道歉了，我们说原谅才是宽容，日本人没道歉，嚷嚷着宽容的，那叫贱,,,,,,,,
