链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1aT4y1F7P6?from=search&seid=14747760683923945947,"历史不容篡改,这部描述南京大屠杀电影,因揭露真相被日本全面禁播",59000.0,207.0,20201105.0,2659.0,546.0,834.0,83.0,180.0
评论点赞数,评论内容,,,,,,,,
768,当年日本占领南京，大屠杀，日本全体民众，举国欢呼，可我们这边，简直就是噩梦，当年日本人，三分人样还没学会，七分兽性根深蒂固,,,,,,,,
758,"每次看这些血淋淋的历史，我就想问问那些替逝去的无辜的人原谅日本的人，你们有什么资格替他们原谅？要不要我替他们谢谢你全家啊<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
403,意大利在二战快结束时投降叛变，德国现在要求把纳粹的事写进小学课本，并且拍了很多关于纳粹的电影并不断反思，只有日本，还在拜那个傻逼神社,,,,,,,,
250,我们没资格替先辈原谅那些人，和平时代都是先辈们用生命换来的，仇恨这东西会随着时间久远而消失，历史是为了让我们谨记现在的团结和平，而不是去报仇，国家也不希望发动任务战争，一旦发生战争多少人要遭殃，动动脑子吧,,,,,,,,
135,up解说很棒。祖国万岁。,,,,,,,,
143,日杂总把南京大屠杀和中国历史上政权更替发生的屠杀相提并论。两者最根本的区别在于，后者是统治者对反对者的镇压，统治者地位稳固以后会成为建设者以寻求长期执政；而前者是侵略者对原住民的种族灭绝，侵略者地位稳固后会对原住民进行无尽的奴役和压榨。所以清朝能统治200多年，日本没几年就被赶出去了。不要试图偷换概念给侵略者洗地了，大家都看得出你们非蠢既坏。,,,,,,,,
107,不仅要记得拉贝，还要记得那些曾保护中国人的国际友人。,,,,,,,,
77,"我记得国内有部分也被禁过。。。<img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/><img alt=""[笑哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/c3043ba94babf824dea03ce500d0e73763bf4f40.png@100w_100h.webp""/>",,,,,,,,
76,评论区惊现日杂，这都能洗是真的不能理解。,,,,,,,,
71,我认为仇恨是不可以忘的，我小时老家还没拆迁时，放假了就去玩，我太太说当年为了躲避日本人潜在池塘里不敢出来，还和我说日本人有多坏，我太爷那边有多少人死了，不管你们说的有多大义凛然，我家，我爷爷我奶奶我妈我爸还有我和我姐都很厌恶日本人，而且我以后也会将仇恨传下去，世世代代，无论如何，这梁子结下了，不报仇就是不行。,,,,,,,,
59,希望更多中国人知道！,,,,,,,,
46,拉贝确实是可以和辛德勒并提了,,,,,,,,
48,同志们评论时请注意，精日与二鬼子混进来了，它们为了它们的荣耀将胡乱开炮,,,,,,,,
47,害人之心不可有，防人之心不可无，我并不主张无脑仇日，毕竟日本也是有不少反战人士的，但是日寇的罪行不能忘！不可忘！忘了就是数典忘祖。,,,,,,,,
38,泪目！愤怒！,,,,,,,,
