链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1eW411H7rW?from=search&seid=4951455791367003205,3分钟看完电影《南京南京》，百名女子走进日本军营，看哭无数人,122000.0,126.0,20180202.0,641.0,146.0,328.0,134.0,180.0
评论点赞数,评论内容,,,,,,,,
131,铭记历史，建设祖国，愤青就不要抵制砸烂日货什么的，砸来砸去还是砸自家人的财产，脑子还是要有的,,,,,,,,
206,是人性的扭曲，还是道德的沦丧……,,,,,,,,
154,我痛恨以前侵略的日本人。但是我不痛恨友善的日本人。内山完造和安倍晋三我想是该分清吧。,,,,,,,,
85,我看过《南京，南京》，《金陵十三钗》，《黑太阳》，讲真，尽管知道日本也有少许好人，但每次看完都恨不得拿挺机枪把所有小日本都突突了，看得人心态爆炸！更不用说现实比电影更残酷！,,,,,,,,
52,东条英机：天皇陛下！不好了！日本要被攻陷了！天皇：什么？是哪个国家打来的？东条英机：是美国，丢了两个超级炸弹把广岛和长崎轰平了！天皇：朕的江山要亡了吗？降了吧！幸好不是苏联，不然你我就会被苏联毛子灭九族的！你看，希特勒就知道后果自己玉碎了！东条英机：那美国人会对我们怎样？天皇：我们宣布无条件投降！再找个替死鬼交出去，然后我们用本国姑娘们去慰劳那些美国大兵，之后是不会对我们怎样的，到时我们继续享受我们的荣华富贵。放心吧！东条君。东条英机：陛下英明！,,,,,,,,
29,战争中难免会有死亡，但是这种***没人性的虐杀真的是滔天罪行。犯下如此之罪竟然选择逃避篡改否认这一系列态度让受害者心灵受到更大的创伤。那时候的人们受的苦我们无法感同身受，但也不能轻描淡写的抹去。我们最不能原谅的是他们的态度，只要求日本正视历史，这个要求很过分吗？,,,,,,,,
24,我曾祖父是从南京逃出来的，听我爷爷讲当年躲在草堆里一天一夜后跑出去的然后遇到了江西。,,,,,,,,
28,"蒋介石在1938年5月12日的日记中写道:“提要:雪耻。见我男女同胞受敌寇惨杀凶淫之照片而不动羞恶之心、无雪耻复仇之志者, 非人也!”",,,,,,,,
