链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1fW411h7A2?from=search&seid=14471170896752309338,屠近20万日本人，他晚年称：想想南京大屠杀，我已经很仁慈了,229000.0,1422.0,20171213.0,3048.0,546.0,2028.0,316.0,380.0
评论点赞数,评论内容,,,,,,,,
1041,忘记历史就意味着背叛，否认罪责就意味着重犯。我们不应因一个民族中有少数军国主义分子发起侵略战争就仇视这个民族，战争的罪责在少数军国主义分子而不在人民，但人们任何时候都不应忘记侵略者所犯下的严重罪行。一切罔顾侵略战争历史的态度，一切美化侵略战争性质的言论，不论说了多少遍，不论说得多么冠冕堂皇，都是对人类和平和正义的危害。对这些错误言行，爱好和平与正义的人们必须高度警惕、坚决反对。                     ——习同志南京公祭日讲话,,,,,,,,
576,我想起了初中小学时候看到的那些揭露日本罪行的抗战纪录片，看完咬牙切齿、怒发冲冠，一股郁气闷于胸中不能发：***干了这么多畜生不如、丧尽天良、惨绝人寰的坏事竟然还没有忏悔谢罪，简直********，天底下竟然还有这样的国家存在！,,,,,,,,
205,真的没有人去好好了解历史吗？当时日本国民整个社会对侵华战争陷入极度疯狂状态，年轻人切掉手指送到京都，以示决心，请求入伍。妇人送丈夫去前线，转身自杀，留言为了让去中国的丈夫没有后顾之忧。除了上层，底层的疯狂才更是让战争无限扩张和推进的元凶。,,,,,,,,
184,这个老人当时被鬼子骂惨了，即使这样后来记者采访时候问你觉得后悔么，他回答如果再来一次我还会做出同样的选择,,,,,,,,
116,烦日杂，你们快收拾收拾去世投胎去你向往的日本吧……我真的看你们评论脑壳痛，什么人啊这是……,,,,,,,,
105,宽恕、原谅？那是上帝的事，我们要做的就是送那些恶魔去见上帝,,,,,,,,
80,讲个笑话！心胸宽广到能原谅南京大屠杀的日本人，但不能原谅对此不能接受的中国人。,,,,,,,,
65,抬着头的日本人却不如下跪的德国人受尊敬,,,,,,,,
58,南京大屠杀保守计算三十万人，实际上，南京城一大半的人都失踪了,,,,,,,,
69,我们是二战战胜国、反法西斯战争战胜国。可笑如今有人如果公开反对法西斯、表达对轴心国（纳德、昭和）入侵带来的屠戮表达愤恨与厌恶，总有那么几个理客中跳出来急呼：虽然入侵者杀了别人全家，还劫掠了别国大量的物资劳动力造成不可挽回的损失。但是人家也死了人、人家也很可怜，你们怎么就是死揪着不放不肯原谅别人呢？真是民族劣根性真是小粉红苏粪黄鹅，你国吃枣药丸。日杂们都敢于跑到四行仓库这种地方穿旧日本军服留影，结果洗地的东西我也不是没看到。我就惊了，战胜国纪念击败战败国、反法西斯国纪念战胜法西斯国，担心友邦惊诧 ？需要？俄国人纪念卫国战争胜利需要照顾德国人情绪？美国人欢庆胜利之吻需要照顾日本人感情？你轴心国就是脸大就是与众不同？再重复一遍：老子们是战胜国，懂？,,,,,,,,
50,2018年的人替1937年的人原谅日本人？,,,,,,,,
40,听说1923年时日本东京市民疯狂屠杀无辜的朝鲜移民，有些华人也遭殃。这还不是军事行动，而是民间自愿。,,,,,,,,
35,现在的B站外国人不少，日本人肯定也不少，会说人话的日本人却很少。以下是辨别这些日本人的特点第一，会打中文字幕引战第二，会在评论区洗白日本的罪行，说什么理智爱国，不要记仇。从现在社会去铭记过去发生的事情是不顾及国际友人。以下是我的观点，不喜忽喷。第一，如果连我们都忘记了那些死去同胞的苦难才是作为华夏的悲哀。那我们就不能再叫自己是中  国人第二，我从来不觉得我们记住自己苦难的历史会对国际友人造成不良的影响，反而自豪。第三，有些人总喜欢攻击那些语言激烈的人，说是愤青。到请你记住，现在的中国就是由**先辈那一腔热血创造出来的，没有血性的中国人不能称之为华夏子孙。最后就是，我也不喜欢那些打着爱国旗杆打砸枪烧的垃 圾。但那种连历史都无法正视的大核民猪就连垃圾都不如！——转自别人,,,,,,,,
30,日本兵用刺刀将胎儿从孕妇的肚子里挑出来，集结一批又一批中国人将他们活埋至死然后在上面跑步。这还是人吗！,,,,,,,,
29,我看到有的弹幕说：哎呀，杀的都是日本的平民，这样做是不对的。我就想问一下，南京大屠杀时是不是杀的也是平民。希望你的脑子好用一些,,,,,,,,
28,虽然我喜欢日本车，喜欢看动漫但是我不会忘记国耻和二战的牺牲，不会为日本洗白的,,,,,,,,
21,"<a data-view=""9986776"" href=""//www.bilibili.com/video/av9986776/"" target=""_blank"">av9986776</a>日本平民并不无辜，不信看这",,,,,,,,
51,没有谁有资格替那些死去的冤魂先烈去原谅。我心胸狭隘。死都不原谅全日本人。见鬼的民众没错。日本民众没错。我们中国民众有错？中国人有错？侵略者还特么没错？侵略者不是他们民众组成支持的？日杂死全家。还有那些张口闭口爱国贼的。真好笑。爱国还成贼了。真的是跪着站不起来了。不撕。不接受反驳。,,,,,,,,
20,世界上最大的谎言就是日本人在广岛和长崎挖了两个大坑，然后诬陷美国人向他们投了原子弹！ 日本根本没被原子弹炸过！也没死几十万人！,,,,,,,,
20,身为中国人，绝对不能忘记历史，尤其是二战这一段是重中之重，对中国造成的创伤有多大大家心里清楚。在对待这件事情上我们要去掉个人见解站定立场的一致对外，爱国都是一条心，连这一点都做不到那你们口中所说的爱国简直就是个笑话，犹如战场中的队友把枪口对准自己人一样，多么的讽刺。二战日本****的罪行是铁证如山的不争事实，任何有关于否认和维护日本的人我都可以视为是包庇日本的**份子，既然是**份子，那么我就有理由认为你是汉奸，对待汉奸，何须把你当成自己人。对待这些，必须严肃，千万不要好了伤疤忘了疼。—转自百度贴吧—,,,,,,,,
18,我们没有资格替亡者原谅日本,,,,,,,,
17,韩国人在对待慰安妇、强征劳工方面的教育都做的比我们好，某些日化人跟日本人巴不得南京大屠杀幸存者、慰安妇早点死呢，这样就可以光明正大的洗白了，为什么我们不学韩国为“慰安妇”“劳工”建铜像？让后人铭记这段历史,,,,,,,,
16,我们代表不了三十万死去的人民同胞去原谅。,,,,,,,,
15,我打了你一巴掌，你要原谅我不能恨我，那是几分钟前的历史了，过去的你我之间的恩怨，现在的你我还是好朋友，来，手拉手。等会，再打你一巴掌。诶，别恨我打我，那是几秒前的我打的你，都是过去的恩怨，来还是好朋友！——转自别人。复制给一些圣母。我的观点在前两条。只是有些圣母神烦让我忍不住再发这条。,,,,,,,,
15,虽然心地善良的中国人会说日本人民也很可怜冤枉也是战争的牺牲品，看不得有的人说“干得漂亮”，但是呢，我作为一个比较护短比较不善良的中国人，只想说，恶有恶报，但凡有战争，受害的都是人民，我可无法因为对方受伤害的也是人民而同情他们，我们受害的人民比他们多的多了再说了我们有资格同情他们吗？先问问那些在战争中牺牲、妻离子散的中国人会不会同情他们,,,,,,,,
18,这人有两个地方不足。1，投的原子弹太少。当然这不怪他。2，死的太早。该长命百岁的。,,,,,,,,
30,居然杀了20万的日本人！怎么能这样呢！它们也是活生生的生命呀，真的是太善良了(=・ω・=),,,,,,,,
14,日本不对历史道歉谁也没有资格说原谅日本，14亿人只有你们几个说原谅洗地的心里没点b数吗。🚬🚬🚬🚬🚬,,,,,,,,
14,原谅他们是八十年前那些受害同胞的权力，不是我们，我们的权力是送那些不承认历史的人见那些受害同胞。白起屠杀了四十万人，你问问山西人怎么原谅他的。项羽屠杀了二十万人，你问问陕西人怎么原谅他的。陆逊火烧连营，你问问四川人怎么原谅他的。诸葛亮火烧赤壁，你问问河南人怎么原谅他的。第一，你杀的是军人不是平民。第二，你是杀死不是虐杀。第三，你已经亡国了。前两点你们是做不到了，那么试试第三点，看看我们会不会原谅你。不光是你们倭国，就连屠杀江东六十四屯的毛子、**掳掠北京城的八国，我们一个都不会原谅，因为你们还没有付出半点代价。不是不报，时候未到！,,,,,,,,
14,多了解一些真正的近代史，就不会可怜这些人了。不是说日本没有渴望和平反对战争的好人，我们因为日本侵华战争死去的百姓难道不比他们更多更无辜更可怜吗？日本挨这两颗完全是自作自受罪有应得，也多亏美国这两颗才促使了日本提前投降结束了战争。美国炸广岛长崎还算客气，日本可是直接屠杀了当时的中华民国首都南京。只希望这两颗原子弹能让他们心生畏惧，不要再有战争了。,,,,,,,,
17,我想说那些‘圣母’，你们哪来的资格替过去的冤魂原谅日本？核弹之下无冤魂，侵略者没有一个不无辜，他们种下的因，这个果是他们应得的(-_-#),,,,,,,,
13,无罪无罪，弹幕无罪我真只能说你无知，日本当时倾全国之力入侵中国，反战的少之甚少可以忽略不计 ，圣母麻烦绕绕道吧,,,,,,,,
13,因果效应，在南京屠杀了30万手无寸铁的平民，自然会有报应，只能说活该，就算有人能原谅你，30万的冤魂可不会,,,,,,,,
16,我赌一箱辣条，肯定会有人说，这是日本政府的锅，关日本人民什么事，那么问题来了。。。日本政府里的人不是日本人民？现在的右翼也不是日本人民？只能说这些人，死的活该，他们不该死，南京的30万就该死吗？日军在前线打仗，平民在后方支援，看看纪录片就知道那时的军国主义思想下的日本平民到底有多么恐怖了，不亚于士兵，别说只有军队有罪，一个国家发动战争是举国上下都参与的，是有反战的日本平民，可和支持战争相比微不足道,,,,,,,,
16,日本平民当时不可怜，日本是倾尽全国之力而为了侵略，包括平民百姓都是支持侵略，所以不值得可怜,,,,,,,,
27,原不原谅日本人是前辈的事    我们的任务就是送他们去见前辈,,,,,,,,
12,如果你看过鬼子是如何从孕妇的肚子里用刺刀把孩子挑出来的照片时，或许你会希望这样的视频多出，如果没有这些视频，或许有些人会忘记这些曾经为民族抛头颅洒热血的人，喜欢日本文化可以，但是也不能忘记历史。,,,,,,,,
12,日本应该庆幸干他的是它爸爸，要是等到前苏联来搞它，怕不是现在日本就不存在了(=・ω・=),,,,,,,,
15,最讨厌为日本洗地的人，历史永远也不会过去，发生了就是发生了。我们也没有资格代替先辈接受原谅，人死不能复生，千千万万冤魂原谅了再说。,,,,,,,,
11,其实日本人对美国的原子弹并不怕而是怕苏联一个计划要是日本人还不投降的话用500个叫斯大林炸弹的直接往富士山投下500个炸弹一起投下会引发火山爆发把日本直接沉没日本,,,,,,,,
11,这个老头浑身上下都透露着人性的光芒，保罗你是天使吧,,,,,,,,
11,幸存者及其后代，永远没有资格替3500万亡魂说原谅。,,,,,,,,
11,别洗什么平民无辜，当时一百个民众里有一两个反战，那两个才是真正无辜的，但是这没有用！为什么？因为那大部分支持侵华的“无辜平民”！,,,,,,,,
10,英雄走好!我們中國人會牢記你對我們的恩德!,,,,,,,,
10,感谢保罗！感谢李梅！感谢苏联红军和美军！感谢所有帮助中国人民抗击日本侵略者的力量！反法西斯战争万岁！！,,,,,,,,
10,长江卷浪，驱之无形，万里奔腾，始至金陵。巍巍山岳，纵谷飞鹰，千年故都，谓之南京。昔日皇城，歌舞升平，华章初刻，故国有明。江河日下，国力日轻，盛世幻境，顷刻作影。寇出东夷，野蛮入侵，残害屠杀，吾国吾民。中国儿女，携手同行，生时同袍，死后同心。抗战八载，睡狮渐醒，收复失地，逐寇量刑。沃野千里，万籁俱寂，残垣断壁，百废待兴。二虎相觑，短暂和平，外敌方退，又起刀兵。始作俑者，皆出蒋姓，阶级固化，难服众心。东方骤亮，共朝问鼎，漫山红遍，飞升五星。国运昌隆，吾之甚幸，金瓯永铸，天下归心。,,,,,,,,
10,够仁慈了  苏联来的话现在已经没有日本了！,,,,,,,,
10,鬼子永远也不能被原谅向保罗先生致敬,,,,,,,,
10,日本人经常拍一些二战时他们穷苦饥饿的电影或动画，强调感慨二战时日本人民的不易和对环境的保护........你要说现在的日本人是不是反对战争我想大部分都是反对的，但原因是因为认识到二战时自己的残酷暴虐还是二战后人民的饥寒交迫这是个问题。咱们中国同胞其实可以化悲愤为力量没有力量的也要有骨气，不用一谈到日本就内部厮杀，警惕，永远的警惕就对了，就好比一个杀人魔没进监狱多年后有了后代，虽然后代不用替父坐牢但肯定也会被人们忌惮警惕的,,,,,,,,
10,日本是民主的国家，虽然部分日本老百姓反思二战，但还是选举出了安倍这种人当了日本首相，这是国家意志和民族意志的提现……,,,,,,,,
10,屁股决定立场，那些鼓吹战争平民无辜的洗洗睡吧，只要参战，他们可能受害，但是绝不无辜，地球不是小说里一人灭一国的高武世界，每个国家领导都是人民的喊话筒，哪怕你手下全是愚民，那也代表了他们的意志，希特勒，明治天皇这些战争头头在战争期间可是拥有绝对民意拥护的。,,,,,,,,
9,英雄好霸气，日本要明白一个道理，出来混还是要还的,,,,,,,,
9,这人真的很霸气，问他后不后悔的时候他说还想再来一次,,,,,,,,
9,扔核弹这件事本身是不对的，但是如果为了尽快结束战争，那么就是对的。,,,,,,,,
11,说中国人也会屠杀日本人的，中国人没那么变态 →_→当年解 放 军 抓到的战俘待遇都很好，有些后来还参加了解 放 军，怎么可能像日本人那样对方投降了还屠，什么恶心事情都干的出来,,,,,,,,
11,要记住历史，不要记住仇恨。                 ——南京大屠杀幸存者李秀英,,,,,,,,
8,日本这个国家怎么说了，只有更强的力量压制才会老实，然后跟你谈日本人有素质，一旦没人压制就是脱缰的豺狼灭世***的屠夫国家,,,,,,,,
8,说原谅的，你没有资格原谅！事情没有发生在你的身上你当然无所谓。如果发生在你的身上，那个时候不管什么道理度不会听了吧，留点口德,,,,,,,,
8,惩恶就是扬善，超度这群屠夫更是大善，保罗可以升入天堂了,,,,,,,,
8,广岛长崎的蘑菇云真漂亮，美国人应该往东京也种一个,,,,,,,,
8,除了南京大屠杀，亚洲各国死于扫荡、重劳役、慰安的更数不过来！,,,,,,,,
8,活着的人，没有资格说原谅。大屠杀中死去的人，永远不会说原谅,,,,,,,,
19,我真的是服了你们，难道日本平民就一定该死吗。老百姓有错吗。说实话，炸的好。看得我好爽,,,,,,,,
10,说实话，我觉得我们还是太仁慈了，***就应该扔二十颗,,,,,,,,
10,讲个笑话，日本历史是选修。,,,,,,,,
7,忘记历史就意味着背叛，否认罪责就意味着重犯。我们不应因一个民族中有少数军国主义分子发起侵略战争就仇视这个民族，战争的罪责在少数军国主义分子而不在人民，但人们任何时候都不应忘记侵略者所犯下的严重罪行。一切罔顾侵略战争历史的态度，一切美化侵略战争性质的言论，不论说了多少遍，不论说得多么冠冕堂皇，都是对人类和平和正义的危害。对这些错误言行，爱好和平与正义的人们必须高度警惕、坚决反对。                     ——习同志南京公祭日讲话,,,,,,,,
7,"要是没有原子弹 美苏直接登陆横扫小日本 要是中国军队也上去了 指不定东京大屠杀就成真了<img alt=""[小电视_赞]"" src=""//i0.hdslb.com/bfs/emote/86ccf6d0b5480169bf80f3582fae09d7ed455c06.png@100w_100h.webp""/>",,,,,,,,
7,正在学习中国近代史，也看到了日本的残酷暴行，今天是南京大屠杀公祭日！我们要永远记住耻辱！凭什么一定要原谅他们日本人，那么多的南京人民被杀害，你们TMD不感到后悔么？日本人，你们要做的不是求原谅，而是TMD去忏悔！,,,,,,,,
7,听说下跪会拿诺贝尔奖呢，安倍你不想拿诺贝尔了吗（滑稽）,,,,,,,,
7,铭记历史，对于日本不要再有道歉的要求，这种垃圾东西永远不会有真心实意的道歉。,,,,,,,,
7,"`(*∩_∩*)′我记得哪些抗战老兵得享高年，可能是歼灭日军比较多吧！这也是积德行善。(,,•́ . •̀,,)",,,,,,,,
7,老百姓也不是完全无罪的，麻木，不作为，顺应军国主义，甚至成为军国主义的帮凶，成为军队的后勤团，这也是罪，战争之下无冤魂，这句话不是没有道理的，因为战争是残酷的，会卷入很多本来与之毫不相干的，一旦被卷入，就必须承担起相应的责任,,,,,,,,
7,其实不管是大屠sha还是被核弹死的人，都是战争的祭品罢了，死于核弹和屠sha的人，大多无辜，正真可恨的是决定发起战争，和支持战争的那些魔鬼。核弹是为了制裁那些魔鬼，但是不愿意和被迫参与战争的人却成为了冤魂,,,,,,,,
7,认识并牢记历史的问题上，必须坚定立场,,,,,,,,
7,当他按下那个投弹按钮时虽然杀死了好多人，但他同时拯救了更多更多的人,,,,,,,,
7,原谅？那是马克思的事。我们的任务就是送他们去见马克思,,,,,,,,
7,日本可不仅仅只有南京大屠杀，还有731部队！,,,,,,,,
7,别说中国人也会屠杀日本人，虽然中国人素质不高，但我们有品德，抗日战争结束后，中国有权利可以杀那些战福，为什么最后放他们回去呢？因为我们有人性，,,,,,,,,
6,咋不多搞几颗，要是能投个十几颗就舒服了。我就是愤青，欢迎来喷,,,,,,,,
6,回复 @飛鳥一生推:不好意思，是日本一直在漠视和平，是他们从未正视历史，是他们屡次伤害他国感情，牢记历史，的确不是为了延续仇恨，但是这份耻辱和伤痛应该被记住，应该记住是谁给我们带来的，还有这群侵略者现在在干嘛？另外我已经不想把他们的政府和人民分开看了，他们侵略中国的士兵难道不是聪普通人里征兆出来的？还有我只觉得可以和平共处的只有那些真的爱好和平的日本人，正式历史的日本人。至于其他人，我觉得他们和魔鬼没什么不同。,,,,,,,,
6,南京大屠杀公祭日！,,,,,,,,
6,"保罗为什么这样长寿，做了天大的善事。就因为他二战很快的结束了<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
6,老人家三观很正，我们应该多像他一样思考,,,,,,,,
6,我只想说当时如果没有美国的轰炸，抗日战争不会在1945年结束,,,,,,,,
6,如果我能去美国，一定到英雄墓前去祭奠！,,,,,,,,
6,动物是无辜的啊( ´_ゝ｀),,,,,,,,
6,不要犯贱好吗？原谅你妹啊，日本都不承认这段事实。呵呵了，圣母太厉害了，还有你没资格说什么原谅,,,,,,,,
6,当年听到日本人的暴行时也是怒发冲冠这是永远不会被遗忘的,,,,,,,,
6,我们特么有什么资格替80年前死去的那些人去原谅他们？,,,,,,,,
