链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1cX4y1u7Xi?from=search&seid=14204589028410475788,国家公祭日：向南京大屠杀30万死难者敬献花圈！,85000.0,587.0,20201213.0,18000.0,5478.0,1751.0,243.0,260.0
评论点赞数,评论内容,,,,,,,,
2371,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站复制的",,,,,,,,
1474,日本畜生走到哪都是烧杀抢夺，奸淫掳掠。我们没资格原谅，让他们下地狱去求原谅吧,,,,,,,,
818,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
804,日本军国主义现在仍然存在，仍然供奉那些战争罪犯！！警惕日本。除非承认错误，即使承认错误，也不可能原谅。,,,,,,,,
446,不能忘，不敢忘！如果我们贫穷，弱小，这样的事情还会上演！没有强大的国家哪有什么小民的幸福，连尊严，性命都不会保证！！,,,,,,,,
415,曾经的幸存者老的老了，走的走了，真害怕有一天日本人公然不承认所有罪行然后日本大肆宣扬自己没杀过人。我真的。。。。。畜牲一样的日本人,,,,,,,,
358,今天南京下大雪了(ಥ_ಥ),,,,,,,,
362,《三十万的魂》慢慢长夜，不见星光夜幕吞没应天直到，人头落地三十万无家的魂无言的离去岁月载满着猩红悲鸣回荡着思乡谁又能想到，带血的刺刀被打扮成了笛吹的是，岁月静好风吹不散长恨光打不破思乡那数万万的魂啊只能眼睁睁的看着恶魔庙下，祭拜的人们,,,,,,,,
272,公祭鼎铭文： 泱泱华夏，赫赫文明。仁风远播，大化周行。 洎及近代，积弱积贫。九原板荡，百载陆沉。 侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。 卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。 兽行暴虐，旷世未闻。同胞何辜，国难正殷。 哀兵奋起，金戈鼍鼓。兄弟同心，共御外侮。 捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。 乙酉既捷，家国维新。昭昭前事，惕惕后人。 国行公祭，法立典章。铸兹宝鼎，祀我国殇。 永矢弗谖，祈愿和平。中华圆梦，民族复兴。,,,,,,,,
169,真的要警惕日本，他们一直把自己的野心隐藏的很好，而且他们是十分看不起中国人的，所以我们要比现在更加的努力，增加自己国家的国力，科技力量。日本人是典型的欺软怕硬的性格，看看他们对美国的态度就知道了，所以无论何时，我们都要铭记历史，自强不息。,,,,,,,,
159,"这么快就来这的，应该都是特意搜索了南京吧<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
118,國行公祭，法立典章。鑄玆寶鼎，祀我國殤。,,,,,,,,
125,作为一个平头小老百姓打工人  还在温饱线上挣扎     虽说离我有些远    但是看到碑上一个个名字和三十万硕大的数字的时候心里还是很恨     也许我没那么高尚  可那是三十万条活生生的命啊  心痛啊,,,,,,,,
106,南京的孩子，从小到大，我们都是一直会有防空警报的，公祭日是这几年，但是我们南京祭奠是从很久之前开始的。从小就知道是哪一天，因为那一天。在学校就会有全城的警报，老师也会停止讲课，所有人起立默哀，还能听到外面传来的汽车的鸣笛示意……那种环境，整个学校都安静了，很压抑，也很反省人。我去纪念馆还是在改造装修之前，压抑，深沉……,,,,,,,,
102,九世犹可以复仇乎？虽百世可也。,,,,,,,,
75,在华的日军在中国犯下的罪行可不止这些以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）(来源于哔站网友),,,,,,,,
73,铭记先烈，勿忘国耻。,,,,,,,,
61,我们没有资格替祖宗们原谅这群日本鬼子,,,,,,,,
52,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
57,勿忘国耻，振兴中华,,,,,,,,
45,"南京,我们不会忘记您八十三年前的硝烟。南京,我们更不会忘了您八十三年来的变迁。八十三年了啊,历史不会重演,勿忘国耻,珍爱和平。",,,,,,,,
48,老蒋是真的弱，假如中国有苏联红军那个实力，登陆日本，东京战役，公审天皇，现在还有这些右翼分子嘛,,,,,,,,
41,徐静波在静说日本里面不止一次给日本洗地，说日本道歉了，要国人放下仇恨，放下历史！却对日本首相年年拜厕不予理会！,,,,,,,,
32,"往死里捅你，然后说咱们和平吧，我做不到，这一刀我就要还回去<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
26,我们一定崛起，列强没有变而且比之前更反人类,,,,,,,,
22,勿忘国耻，吾辈当自强,,,,,,,,
21,jm帝国系列漫画，用慰安妇取乐并售卖牟利，希望他尽快被绳之以法,,,,,,,,
20,实际数字应该更多，而且不止南京，很多城市甚至村庄都有屠杀，以前说的扫荡就是屠杀，而且手段极其残忍，即便是亲历者慢慢消失了，我们也不能忘记这段历史。,,,,,,,,
19,勿忘国耻,,,,,,,,
18,铭记先烈，勿忘国仇。,,,,,,,,
18,勿忘国耻，警钟长鸣。,,,,,,,,
16,以血还血，以牙还牙！,,,,,,,,
14,不忘国耻 振兴中华！,,,,,,,,
13,铭记先烈，勿忘国耻。,,,,,,,,
16,日本应该正视历史，而不是去歪曲修改历史,,,,,,,,
12,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
14,每一年今天的前一天，南京大桥都会很堵，因为有30万人将会回家,,,,,,,,
11,我们这些活着的人，有什么资格替他们原谅。,,,,,,,,
11,勿忘国耻！努力发展！弱国无外交！,,,,,,,,
13,如果要打一场复仇之战我愿意参军入伍,,,,,,,,
10,不忘前事 以惕后人,,,,,,,,
9,不恨敌人又怎会爱国，不背负历史的沉重又如何安享今日的安宁，冷漠又麻木的人还不如趁早离中国而去。,,,,,,,,
