链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1rZ4y1G7tT?from=search&seid=14747760683923945947,12.13公祭日南京的街头,64000.0,7.0,20201213.0,5618.0,24.0,231.0,18.0,40.0
评论点赞数,评论内容,,,,,,,,
733,从未忘记未敢忘记不会忘记,,,,,,,,
631,"今天的南京很堵，因为有三十万人要回家<img alt=""[拥抱]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/41780a4254750cdaaccb20735730a36044e98ef3.png@100w_100h.webp""/>",,,,,,,,
256,南京人民没有忘记，中华人民更不会忘记！,,,,,,,,
148,"南京,我们不会忘记您八十三年前的硝烟。南京,我们更不会忘了您八十三年来的变迁。八十三年了啊,历史不会重演,勿忘国耻,珍爱和平。",,,,,,,,
71,勿忘国耻,,,,,,,,
64,鸣笛致敬吗,,,,,,,,
61,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
41,我个人的力量非常有限 我只能在每一个和公祭日有关的视频下点赞和留言 希望每一个心怀星辰大海的年轻人都不要遗忘那段惨痛的历史 勿忘国耻 警钟长鸣,,,,,,,,
37,可恶的日本鬼子,,,,,,,,
21,全中国上千万冤魂。包括我的家人祖辈，我姥爷还活着，他的大舅哥我的舅姥爷一家人被日本人虐杀了,,,,,,,,
18,默哀,,,,,,,,
14,中国的领导人和中国人民真的非常伟大！从抗日战争就能看出，明明那群畜生做了这么惨绝人寰的事情，国家和解放战士却能优战俘而不残害。人民一心向国愿意为了祖国贡献自己的一切，国家领导战后为了经济复苏的宏伟计划还不计前嫌主动建交。如果是我来领导我自认做不到。它们对人民的残害，光是听人述说就气的浑身发抖！它们残杀虐待人民的画面刻在了我们的骨子里！怎么有人敢忘记！！！但是那时候的人民还是接受了它们，只因为一句人民是无罪的，打倒帝国主义！从现在看来中国人民走的道路是正确的，他们伟大的抗战精神和广阔的胸怀令人敬仰！我敢说世界上没有一个国家！比中国人民更热爱祖国！我们有着最顽强不屈的精神！只要人们团结起来我感觉我们无所不能！新冠病毒的考验就是最好的证明。同时也让那些西方国家吹嘘的人权、自由那自私自利充满谎言伪善的面具给扒了下来！（啪啪打脸）。那些自私自利被利欲熏心的卖国贼们，我劝！你们（赶！～快！移民！）耗子尾汁  耗耗反撕。,,,,,,,,
10,勿忘,,,,,,,,
6,为何复仇是人类永恒的主题？当外敌来犯唯有以杀止杀，以战止战。,,,,,,,,
5,不知道为什么   莫名其妙的愤怒感席卷而来    悲怆的心情,,,,,,,,
2,勿忘国耻,,,,,,,,
2,勿忘国耻，吾辈当自强！,,,,,,,,
2,勿忘国耻，吾辈自强,,,,,,,,
2,九世之仇犹可报乎?虽百世可也！,,,,,,,,
2,这是定淮门大街和江东快速路那个十字路口吗,,,,,,,,
1,希望能复仇，有些仇恨放不下,,,,,,,,
0,泪目,,,,,,,,
0,南京南京南京！！！,,,,,,,,
0,牢记使命，勿忘国耻,,,,,,,,
0,哇 这十字路口真大   这主道路是不是不能调头,,,,,,,,
0,想哭,,,,,,,,
0,起了一身鸡皮疙瘩 想起历史就难受,,,,,,,,
0,致敬,,,,,,,,
0,这座城市一呼一吸都在哀鸣,,,,,,,,
0,不敢忘,,,,,,,,
0,震撼,,,,,,,,
0,默哀怒吼,,,,,,,,
0,永远记得,,,,,,,,
