链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1iJ411h7Ef?from=search&seid=14747760683923945947,因为没有摘下帽子，拉贝先生的司机就被日军斩首！令人愤怒！,58000.0,115.0,20191231.0,736.0,6.0,200.0,12.0,60.0
评论点赞数,评论内容,,,,,,,,
313,要不是朝香宫鸠彦亲王授命，是不会发生南京大屠杀！当时他本人就在第十六师团，结果杀人最多，达到十五万人数，就是这个中岛今朝吾的第十六师团。战后由于朝香宫鸠彦亲王是皇族，被免于审判,,,,,,,,
198,永远不要忘记日本从未道歉。以前是，现在是，将来也会一直是。,,,,,,,,
138,小日本想施暴随随便便都是一个借口,,,,,,,,
114,李鸿章的话怎么说来着，日本人怎么进化都是野兽那句，要永远提防他们,,,,,,,,
77,二战结束后好多本该判刑的人因为给美国好处而赦免,,,,,,,,
82,有非常多的人问为什么不反抗？你可能觉得自己比他们有血性，有骨气，但实际上是换作是你，你早都被吓的尿裤子了。,,,,,,,,
67,"当时我们国家积贫积弱，我们在国际上没有任何发言权。即使是赢得了战争的胜利，可是美国人为了控制日本，在利益面前美国放过了日本皇族和很多重要的战犯那些人后来都成为了日本的上流人物掌控这日本的一切，731的头目后面成为了日本制药的头他的手下大都是731的人，还有日本的tbs电视台等等多不胜数现在国家腰杆子硬了，侵华战争就是唤醒千年雄狮的敲门砖。现在谁要敢侵犯我们，我们就要它灭亡！<img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
65,朝香宫鸠彦王罪无可赦，我愿他在地狱被恶鬼啃咬，伤口又能瞬间恢复，然后继续被啃咬，如此反复，我愿他永世在地狱受苦但是别骂这演员啊，香川照之当时为了拉贝日记推了陆川的南京南京，他说了看了剧本之后，他觉得他更应该演拉贝日记，因为这片子的国际视角更能引起当代人的反思，而且这角色必须要日本人来演后来拉贝日记遭到了日本右翼的抵制，对此他说道，南京题材的影片在日本不能上映，日本人也不会拍这样的影片，也许他做不了什么，但是希望这部电影能稍稍消除一点中国人的痛苦，这是日本人不能阻止的,,,,,,,,
49,第一次看的时候被震撼了，这是战俘营？这是屠宰场！日本畜牲,,,,,,,,
37,话说就没有一个人感谢拉贝的吗？,,,,,,,,
19,不管怎样，中国军事实力必须超过日本,,,,,,,,
19,香川照之大哥大嫂过年好,,,,,,,,
17,希望那些跪舔日本的人看看，他们的祖先在日本人的眼里连牲畜都不如，可以随意虐杀，他们崇拜的对象是不是值得崇拜，或者说，有些人天生就恨自己是个中国人，却没料到没人会认同背叛祖国的人,,,,,,,,
21,大和田穿越,,,,,,,,
12,关心日本道不道歉干嘛。我只想日本人种灭绝,,,,,,,,
13,汉奸罪该万死，但是这种场面让人自觉的想投降，想活命... 中国抗战胜利不是打出来，是熬出来的... 小学的时候 老师就说 五星红旗是革命的鲜血染红的... 法国面对强大的德军马上投降... 中国不投降就是各种的屠杀 残虐...,,,,,,,,
10,这部电影还算是比较温和的,,,,,,,,
8,鬼子不道歉很好，这样以后我们杀起来更顺畅了，希望有生之年能看到这一天。虽然目前完全看不到这种希望，能维持自身不散就万分难得，更别提对外杨威了。,,,,,,,,
7,朝香宫是南京大屠杀的主要负责人，松井石根其实都有点算是替他背锅了，因为在进攻南京的时候松井石根还在生病疗养，只是名义上的部队最高指挥官，而这个朝香宫才是实际的指挥官，屠杀命令的主要发起人,,,,,,,,
7,血债血偿,,,,,,,,
6,有的事，不是道歉可以解决的，虽然现在是一个和平的年代，但…君子报仇，千年不晚，总有一天会给他们血腥的报复,,,,,,,,
9,咬死一个都好啊 几十号人跪着也不反抗,,,,,,,,
5,就算战争胜利了也不会解气啊，像苏联那样堵在德国家门口在头上拉屎才能叫解气,,,,,,,,
3,山川異域，不共戴天！,,,,,,,,
3,该s的日本人,,,,,,,,
2,这帮人，看着都可怕，就tm离谱。,,,,,,,,
2,香川照之能顶着压力出来演朝香宫鸠彦，也是很令人佩服了。靠键盘，什么都做不了。入伍参军吧。,,,,,,,,
2,"弹幕里说不反抗的人，司机两只手都被绑在身后你看不见？你被手绑在身后去反抗拿着刀和枪的人试试？<img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/>",,,,,,,,
2,准确的说朝香宫不是亲王，是次一等的王，也不是裕仁的叔叔，而是侄女是裕仁的皇后，就是差点被山县有朋拆散的那位。,,,,,,,,
1,如有三战，踏平日本,,,,,,,,
1,这电影我小学的时候看过，但只记得这个人在门缝那里看日军杀人,,,,,,,,
1,演这个演朝香宫鸠彦的演员好像是演半泽直树里大河田常务的那个人,,,,,,,,
1,那个亲王的演员在日本还早到了暴力,,,,,,,,
1,真希望哪天中国军队的坦克飞机践踏到日本皇宫去,,,,,,,,
0,太他妈气了,,,,,,,,
0,"这就是不强大的后果<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
0,大哥大嫂过年好啊,,,,,,,,
0,花屋小三郎?,,,,,,,,
1,"30万以上！同胞们，记住这数字<img alt=""[热词系列_锤]"" src=""//i0.hdslb.com/bfs/emote/35668cc12ae25b9545420e4a85bf21a0bfc03e5d.png@100w_100h.webp""/>",,,,,,,,
0,小日本鬼子挨千刀的,,,,,,,,
