链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1yy4y1S7Z4?from=search&seid=14667085752957302344,防空警报划破南京城的上空！这一刻，为30万同胞默哀,259000.0,2975.0,20201213.0,30000.0,5036.0,2125.0,1114.0,1220.0
评论点赞数,评论内容,,,,,,,,
7100,不敢忘不能忘不会忘,,,,,,,,
3875,怪不得我们西安这边10点突然开始刮大风 叶子落了一地 原来是我没有记住这个日子 在提醒我啊 眼泪已经落下来了,,,,,,,,
3139,缅怀先烈，为同胞默哀！ps南京本地警报响的时候，还在上课，幸亏老师突然注意到了，停下来没说话,,,,,,,,
2915,"<img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/><img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/>向南京大屠杀遇难同胞默哀<img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/><img alt=""[难过]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/a651db36701610aa70a781fa98c07c9789b11543.png@100w_100h.webp""/> ！！",,,,,,,,
1960,生者自强 死者安息,,,,,,,,
2187,墙上密密麻麻写满成千上万死难者的名字我只看了一眼只看了一眼就决定离开头也不回地离开因为我看到了一位朋友的名字当然我知道只是重名几乎可以确定只要再看第二眼我就会看见自己的名字          ——朱剑,,,,,,,,
1210,昭昭前事，惕惕后人岁末寒冬，祭奠同胞,,,,,,,,
1270,泱泱华夏，赫赫文明。仁风远播，大化周行。洎及近代，积弱积贫。九原板荡，百载陆沉。侵华日寇，毁吾南京。劫掠黎庶，屠戮苍生。卅万亡灵，饮恨江城。日月惨淡，寰宇震惊。兽行暴虐，旷世未闻。同胞何辜，国难正殷。哀兵奋起，金戈鼍鼓。兄弟同心，共御外侮。捐躯洒血，浩气干云。尽扫狼烟，重振乾坤。乙酉既捷，家国维新。昭昭前事，惕惕后人。国行公祭，法立典章。铸兹宝鼎，祀我国殇。永矢弗谖，祈愿和平。中华圆梦，民族复兴。,,,,,,,,
746,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）距统计，抗日战争直接导致4500w中国人伤亡，总计2亿中国人受到战争损害！但某些人眼里，它只看得见那两颗原子弹。（转）,,,,,,,,
430,《三十万的魂》慢慢长夜，不见星光夜幕吞没应天直到，人头落地三十万无家的魂无言的离去岁月载满着猩红悲鸣回荡着思乡谁又能想到，带血的刺刀被打扮成了笛吹的是，岁月静好风吹不散长恨光打不破思乡那数万万的魂啊只能眼睁睁的看着恶魔庙下，祭拜的人们,,,,,,,,
370,警钟长鸣，吾辈自强。,,,,,,,,
424,前事不忘后事之师！吾辈当自强！,,,,,,,,
232,向南京大屠杀遇难同胞默哀,,,,,,,,
221,"三十万人，不，还远不止三十万人，国仇家恨，是一句山川异域，风月同天能抹除的吗?我们没有资格替他们遗忘<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
173,缅怀同胞。,,,,,,,,
149,向遇难同胞默哀,,,,,,,,
147,http://www.cngongji.cn/m/如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
124,不忘历史,,,,,,,,
92,日本侵略中国期间，据统计一共杀了3500万人以上。抗日战争期间，中国平民则约有900万死于战火，另有800万平民死于其他因素，9500万人成为难民。而据蒋梦麟的回忆录称有1400万壮丁被拉夫后死于饥饿疾病。另有估计中国抗战直接人口损失可累计之估计数为2062万人，合可累计之战争直接伤残人口，军民伤亡最低限为3480万人。同时，还有估计认为，中国抗战直接伤亡人口合计可能在4100万上，合战时失踪被俘等项数字，战争直接给中国造成的死亡、伤残及失踪等项人口损失共计超过4500万人；而从人口损失的角度看，抗日战争时期中国人口损失总数应在5000万人以上。,,,,,,,,
82,铭记历史，吾辈自强！！！,,,,,,,,
81,今天南京的路上很堵，因为有三十万人要回家。,,,,,,,,
75,为逝者默哀，愿华夏昌盛,,,,,,,,
68,默哀！,,,,,,,,
55,我曾经看到这样的一个评论:今天的南京路上非常拥挤因为有三十万同胞要回家当时我就哭了，今天 又是那个熟悉的日子 窗外的雪花与落叶在空中飞舞着，或许，雪花真的在守候着他们回家......,,,,,,,,
63,今天风挺大，本来还奇怪，明明昨天天气很好。瞥见手机上的日期。原来是你们回家了。,,,,,,,,
44,为中华之崛起而读书！,,,,,,,,
80,山川异域，不共戴天！,,,,,,,,
57,山川异域，不共戴天,,,,,,,,
34,前事不忘后事之师勿忘国耻警钟长鸣,,,,,,,,
29,我虽然喜欢看日漫日剧，听日语歌，但我从没忘记自己是中国人，勿忘国耻！,,,,,,,,
30,"天杀的小日本<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
