链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1Vz4y1f7VW?from=search&seid=10285669073430163330,抗战老兵道歉：对不起，我们没有守住南京，使南京人民饱受痛苦,101000.0,313.0,20200930.0,6543.0,304.0,779.0,58.0,280.0
评论点赞数,评论内容,,,,,,,,
3026,不用道歉，这不是你们的错，是恶毒的日军太狡猾。这份屈辱我们永远不会忘记,,,,,,,,
1448,老兵，你们不用道歉，这不是你们的错，相反，我们应该谢谢像你们这样的军人，保卫祖国，没有你们，就没有后来的和平生活啊！,,,,,,,,
875,不怪士兵，还是他们的指挥官无能，日军凶残,,,,,,,,
696,该道歉的应该是日本军国畜牲不用自责我们应该谢谢你们的英勇,,,,,,,,
420,不怪你们，怪指挥官孙元良，唐生智和老蒋,,,,,,,,
394,"将无才，累死三军，国民党士兵是好的，军官烂的一塌糊涂<img alt=""[抠鼻]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/cb89184c97e3f6d50acfd7961c313ce50360d70f.png@100w_100h.webp""/>",,,,,,,,
224,但凡国军高层能别那么FW，底层士兵会牺牲那么多？南京守是守不住，能不能有序撤离呢？嘴巴上说着守，结果当官的先跑了,,,,,,,,
165,老英雄们不必自责，这不是你们的错！相反吾辈还要多谢老前辈们的英勇！,,,,,,,,
147,铭记历史，勿忘国耻！,,,,,,,,
107,不用道歉 你们都是英雄 当时就算蒋委员长亲自坐镇也守不住的  该道歉的是日本人及其走狗日精和日杂,,,,,,,,
63,铭记在心，勿忘国耻，哪个不会忘,,,,,,,,
52,该道歉的可不是中国人,,,,,,,,
50,信誓旦旦说与南京共存亡的南京城防司令唐生智首当其冲，有着不可推卸的责任！他应该道歉！看《南京南京》时，一个溃兵的台词让我印象深刻“当官的都跑啦！”,,,,,,,,
56,众所周知，这不是士兵的错，而是包括蒋介石和唐生智在内的国民政府的错,,,,,,,,
42,不该道歉的人道歉了，该道歉的却还没道歉,,,,,,,,
33,该道歉的是倭国那群畜牲。,,,,,,,,
