链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1XW411W7Wv?from=search&seid=1750330274017779470,南京大屠杀的策划者，被判绞刑后挣扎12分钟才死亡,172000.0,253.0,20180309.0,1612.0,532.0,786.0,138.0,500.0
评论点赞数,评论内容,,,,,,,,
2810,应该凌迟，由南京所有市民执行，每人一刀,,,,,,,,
1105,抢楼的有病吧？什么视频都抢？,,,,,,,,
248,"在国仇家恨的面前竟然看到了那么多不要脸的人为别人洗地。首先作为一个中国人，你都不站在中国人的立场来说句话，你觉得你配当中国人吗？还记得前段时间抓捕的那些日本人间谍吗？你们真的认为日本在拥抱和平了？还有你们认为会中国字就是中国人吗？现在学中文的外国人那么多。虽然现在网络上很多日本间谍在用所谓的理智和平给一部分智商还不健全的人洗脑，可是我真的没想到为什么这么严重。理智是什么？站在中国的立场理智就是发展强大等到下一次世界更替，到时如果不能用经济解决一切事情就用武力解决一切事情。和平是什么？站在现如今的中国立场来说不轻易发动战争就是和平。但是理智和平不是被用来给别人洗地的，一些残酷的历史是该被所有人铭记的。对于**份子我能说的就是你敢穿着日本军装去大屠杀现场拍照，那么你敢去日本靖国神社穿着中国军装拍照吗？别说中国连拍照的自由都没。还记得12年钓鱼岛事件后地域黑泛滥吗？现在民族黑阶级黑也泛滥了知道为什么吗？因为中国有一部分人因为自己利益就心甘情愿当外国从事间谍事业的人轻易挑动国内仇恨的工具,跟着那些网络间谍后面污蔑前辈先人甚至挑动国内敌对情绪。还有别去喷什么键盘侠愤青至少他们敢用键盘去喷那些垃圾，而不是用键盘说着理智和平去喷自己国家的人，当然这里先声明那些纯属给小粉红引战的你到底是为了什么我不评论，对于真的小粉红提个意见别人爱什么都可以这是别人的自由，你如果要骂就骂那些直接喷你国家的，也别拿着什么大义去评击别人你要做的就是代表个人观点去写评论去说事。对于现今的国内网络说一句话“如果有一天你连说爱国都错了，那么这个国家也就完了。”以上观点仅代表个人观点，如果你要喷请喷我一个人，我代表不了其他任何人，也代表不了国家，我只代表我自己。",,,,,,,,
182,“真正热爱祖国的年轻人，即便他们是日本动漫游戏的铁杆粉丝，他们也会在大是大非的问题面前维护自己国家的主权和民族尊严。而那些没有脊梁骨、双膝发软的人，即便他们对日本没兴趣，也迟早会跪倒在其他人面前，嘲笑着中国的一切，包括中国的主权和民族的尊严。”——转自团团的一篇文章请不要再说喜欢日漫就是喜欢日本国的这种无聊言论说出来,,,,,,,,
102,1.朝香宫鸠彦王(签署命令“全部杀掉”)2.松井石根(默许命令“不留俘虏”)3.中岛今朝吾(军团屠杀人数最多)4.谷寿夫(军团屠杀人数第二并亲自持刀屠杀平民)四名主犯均在南京侵攻战后受裕仁表彰,,,,,,,,
79,为什么人人都认为战争和百姓没关系呢？历史上哪一场战争没有百姓的参与，哪一场战争不是为了百姓，侵华日军发起战争不就是为了给他们日本的人民争取更多的生存空间吗？抗日战争是为了给自己国家的人民夺回原来的生存空间，历史上的秦扫六合，希波战争，十字军，蒙古铁骑横扫亚欧大陆，近代的殖民战争不都是为了给自己国家的人民争取更大的生存空间，有的人可能会说发动战争的人不是人民，和人民没关系的这种话，但是各位想想殖民战争，北美美和拉美是怎么出现的？还不是百姓默认了这场战争参与到了进来，当初在美洲开疆扩土伐林垦荒的人难道是欧洲的殖民军队？还不是欧洲的人民在开疆扩土，为了扩大自己的那点土地，不要总是觉得百姓在战争中是无罪的，百姓才是战争的隐性帮凶,,,,,,,,
85,我只想说，他们没有道歉，有的人就迫不及待的替遇难者原谅了？你凭什么？你有什么资格？！,,,,,,,,
61,谁敢否定南京大屠杀  我们就砸烂他的狗头(●￣(ｴ)￣●),,,,,,,,
57,热评神tm国民无罪论，看似批判实则给人家洗地！当初被洗脑，全民捐款帮助本子走上不归路的正是其国民，你应该批判那些政治家 军人和国民都有极其深切的罪孽，别忘了：军出于民。别拿什么“军人执行命令”来搪塞，少壮派军人组织投降日政变你告诉我是执行命令？谁的命令？东条鬼的还是天皇的？裕仁都被你们口中这群“无奈执行命令”的军人给吓得瑟瑟发抖你告诉我执行命令，智障洗地言论。批判右翼就算了还要说出这种谬论真的是可笑,,,,,,,,
45,致敬拯救了25万中国人的伟人---南京大屠杀中的保护神！约翰拉贝。和参与救援了20多万面临被屠杀的中国人，与20多位坚持留在南京的西方人士一起，谱写了一曲动人的人道主义乐章。约翰马吉！人道必胜！正义必胜。,,,,,,,,
48,呵呵，去他丫的靖国神厕，都该死的玩意儿,,,,,,,,
34,真正策划南京大屠杀的是裕仁天皇的叔叔朝香宫亲王，皇族的影响力不是松井能把持的，松井石根被捕是因为他早就官居日军大将，他什么都没干一样会被抓。因为协议不得审判日本皇族，南京大屠杀又被提上审判议程，恰好松井石根是当时名义上的最高司令官，所以成了替罪羊,,,,,,,,
37,南京大屠杀是日本天皇直接下令，朝香宫鸠亲王执行指挥的。两个罪魁祸首活到90岁。没有受到任何制裁，晚年好吃好喝好玩。中日永远没有可能和睦，以前没有，现在没有，将来有人不会有。UP主回家从新上完小学再来做历史视频吧,,,,,,,,
34,其实日本不承认南京大屠杀是很可笑的，因为它美爹的国家档案馆里对于南京大屠杀有着很详尽的记录。你说中国捏造历史，美国也帮着中国捏造？,,,,,,,,
30,"574楼说日本人屠杀之类的都是因为怕中国人反抗才屠杀被中国人逼的。有没有哪位暴躁老哥去安排一下？骂人我不怎么会<img alt=""[小电视_发愁]"" src=""//i0.hdslb.com/bfs/emote/05e279abbf3f72d5cc45548504a4220c5514b8b9.png@100w_100h.webp""/>",,,,,,,,
25,我芜湖的，毗邻南京，听老一辈人说当年小鬼子进芜湖动用了飞机投弹，大火沿着青弋江烧了整整3天，很多人都从城里面往四周乡村逃，然而在江边过江时，很多人都慌乱掉江里去了，有的人就再也没有上过岸，当时有个叫程玉笙的先生动员了很多人搞抗战募捐，是长期的。后来小鬼子在我们芜湖县有个叫三元乡的好几个村子里烧杀抢掠，打死了很多人！我不知道为什么有的地方人会说我们安徽抗战故事少，我告诉你，有个很会打仗的将军叫李品仙，我们安徽皖南抗战根据地听说过吗。我们芜湖有个叫军滩口的地方，老人家说那时候中国军队和日本鬼子打了一场恶战，最后中国被打完了，他们都说最后有一个人高马大的军人，不愿意做俘虏，只能自尽了！(´；ω；`)我们这里有一座叫神山的山，相传当年干将莫邪铸剑的地方，山上有个陵园，叫烈士陵园，山顶上有座碑叫人民烈士纪念碑！！！！还有好多东西我想告诉你们，可是我写不下去了（/TДT)/,,,,,,,,
28,某些**分子比这些日本鬼子还要可恶，比如前几天那两个穿日本军装的，妈的，劳资恨不得打死他们,,,,,,,,
22,我并不反对别人看日漫，但我发对看了日漫就不承认自己是中国人的那些人！你们如果说我道德绑架，我也没办法。,,,,,,,,
20,首先这个视频说了半天都是在放屁。进攻南京的日本师团是受松井石根直接指挥，但是攻下南京的当天，日本裕仁天皇就立即让自己的叔叔朝香宫鸠亲王接防，并直接下达指令开始惨无人道的南京大屠杀，其目的之一是抢劫南京中央银行的地下仓库和制造恐慌。南京大屠杀的元凶就是日本天皇与皇室。不要再想尽办法给日本皇室洗白，牺牲一两个替死鬼就让整个日本军国主义的元凶全部逃脱,,,,,,,,
19,在南京大屠杀视频里面洗任何日本的言论都应该死个玛，不管你是喜欢日本动漫，还是喜欢日本人，日本这个国家一天不道歉，一天态度不转变，我觉得网民怎么骂日本都是可以的。,,,,,,,,
