链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1mv41147DA?from=search&seid=9057015741557747434,国家公祭日，日本侵华老兵承认南京大屠杀罪行,440000.0,2435.0,20201213.0,60000.0,5337.0,9941.0,1215.0,820.0
评论点赞数,评论内容,,,,,,,,
8806,勿忘国耻！,,,,,,,,
5840,虽然已经知道发生了什么 但不知为何 听完这些人的“侃侃而谈” 脊背发凉,,,,,,,,
12978,为什么会有精日这种奇怪的生物啊,,,,,,,,
12638,可不可以喜欢日本的动漫？可以可不可以喜欢日本的美食？可以但要记住，我们不能原谅它们，也没有资格原谅它们,,,,,,,,
5113,然而日本政府还在洗没有大屠杀，中国却在等一句道歉！！,,,,,,,,
4131,首先，对于这位老兵的认罪道歉态度的我是认同的。我也不愿在过多揣测这个老兵什么表面一套，背地一套。但，原谅的话还是不能说出来，毕竟干出这种事让人原谅，不可能啊。还有一点，政府没认，这还是个大问题。,,,,,,,,
2388,这辈子我看到最血腥丧泯灭人性的视频就是日军侵华杀戮视频，没有之一。,,,,,,,,
1323,日本至今都不承认所犯的罪行，我们有什么权利替那些在抗日战争中牺牲的4500万军民原谅他们！,,,,,,,,
4725,我们只能从道德层面谴责它们，我们的年轻人正在受到它们的文化影响，仇恨的声音慢慢被淹没；而它们却在篡改历史教科书，否认它们做过的罪与恶，它们的战犯被放在靖国神厕，供它们的后人、领导人参拜；这是何其悲哀的现状，勿忘国耻牢记历史！,,,,,,,,
776,勿忘国耻，铭记历史，我们会始终记得，日本政府再抵赖也没用，有一大堆证据在说话,,,,,,,,
1097,传播下去吧，总有人说传播仇恨是不应该的，可是那只是事情没发生在你头上而已。。。。永远的 ，流传下去，就算这个历史再血腥,,,,,,,,
512,您好，张纯如女士，感谢您为这段历史的真实发声，敬佩您诠释了一个真正作家的风骨！执笔如刀，您是勇士，是巾帼不让须眉的楷模，愿您安息，英灵殿里先祖与您同，真相和历史不会因为谎言而消失，因为有人不答应！！！！,,,,,,,,
864,为什么老有人吹日本人高素质?不好的会让你看见?真实你永远看不见，真实永远不会美。,,,,,,,,
1076,山河异域，不共戴天。,,,,,,,,
366,和平宣言巍巍金陵 滔滔大江 钟山花雨 千秋芬芳一九三七 祸从天降 一二一三 古城沦丧侵华日寇 掳掠烧杀 尸横遍野 血染长江三十余万 生灵涂炭 炼狱六周 哀哉国殇举世震惊 九州同悼 雪松纪年 寒梅怒放亘古浩劫 文明罹难 百年悲叹 警钟鸣响积贫积弱 山河蒙羞 内忧外患 国破家亡民族觉醒 独立解放 改革振兴 国运日昌前事不忘 后事之师 殷忧启圣 多难兴邦八十三载 青史昭彰 生生不息 山高水长二零二零 国家公祭 中外人士 齐聚广场白花致哀 庄严肃穆 丹忱书写 和平诗章大道之行 天下为公 大德曰生 和气致祥和平发展 时代主题 民族复兴 世代梦想龙盘虎踞 彝训鼎铭 继往开来 永志不忘 ,,,,,,,,
331,泛滥的精日分子真是可耻，😳😳👎,,,,,,,,
793,感觉有些人。。。怎么说呢，虽然是爱国心，但是总觉得混入了法西斯的思想，一句话就要屠族杀人，这么做了那和那些屠杀的杂碎又有什么区别，而且这种意愿完全和烈士先辈的意愿相悖，他们抛头颅洒热血为的什么？那倒是为了复仇为了屠杀么，他们不就是为了咱们能过上现在的日子么，我国坚持和平主义，但是国耻不能忘，国恨不能忘，为的是铭记历史不重蹈覆辙，不是为了复仇，就像我们没资格替烈士去原谅他们，更没资格为了我们体会不到的仇恨去复仇，这么说除了口嗨和图一时之快又有什么意义呢,,,,,,,,
422,他们年轻的时候是魔鬼，到老了，外貌也更像魔鬼,,,,,,,,
124,我不敢看，看了怕心里难受所以南京大屠杀一直不敢去了解,,,,,,,,
146,现在的日本政府的高官，都是当年战犯和他们的后代！希望他们早点喝上核废水！,,,,,,,,
127,知耻而后勇,,,,,,,,
190,山川异域，不共戴天,,,,,,,,
110,推特上面还有日本右翼议员质疑南京大屠杀推文，还有不少点赞，苏联红军攻克柏林的照片竟然违规。请大家看清楚，所谓的媒体社交平台早已政治化,,,,,,,,
87,铭记历史，勿忘国耻,,,,,,,,
80,你可以喜欢日本文化，因为的确我们古代一些文化的魅力在他们那里得到很好的保存和发展，日本民族作为一个独立个体，到现代也有很多值得我们学习的地方，当初日本就是向我们学习然后内化发展的，该学的地方就学，该骂的地方就骂，但是永远不要忘记，我们为什么可以今天在这里打字，为什么可以发表这些话,,,,,,,,
94,我喜欢日本的动漫，漫画，轻小说，美食，服装，但是我讨厌日本,,,,,,,,
67,不怕日本不承认，就怕我们有些人自己选择忽视和遗忘,,,,,,,,
147,无法想象当时人间地狱，不接受道歉，不会原谅。这种事情我很幼稚，一命抵一命。迟早要还。公平,,,,,,,,
135,绝不原谅，但不报复,,,,,,,,
58,请你记住：日本投降真正的原因是：世界各国的反法西斯人士、是中国先辈用生命用鲜血换来的。战争到后期意大利早就投降，德国已经投降，日本已经退守本土实施玉碎计划，如果盟军强攻日本，盟军只会损失惨重，原子弹，李梅等等只是加速了战争的结束，是加速。包括用了原子弹日本都没准备投降，是用天皇的命以及不让天皇上军事法庭等为条件，日本才投降的。,,,,,,,,
48,http://www.cngongji.cn/gjys/wap.htm 如果大家有时间，希望大家去公祭网敲敲钟，献上花圈，点上一支蜡烛。今天，三十万南京人要回家！转,,,,,,,,
56,山川异域，不共戴天！,,,,,,,,
44,"这播放量连万都没上？？？太假了吧<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
34,我不报复你你在我困难时候伸出手帮我我很感谢你如果你承认了我们可以做朋友但是底线是:我不会原谅,,,,,,,,
44,这还需要什么日本人承认.这是事实,,,,,,,,
46,日虽认，莫原谅！,,,,,,,,
39,讨厌的不是日本，而是那些罪恶的军国主义和不认清事实、一味否认侵华日军在中国犯下的罪行的人,,,,,,,,
42,"勿忘国耻，但不要把日本人都混为一谈<img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/>",,,,,,,,
27,至少他们承认了，对于我们来说可以不原谅他们，但是谴责的声音难道不应该给那些极力掩饰真相的人吗？,,,,,,,,
26,弹幕是怎么看出来他们在笑的，属实没搞明白，微表情大师吗,,,,,,,,
50,"弹幕和评论区说他们有良心有良知的，我想问真正有良心有良知的人能干出这种事？当然，它们不能算人<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
24,虽然你很可恨，但是敢承认南京大屠杀这点还是值得肯定的,,,,,,,,
48,对这种狗国不要抱有幻想，如果我们不强大，历史还会重演，必须强大！,,,,,,,,
27,"b站小朋友还是很多啊<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
21,我对日本动漫感兴趣对日本文化感兴趣，以后打算去日本读研究生但是，南京大屠杀，会一直刻在我的骨子里“忘记历史，就等于背叛”望各位网友监督,,,,,,,,
33,承认就是有良知了？他们在做出那些事的那一刻起就已经永久失去人性了，但愿他们死后在地狱中永世不得轮回。,,,,,,,,
19,每一个战士都应当是反战的,,,,,,,,
46,"为什么有弹幕刷谢谢啊？承认本来就应该的，刷谢谢干嘛？<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>",,,,,,,,
24,这算是垃圾中的一股清流了，真希望其它日本右翼一样能承认，他们也不想想，他们还有些无辜的后代，道歉了他们后代也没啥事，反正道歉的人肯定下地狱（不要我多说吧）,,,,,,,,
20,"勿忘国耻，他们不可原谅！但是！你也要清楚“他们”指的是谁<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
16,有人承认很好，但承认归承认，不能只因这点就直接概括成日本是无罪善良的。历史需要铭记于心，而不是在弹幕评论里面一个劲的跪舔，你没有资格代替无数受难者去原谅他们。,,,,,,,,
16,中国人民和日本人民的敌人是一致的，那就是日本军国主义和中华民族败类！,,,,,,,,
15,"昭和年代，全民皆兵（×）招核年代，全民皆疯（√）<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/><img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/><img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>（不行了，本来最近肝火就大，我先退了）",,,,,,,,
15,我们没有资格说原谅，而侵华者终生都不配被原谅,,,,,,,,
22,我看到差点砸了自己的手机。。。此仇绝不忘记,,,,,,,,
17,日本人总是强调他们挨了两颗原子弹，但是他们从没反思过自己为什么挨了原子弹,,,,,,,,
13,弹幕大部分都是正常人，可惜仍有一部分人不正常,,,,,,,,
13,惨无人性！ 吾辈当自强！,,,,,,,,
54,日本人民不是敌人，真正的敌人是法西斯、种族主义、民族主义、帝国主义,,,,,,,,
27,告诉各位，B站当天头条没有这个新闻，是不是很“惊喜”哈哈哈~真可悲！（反正我刷新几次没看到一条相关的，娱乐美食挺多的）,,,,,,,,
12,虽然这些老兵的罪恶不应该被原谅，但承认错误是应该支持的,,,,,,,,
12,"只能说他们良心发现，搁那感谢和原谅的什么心态<img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/>",,,,,,,,
12,虽然我喜欢日本文化但不影响我说那种死不认错的日本人爪巴,,,,,,,,
12,这种老兵是有良心的坏人，他们曾经是坏人，现在是悔改了的犯人。但他们的悔改不能让我们原谅，但能让我相信坏人不是绝对的。,,,,,,,,
12,咏川军君只见百万壮士尽出川独不见蜀中妇孺皆缟素君只见勇冠三军抛生死独不见十室九户无儿郎君只见倭寇不退誓不回独不见青山处处忠骨堆君只见华夏大地空静好独不见十万英灵为国眠,,,,,,,,
11,反正我们没经历过得人是没资格替受害者们原谅的，某些人不要做些慷他人之慨的事,,,,,,,,
13,能原谅吗 不能 你们有什么资格代表前辈原谅他们？,,,,,,,,
14,愿病魔早日战胜所有试图掩盖历史真相的罪人,,,,,,,,
10,"可笑，你们配原谅他们吗？<img alt=""[翻白眼]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/eba54707c7168925b18f6f8b1f48d532fe08c2b1.png@100w_100h.webp""/>",,,,,,,,
10,"这句“当然是真的”说出来太不容易<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
27,公知：你们不是人，你们就不能存在，不该被别人记住，就该被抹去，就该被所谓的文明高种族虐杀或者恩赐残渣剩饭。,,,,,,,,
13,做点表情都不行的吗？有表情就是笑了吗？,,,,,,,,
9,听的我心闷闷的，一直讨厌极端主义者，也有点讨厌自己，己所不欲勿施于人，但这种时候非常讨厌认同这句话的自己，我们没资格替老一辈去原谅别人，我也不认同成为新的施暴者，但我还是想说樱花省，挺好听的,,,,,,,,
9,每一次看这种，血液里的东西刻的更深了，凭什么原谅,,,,,,,,
9,"这一代过去日本也就估计没多少人会再记得了<img alt=""[囧]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/12e41d357a9807cc80ef1e1ed258127fcc791424.png@100w_100h.webp""/>",,,,,,,,
9,我本是个唯物主义者   对于这些人我希望有地狱,,,,,,,,
9,我不能替地下的亡灵进行选择，什么原谅不原谅，没有原谅这一说,,,,,,,,
11,“历史可以被原谅，但不可以被忘记”，这句话经常被骂。原话出自周恩来总理，想骂之前先好好思考一下，它想表达的到底是什么意思？,,,,,,,,
11,默哀学校今年有句话挺让人感触的：铭记历史不是延续仇恨，是让人深知和平的可贵,,,,,,,,
13,痛恨一定有，当我真没看出那老兵笑了,,,,,,,,
8,"不管什么战争，人民永远都是受害者<img alt=""[捂脸]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6921bb43f0c634870b92f4a8ad41dada94a5296d.png@100w_100h.webp""/>",,,,,,,,
8,"越听越<img alt=""[灵魂出窍]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/43d3db7d97343c01b47e22cfabeca84b4251f35a.png@100w_100h.webp""/>",,,,,,,,
8,一直在说不能原谅，我们没资格原谅，原谅的人在哪指出来我去对线,,,,,,,,
14,"弹幕里有人说这些老兵还算有良心，我想说的是他们在犯下罪行的那一刻就已经没有了良心，我们要做的就是要铭记历史，作为年轻的一代我们要为伟大的祖国复兴做好分内的事情。<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
10,我记得日本二战老兵是有每月封口费的，生活很恣意，不然哪能嘴硬这么多年。,,,,,,,,
11,日本右翼真的能每天晚上睡安稳觉吗？,,,,,,,,
7,我喜欢日本的动漫，喜欢日本的文化，但我不能原谅他们的罪行！勿忘国耻！,,,,,,,,
7,这个老兵道歉是应该的，为什么要原谅,,,,,,,,
7,你很诚实，但不可原谅而那些试图抹去历史的右翼，更不能被原谅,,,,,,,,
7,我们可以原谅那些绿林好汉的人改过自新，我们可以原谅那些不学无术浪子回头，但是我们不会原谅，不能原谅，也不配原谅那些野兽不如的恶毒禽兽,,,,,,,,
11,山川异域，不共戴天,,,,,,,,
10,当时我不在场，原不原谅不是我说的算,,,,,,,,
9,日本一个快入土的老头承认有什么用，他们国家不承认，年轻人不承认,,,,,,,,
6,弹幕致敬的脑子里都什么成分大家懂得都懂好吧😅,,,,,,,,
6,"我看南京大屠杀的资料，看了后直起鸡皮疙瘩<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>，为什么会有这样可怕的怪兽？<img alt=""[生气]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3195714219c4b582a4fb02033dd1519913d0246d.png@100w_100h.webp""/>",,,,,,,,
6,我喜欢日漫，喜欢日本文化，在学日语，期待着有一天能去日本见到自己想见的人，但，这不代表我忘记国耻，在一些人看来，年轻人对日本的看法已经变了。我想确实也是变了，我们或许更懂得分清人与人，事与事，而不是国与国。国耻一直在心中。对日本是向往，是喜欢，；对中华泱泱大国，是爱。,,,,,,,,
6,战场军人死伤那是咱们积弱没办法老一辈平民百姓的血仇那也不是日本人道个歉磕个头就算了的，个人认为咱们也没那个资格替他们接受。只能血债血偿，可惜除非再爆发战争否则是做不到的，能做到也不可能做了，现在可不是二战能那么容易销毁隐藏证据了不说历史，看看日本雅虎新闻评论下的那些日本人的污言秽语，我们当代人又凭什么被日本及西方势力整天污蔑呢？咱们不要脸面的吗？可惜这些小仇咱们也难报了，与西方的实力天枰倒转还要多少年，舆论印象转换又要多少年？到时候谁还会为这些事损害利益呢？,,,,,,,,
6,铭记历史不是铭记仇恨,,,,,,,,
6,忘记历史等于背叛，否认历史意味着重犯。尽管无法替千千万万死在14年的浩劫中的同胞们原谅醒悟的日本人，但是，他们站起来了，他们舍弃了虚伪和凶残，重新获得了尊严和善良，无法去到最高的天堂，但是他们也会稍稍安心离去。而躲藏在历史黑暗角落的否认历史的人，他们虽然站着，但他们永远都戴着枷锁，他们会在富丽堂皇的住所死去，但是他们的灵魂会永远在地狱里煎熬,,,,,,,,
6,那些说原谅他们的送你一句话:“我们没有资格替先辈原谅他们”,,,,,,,,
6,理性爱国，勿忘国耻,,,,,,,,
6,看到强奸女生，直到口吐白沫那段，气到眼里冒出热泪，心里是一种说不出的愤怒和悲痛,,,,,,,,
6,你们愿意承认，这很好，但我们不会原谅你们,,,,,,,,
6,勿忘国耻，绝不原谅,,,,,,,,
6,吾辈自强,,,,,,,,
6,铭记历史，勿忘国耻！吾辈当自强！,,,,,,,,
10,良心？什么良心？他们真正忏悔过吗？我们会原谅他们吗？不可能,,,,,,,,
8,有一说一，承认罪行本来就是很基本的行为了，是对方必须做的,,,,,,,,
8,"终于，终于有一个人承认了所以，日本什么时候能把这个载入历史书上<img alt=""[微笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/685612eadc33f6bc233776c6241813385844f182.png@100w_100h.webp""/>",,,,,,,,
5,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站复制的",,,,,,,,
5,至少那些承认抗日战争历史的日本老兵，他们内心还是有点善良的，至少他们做出了人该做的事,,,,,,,,
5,"从某种角度，他们能坦白也挺勇敢的<img alt=""[思考]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/cfa9b7e89e4bfe04bbcd34ccb1b0df37f4fa905c.png@100w_100h.webp""/>",,,,,,,,
6,想到某些人追个日漫脑子都追没了才是真的恶心,,,,,,,,
