链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1uA411475V?from=search&seid=4951455791367003205,勿忘历史！央视新闻发布2分15秒南京大屠杀真实影像,113000.0,460.0,20201213.0,13000.0,3797.0,2849.0,965.0,540.0
评论点赞数,评论内容,,,,,,,,
3684,"上海有个叫做吴祖康的老爷子，2000年开始创建一个叫：918爱国网   <img alt=""[爱心]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/ed04066ea7124106d17ffcaf75600700e5442f5c.png@100w_100h.webp""/>的网站，网站收集了目前几乎所有的抗战资料新闻。20年间，老人家一直靠自己的退休金和各界人士的捐赠维护网站，时而还要去慰问抗战老兵，目前网站还一直处于赤字状态。在今天这个特殊日子，希望有能力的小伙伴对网站进行捐助，2000年开始，每一分捐助的使用情况全部都在网站上透明公开大家可以看一下这个网站，或者复制一下这段话，评论到其他视频下，让更多人知道这个网站",,,,,,,,
2138,在华的日军在中国犯下的罪行可不止这些以下我就列举几个我知道的：旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）(来源于哔站网友),,,,,,,,
1947,日本，不道歉不承认，我痛恨这个国家。,,,,,,,,
641,难受的看不下去，只有一个恨字能表达心情,,,,,,,,
671,"没有共产党就没有新中国🇨🇳<img alt=""[委屈]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png@100w_100h.webp""/><img alt=""[委屈]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/d2f26cbdd6c96960320af03f5514c5b524990840.png@100w_100h.webp""/>",,,,,,,,
479,有个后颈被砍掉一半的,,,,,,,,
459,我记得在哪看过一个评论，说，没有任何人能代替这些死去的人去原谅,,,,,,,,
370,这种事，就算日本后人低着头请求我们原谅，我们都做不到要原谅他们。而现在日本人连低头这种事都不愿做，我身为中国人更不可能原谅他们，即便是再过几十年，我也要把日本做的这件事情传给后代——这种事不是能随时间淡忘的事，而是应该在记忆中一遍遍防止被遗忘的事。,,,,,,,,
321,我不会忘，我的孩子也不会忘！,,,,,,,,
269,作为中国人对日本有偏见其实还算正常吧……因为动漫的传播，现在很多人都觉得日本好。还有一些媒体每次报道新闻只报道日本的好新闻，比如什么日本进口很多辣条还是什么日本明星说中文，日本民众捐口罩……基本没见到过几次负面的，实际上日本有个调查，在新冠疫情后日本人对中国好感度下降，而中国喜欢日本的人却越来越多。你还搁这一厢情愿觉得“日本友人”呢？牢记历史，展望未来吧……,,,,,,,,
266,看哭了，那些躺在地上的都是我们的同胞啊！,,,,,,,,
232,这只是其中的小小一幕，日本在中国犯下的罪孽中国人永远不会忘！罄竹难书！令人发指！,,,,,,,,
