链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1kD4y1d7VJ?from=search&seid=17193688311377318020,【历史空白】南京大屠杀“前夜”的故事！,51000.0,224.0,20201009.0,2148.0,340.0,1282.0,65.0,100.0
评论点赞数,评论内容,,,,,,,,
247,配图啊，起码的地图标记，进攻路线等等，这样空口说白话，完全不能提高对南京大屠杀的认识。作品需要打磨，这样半成品的发出来不知道有什么用，听起来也是一知半解，不知所云。,,,,,,,,
224,南京大屠杀，不敢回忆的历史！勿忘国耻！,,,,,,,,
142,不是洗。日本打南京就是傻缺一样。日本要的战略资源，有东三省就够了。其他的石油，橡胶，中国也没有，那些物资在东南亚。所以日本和英美必然会打起来。但是南京一打，日本就再也无法把脚拔出中国战场了。日本在作死，打南京的一刻，这一场战争，日本已经输了。,,,,,,,,
123,其实日本并没有掩盖什么屠杀，别忘了百人斩比赛可是在日本国内上报纸的！兽军还成为日本全民的偶像。日本人都知道侵华屠杀，但普遍态度是对侵华历史无感，在日本，二战历史更对太平洋战争感兴趣。不要说什么等日本道歉谢罪，一个道歉能解决什么？何况日本道歉/谢罪跟家常便饭一样，迟到都可以下跪谢罪。但是，就算这样日本都不愿意向中国道一个歉。。。。。奉劝某些人不要一厢情愿的洗地转移仇日情绪了，你想以德报怨是你自己的事，但你永远没资格替大中国和中国人原谅日本！！！,,,,,,,,
56,"勿忘国耻 爱我中华<img alt=""[2020]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/dc709fac0d361370bcf0d36d32adb97df7c95824.png@100w_100h.webp""/>",,,,,,,,
53,大家在想着友好相处的时候，希望不要忘记今天的中国是多少条战士性命换来的。,,,,,,,,
44,我们凭什么替前人原谅,,,,,,,,
35,"国庆期间去了南京.感触很深,勿忘国耻",,,,,,,,
42,"b站不是不允许仇恨日本鬼子吗？<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
20,这期视频的问题是；UP的讲述 和 视频配图不搭，看起来很茫然。特别是这种军事对抗时如果没有图形 完全靠自己脑补是很困难的。 视频中，对于南京，军事上是守不住的，日本兵锋正胜，但在政治上 南京却又是不得不守的一场仗。老蒋对于南京守将过于苛责。国军指挥体系近乎崩溃。仗打到这里已经没法再打了。,,,,,,,,
16,二次元归二次元但是永远不能原谅,,,,,,,,
15,每次看到相关历史，真的深刻体会到，勿忘国耻，振兴中华。这几个字的力量！,,,,,,,,
13,"前面刚看了志愿军铁原阻击战，现在再来看国军的操作……<img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/><img alt=""[辣眼睛]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/35d62c496d1e4ea9e091243fa812866f5fecc101.png@100w_100h.webp""/>",,,,,,,,
12,看京华烟云书，才知道，南京大屠杀并非单指南京城，而是南京及其周边，实惨。,,,,,,,,
9,"不敢看，看一次每一次都眼睛模糊，心头颤痛<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
8,大前天班里刚组织看了南京南京，还写了读后感，写读后感的时候我都哭了，真哭了，不知道为什么，看的时候也很难过，但是没哭,,,,,,,,
8,落后就要挨打，只有一个强大的国家，才能保护自己的人民！勿忘国耻，牢记历史，继续前进！,,,,,,,,
6,上海地势狭窄，特别适合拥有火力优势，特别是拥有大型战列舰的日军发挥他的优势，说白了，不管你人再多，一夫当关，万夫莫开，这就是上海，蒋介石选择上海决战，也从侧面说明了一些蒋介石本人的能力的问题，在南京沦陷之前，日军用3到4天时间突破了无锡，江阴，常州，这一系列的防线，当时对这几个地方的老百姓也是展开了怀柔攻势，也就是说，给当地的小孩儿发糖，那个时候的小孩儿根本就没有见过糖，这个是我爷爷告诉我的，我爷爷28年生，老家江阴，现在还在世,,,,,,,,
6,他妈的 日本那个弹丸之地怎么会那么多精锐的士兵,,,,,,,,
4,我觉得原子弹扔少了，同样的，我觉得投原子弹是美国做的最正确的决定,,,,,,,,
4,"1213我生日<img alt=""[疑惑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b7840db4b1f9f4726b7cb23c0972720c1698d661.png@100w_100h.webp""/><img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/><img alt=""[囧]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/12e41d357a9807cc80ef1e1ed258127fcc791424.png@100w_100h.webp""/>",,,,,,,,
3,你更应该讲讲东北军吴克仁67军，没有67军在松江的3天拼死阻击战，杭州湾登陆的日军在昆山，松江两个关键交通节点一掐，淞沪大军一个也别想撤出来。,,,,,,,,
3,大难临头各自飞百姓帮助日寇求苟活国军一枪不开保实力反而，日军越打越勇部队士气越来越高涨，离谱就离谱。,,,,,,,,
4,你没有资格于现在原谅过去，也没有资格拿过去仇恨现在,,,,,,,,
4,八百感人的是史实，不是电影,,,,,,,,
2,我现在看到这种视频报道我都恨不得把所有日本人的头都割下来,,,,,,,,
2,想当兵了,,,,,,,,
2,"可以讲讲中美贸易战的起因全过程，紧跟时事热点。三联已准备就绪<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/><img alt=""[胜利]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b49fa9f4b1e7c3477918153b82c60b114d87347c.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
1,团结就是力量。,,,,,,,,
1,牢记：11月11日中国空军建军节,,,,,,,,
1,别推荐800了，真的，历史都不对了,,,,,,,,
1,UP主  可以试着做一下地图  不然凭空想象还是蛮难的,,,,,,,,
1,解说还可以,,,,,,,,
1,放一下地图，标注一下行军路线会有更好的效果吧,,,,,,,,
1,大半天说了点啥云里雾里催眠还行,,,,,,,,
1,妈的，每次看都难受,,,,,,,,
1,血债必血偿！,,,,,,,,
2,看到八百就可以取关了。,,,,,,,,
2,up你的文案很多地方有翻译腔的风格啊，是国内研究的不多嘛，还是国外研究的更好？,,,,,,,,
0,国民党真就是打的屎一样,,,,,,,,
