链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1XK411P7oR?from=search&seid=17193688311377318020,【铁锈战争】谨此片祭奠在南京大屠杀中死去的同胞,52000.0,68.0,20201007.0,2731.0,617.0,982.0,48.0,100.0
评论点赞数,评论内容,,,,,,,,
50,"<span class=""stick"">置顶</span>《致敬中国远征军》《八佰》《致敬中国军人》<img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""0"" href=""//www.bilibili.com/video/BV15K411J7iz"" target=""_blank"">【铁锈】天津没守住，我走了，华北没守住，我也走了！今天我就不走了！誓与日寇血战到底！</a><img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""2"" href=""//www.bilibili.com/video/BV1sA411e7Zk"" target=""_blank"">【铁锈战争】 《八佰》</a><img class=""jump-img"" src=""https://i0.hdslb.com/bfs/activity-plat/static/20201110/4c8b2dbaded282e67c9a31daa4297c3c/AeQJlYP7e.png""/><a class=""comment-jump-url"" data-report=""1"" href=""//www.bilibili.com/video/BV1jC4y1h72T"" target=""_blank"">【铁锈战争】谨此片致敬中国远征军！</a>",,,,,,,,
205,只要我还在铁圈混，就不会停止点赞,,,,,,,,
115,日本在中国杀的人在多 最后也被核武器制裁,,,,,,,,
51,感谢各位的观看以及三连支持在这里谢谢各位！我还做了几个关于抗日战争的铁锈视频会以弹幕弹窗的方式在视频里出现（如果影响观看了十分抱歉）（因为删不了）如果你对这些视频感兴趣的话，也可以去看看哈哈总之，感谢各位的观看以及支持！谢谢！（￣▽￣）,,,,,,,,
48,居然有世界征服者2的画面,,,,,,,,
27,向历史默哀,,,,,,,,
23,"我发现了拿着拔粪宝的日本人<img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/><img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/><img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/>",,,,,,,,
15,"MOD看简介 gy工作室的MOD<img alt=""[高兴]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/416570a8aca7be12fb2c36e4b846906653f6d294.png@100w_100h.webp""/>",,,,,,,,
11,勿忘国耻,,,,,,,,
10,前排！支持作者,,,,,,,,
9,南京和上海虽然在当时经济非常发达，但是地理位置都太易攻难守。,,,,,,,,
20,二战时期的日本人真的恶心。,,,,,,,,
8,"太棒了，己<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
9,日本法西斯必亡！！,,,,,,,,
6,群里面说马上三连的,,,,,,,,
5,我问一下，军旗过审正常，那些国旗咋过审的,,,,,,,,
4,看到许多人在弹幕上吐槽，我的心真的很拔凉，明明这视频是为了祭奠烈士，偏偏有人出来杠，这倒底怎么了?就不能好好的看，好好的思考吗?,,,,,,,,
4,首页通知书（手机端）,,,,,,,,
4,"已三联<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
3,劝你们还是别进群，不要不听我的话，那个群是黑群，里面有鸽子你一进去就骂你，动不动骂你？,,,,,,,,
3,这么强吗,,,,,,,,
3,好家伙，你是喝了抗火药水吗，快喝牛奶,,,,,,,,
3,找不到这个工作室啊,,,,,,,,
3,"我就是我，不一样的烟火<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/><img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
3,"<img alt=""[热词系列_可以]"" src=""//i0.hdslb.com/bfs/emote/e08543c71202b36c590094417fcfbb80c3506cd8.png@100w_100h.webp""/><img alt=""[热词系列_吹爆]"" src=""//i0.hdslb.com/bfs/emote/c2dd3e17b5edeb6b018ef61e3d39a283b4a647b8.png@100w_100h.webp""/>",,,,,,,,
3,"<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
2,催更催更,,,,,,,,
2,"南京人己泪目<img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/><img alt=""[大哭]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/2caafee2e5db4db72104650d87810cc2c123fc86.png@100w_100h.webp""/>",,,,,,,,
2,很好 三连了 牛逼,,,,,,,,
2,我们要记住那些在抗日战场上牺牲的国共两党的将领、官兵们，民族英雄！,,,,,,,,
2,".......群主好em23333<img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/><img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/>",,,,,,,,
2,国军的贡献不能忘,,,,,,,,
2,现在中国已经强大了。,,,,,,,,
2,"<img alt=""[热词系列_你币有了]"" src=""//i0.hdslb.com/bfs/emote/aa1316eb0b026a93b70f37a532d45ccb0722400e.png@100w_100h.webp""/><img alt=""[热词系列_不愧是你]"" src=""//i0.hdslb.com/bfs/emote/9ff2e356797c57ee3b1675ade0883d2d2247be9b.png@100w_100h.webp""/>",,,,,,,,
2,"<img alt=""[Cat_heart]"" src=""//i0.hdslb.com/bfs/emote/3f98c4debfe792a1969b99ae71f7f5d4bf00c3d5.png@100w_100h.webp""/>",,,,,,,,
2,带制作,,,,,,,,
2,"<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
1,"<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
1,诶，这个不错嘛,,,,,,,,
1,支持,,,,,,,,
1,抗战mod,,,,,,,,
1,"<img alt=""[热词系列_高产]"" src=""//i0.hdslb.com/bfs/emote/9db817cba4a7f4a42398f3b2ec7c0a8e0c247c42.png@100w_100h.webp""/><img alt=""[热词系列_你币有了]"" src=""//i0.hdslb.com/bfs/emote/aa1316eb0b026a93b70f37a532d45ccb0722400e.png@100w_100h.webp""/>",,,,,,,,
1,牛的,,,,,,,,
1,阿B的审核似乎并不认得国军军旗www,,,,,,,,
1,啥游戏？,,,,,,,,
1,"作者牛逼<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
1,谢谢你们保卫了中国，你们是最可爱的人,,,,,,,,
1,这种视频三连就完事了,,,,,,,,
1,"emm.......群主好<img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/><img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/><img alt=""[偷笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/6c49d226e76c42cd8002abc47b3112bc5a92f66a.png@100w_100h.webp""/>",,,,,,,,
1,什么游戏,,,,,,,,
1,南京，南京。。。,,,,,,,,
1,致敬,,,,,,,,
1,"m0d名<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/><img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
1,"厉害厉<img alt=""[热词系列_害]"" src=""//i0.hdslb.com/bfs/emote/cbe798a194612958537c5282fcca7c3bcd2aa15c.png@100w_100h.webp""/>",,,,,,,,
1,铁锈战争？这咋玩的,,,,,,,,
1,三连三连,,,,,,,,
1,军国主义者及法西斯主义必败!,,,,,,,,
1,"<img alt=""[点赞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1a67265993913f4c35d15a6028a30724e83e7d35.png@100w_100h.webp""/><img alt=""[点赞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1a67265993913f4c35d15a6028a30724e83e7d35.png@100w_100h.webp""/><img alt=""[点赞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1a67265993913f4c35d15a6028a30724e83e7d35.png@100w_100h.webp""/><img alt=""[点赞]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/1a67265993913f4c35d15a6028a30724e83e7d35.png@100w_100h.webp""/><img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/><img alt=""[支持]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/3c210366a5585706c09d4c686a9d942b39feeb50.png@100w_100h.webp""/>",,,,,,,,
1,"<img alt=""[热词系列_知识增加]"" src=""//i0.hdslb.com/bfs/emote/7496ff01fbac5304aa807732f1531d5986a0dfc3.png@100w_100h.webp""/>大佬，牛皮",,,,,,,,
1,"<img alt=""[热词系列_三连]"" src=""//i0.hdslb.com/bfs/emote/21f15fe11b7a84d2f2121c16dec50a4e4556f865.png@100w_100h.webp""/>",,,,,,,,
1,【Cat_heart】,,,,,,,,
1,"<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>",,,,,,,,
1,这种视频必须三连!!,,,,,,,,
1,群友报道,,,,,,,,
1,群员先行报道。,,,,,,,,
6,原子弹下无冤魂。,,,,,,,,
0,国民党不叫别人同志吧,,,,,,,,
0,这个MOD手机上为什么没有？,,,,,,,,
0,求mod！,,,,,,,,
0,只要我还在铁圈混，就不会停止点赞,,,,,,,,
0,默哀         ——南京大屠杀死难者公祭日 2020.12.13#铁锈战争##南京大屠杀#,,,,,,,,
0,请问这是什么模组,,,,,,,,
0,"什么BGM<img alt=""[妙啊]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/b4cb77159d58614a9b787b91b1cd22a81f383535.png@100w_100h.webp""/>",,,,,,,,
0,"骨科我终于摆脱你这个恶魔了<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
0,都怪清朝的腐败，日本变强都是各种条约的签订,,,,,,,,
