链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1CW411h79j?from=search&seid=17193688311377318020,1937年的12月12号，国民革命军不是在狂欢，而是在拼死抵御外敌！,51000.0,207.0,20171212.0,439.0,185.0,367.0,50.0,80.0
评论点赞数,评论内容,,,,,,,,
504,国军烈士安息，祖国人民不会忘记你们！,,,,,,,,
251,怀念中華民國没头脑，忘却抗战國軍没良心,,,,,,,,
244,向为保卫祖国死去的国军战士敬礼,,,,,,,,
109,向从古至今所有抵御外敌的中华儿女英雄们致敬。如今中华民族大融合，很少有人会想起昔日的英雄们，但他们的献血永远不会白流，所有的牺牲都将值得被铭记。致敬抵抗匈奴的英雄们、致敬抵抗突厥的英雄们、致敬抵抗所有胡虏的英雄们、致敬抗辽英雄、致敬抗金英雄、致敬抗蒙古英雄、致敬抗清英雄，致敬抗英、抗法英雄以及反抗所有列强入侵的英雄、致敬抗日战争所有国共英雄、致敬抗美援朝英雄、致敬抵御苏联的英雄、致敬对越、对印反击战的所有民族英雄！........所有的英雄，都不该被选择性的遗忘，牢记历史，感悟历史，勿忘牺牲、珍爱和平。,,,,,,,,
61,得亏淞沪会战不是八路打的，不然抗日神剧的题材就泛滥了，万幸！,,,,,,,,
47,80年了啊,,,,,,,,
40,现在中国最应该提防的就是那些天天嘴炮炕日的，它们最有可能出卖祖国。,,,,,,,,
39,希望各位明白：在投降书上签字的是中华民 国代表，中国战区最高统帅是常凯申,,,,,,,,
35,三民主义，吾党所宗，以建民国，以进大同。咨尔多士，为民前锋；夙夜匪懈，主义是从。 矢勤矢勇，必信必忠；一心一德，贯彻始终。,,,,,,,,
32,吃着大米饭，嚼着肥猪肉，饭渣油沫到处四溅。嘴里赞美道“不愧是日本米，好吃！”一边又扒了几口大米饭。眼瞅那米袋上写着“茨城精米”，不由得笑了起来。“哟西！这下就更接近日本人了的说！精米不愧是精米！吃了精神大米，就是好！”吃完了饭，上了电脑，开启了各大网页，论坛，转眼之间就把这精神米变着方的夸了百八十遍。正得意了，突然一个不合时宜的评论弹出来了。“我就不喜欢吃日本米。”顿时火气就上来了“看私一个素质三连再扣个“国产米狂热粉丝”大帽不得骂的你飞妈的说？”只见这边骂战一开，吃着美国面包和台湾猪肉还有国际救济粮的来了，还有一些只吃红酒的高逼格人士都开始各种指责这个“国产大米狂热粉丝”。最后国产米羞愤删号，这帮联合国的人便又开始纷纷叫好！“不愧是正义自由之士！都看得出有精神的米才是好米！”这位精神米大粉丝不由得感叹起来。眼看着快到晚饭时间了，最后上了淘宝，联系代购“再给我来5袋“茨城精米”！钱我找人代付！”随即大吼一声“妈！支付宝帮我付一下！”鸦雀无声。“对哦，我妈还在工厂上班了。”摸出手机，短信**。“妈，支付宝帮我付下钱，记得兑换成日元。”随后煮好了米，蒸好了肉。大快朵颐。“不愧是日本米，真好吃！”,,,,,,,,
23,我从不看他们是什么党派，我只关心他们的行为。现在的人动不动就划圈子结党羽，比如，地域黑，动不动就是哪哪人怎么样，仿佛他看到的就是全部。我认为党派只是信仰不同，我不认为被打上供党标签坏人就成为了好人，,,,,,,,,
18,历史上的双十二。1936年12月12日，西安事件。1937年12月12日，南京保卫战失利。,,,,,,,,
16,今天是南 京 大 屠 杀80周年纪念日，为遇难者同胞默哀3分钟,,,,,,,,
