链接,标题,播放数量,弹幕数量,发布日期,点赞数量,硬币数量,收藏数量,转发数量,评论数量
https://www.bilibili.com/video/BV1vT4y1M7EP?from=search&seid=14667085752957302344,南京大屠杀公祭日这天，推特做了一件让中国人愤慨的丑事,347000.0,292.0,20201214.0,22000.0,1795.0,1913.0,445.0,340.0
评论点赞数,评论内容,,,,,,,,
6652,毕竟他们也屠杀印第安人，一路货色的牲口,,,,,,,,
7646,不要对西方国家抱有任何一点点期待，对他们来说我们并不是敌人，他们根本就不把我们当人，所以哪怕我们有一点点的反抗，他们都会极为恼怒，恼怒于我们竟敢行使人的权利，对他们只有把腿打折，腰打断，才能安稳相处,,,,,,,,
3610,我知道乌和麒麟杀疯了,,,,,,,,
2976,"看感恩节就知道西方那群是什么玩意了，毕竟人家能把屠杀当成感恩呢<img alt=""[无语]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/44667b7d9349957e903b1b62cb91fb9b13720f04.png@100w_100h.webp""/>",,,,,,,,
3315,好家伙，就记住欧洲战场了，真就不把我们当人呗。,,,,,,,,
2234,"所以不要觉得脸书和推特没有进入中国是遗憾<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>有趣的东西该进来还进来，恶心的东西大部分都被拦出去了<img alt=""[OK]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4683fd9ffc925fa6423110979d7dcac5eda297f4.png@100w_100h.webp""/>",,,,,,,,
1723,Twitter老无耻了,,,,,,,,
1591,推特什么狗样大家都知道，封号封的像条疯狗,,,,,,,,
2001,夷狄，禽兽也，畏威而不怀德。                                        ——《资治通鉴》,,,,,,,,
1180,旅顺大屠 杀（公元1895年）雾社大屠 杀（公元1930年）上海一.二八大屠 杀（公元1932年）平顶山大屠 杀（公元1932年）新宾大屠 杀（公元1932年）西宝屯大屠 杀（公元1932年）榆城大屠 杀（公元1933年）临江大屠 杀（公元1933年）依兰大屠 杀（公元1934年）老黑沟大屠 杀（公元1935年）天津大轰炸（公元1937年）金山卫大屠杀（公元1937年）上海大轰炸（公元1937年）罗径大屠 杀（公元1937年）阳高大屠 杀（公元1937年）苏州大屠 杀（公元1937年）南京大轰炸（公元1937年）南京大屠 杀（公元1937年）武汉大轰炸（公元1938年）重庆大轰炸（公元1938年）成都大轰炸（公元1938年）延安大轰炸（公元1938年）兰州大轰炸（公元1939年）潘家峪大屠 杀（公元1941年）上饶细菌战（公元1942年）厂窖大屠 杀（公元1943年）桂林七星岩大屠 杀（公元1944年）,,,,,,,,
1040,他们连历史都没有办法正视，又怎么向前进步，又怎么发展呢？,,,,,,,,
914,小日本从来就没有受到过教训,,,,,,,,
778,推特，脸书，今年都暴露得跟没穿衣服一样，真是国外驰名双标了,,,,,,,,
676,纪念馆里气氛太压抑了，去过一次好几天缓不过来,,,,,,,,
581,"<img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/><img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/><img alt=""[吃瓜]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/4191ce3c44c2b3df8fd97c33f85d3ab15f4f3c84.png@100w_100h.webp""/>我只是讨厌日本右翼和所有不喜欢中国的日本人而已，虽然这些日本人占据了百分之80多<img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/><img alt=""[doge]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bba7c12aa51fed0199c241465560dfc2714c593e.png@100w_100h.webp""/>",,,,,,,,
442,"xswl，无端血腥到不让发，那这无端血腥的东西是谁干的啊<img alt=""[奸笑]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/bb84906573472f0a84cebad1e9000eb6164a6f5a.png@100w_100h.webp""/>",,,,,,,,
330,我不希望再对西方有任何手下留情。。,,,,,,,,
227,"我记得有一个B站视频下面评论居然有一条没事少看新闻联播，多看推特<img alt=""[疼]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/905fd9a99ec316e353b9bd4ecd49a5f0a301eabf.png@100w_100h.webp""/>",,,,,,,,
244,"西方驰名双标<img alt=""[抠鼻]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/cb89184c97e3f6d50acfd7961c313ce50360d70f.png@100w_100h.webp""/>",,,,,,,,
245,毕竟是白皮，那些邪恶的土匪海盗的基本操作而已,,,,,,,,
332,死去的同胞们不会原谅日本人，所以我们也没有资格替他们原谅，发愤图强，早晚有一天，要替死去的同胞报仇雪耻！,,,,,,,,
226,"通过这件事，永远无法原谅那个什么推特，希望多一些像火星姐这些敢说话的媒体人<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/>，<img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/><img alt=""[打call]"" class=""small"" src=""//i0.hdslb.com/bfs/emote/431432c43da3ee5aab5b0e4f8931953e649e9975.png@100w_100h.webp""/> ，还有我尽然是第一",,,,,,,,
139,争夺话语权刻不容缓,,,,,,,,
132,推特:自由言论。ketui！,,,,,,,,
142,夷狄，禽兽也，畏威而不怀德 。,,,,,,,,
